gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,start_endpoint_proximity_m,end_endpoint_proximity_m,shared_endpoint_count,lateral_offset_m,lateral_offset_consistency,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance_m,mean_hausdorff_distance_m,buffer_iou,overlap_ratio,heading_delta,length_ratio,projection_distance_m,centroid_distance_m,collinear_gap_ratio,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match
54bad264-ee2a-4849-9a9d-d6f097ae3cba,frisco_trail_18,match,brad,2026-01-19T02:25:50.247483+00:00,1e4f9d59,review,0.4626037915,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.9697865489,0.9697865489,1,28.55358405,23.89955606,0.9335942157,0.3863570003,0.3863570003,0.4138382541,31.88206099,11.11549029,0.9991010281,1,9.448397094,0.9465973479,11.11549029,8.503393835999999,1,1,2,2,2,0.8571428571,0.3333333333,1,0,0,0,0,1
7a85932b-e8f4-4fca-9323-29708921b8e8,frisco_trail_203,match,brad,2026-01-19T02:25:57.298799+00:00,1e4f9d59,review,0.4625628232,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,inf,inf,0,24.66370461,14.95674563,0.7694451925,0.1144245937,0.1144245937,0.1487105188,16.57616235,3.418766889,0.9993078104,1,89.44546968,0.9621252881,3.418766889,6.747502655999999,1,4,4,1,1,0.4,0.0,0,1,0,1,0,0
78b1cafe-008c-4cfa-9c65-7f2f61f20a4a,frisco_trail_450,no_match,brad,2026-01-19T02:25:59.838058+00:00,1e4f9d59,review,0.461708762,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.0,inf,1,11.50624102,7.271911435,0.7372624241,0.9255543321,0.7372624241,0.7965630958,24.432290790000003,13.773975499999999,0.999483376,1,61.20869038,0.9494378169,13.773975499999999,14.4189887,1,3,3,2,1,0.6666666667,0.0,0,1,0,1,0,0
cd67c975-a3f3-4072-bbae-23528e1c8881,frisco_trail_390,no_match,brad,2026-01-19T02:26:01.463055+00:00,1e4f9d59,review,0.4614881832,0.0,1.0,0,1,False,1.0,1.0,1.0,0.0,0.0,0.0,2,28.40697424,1.18435366,0.9187961338,1.0,0.9187961338,0.9187961338,27.91959408,26.29842701,0.9993234405,1,0.1955898754,0.9976261383,26.29842701,25.56307504,1,3,4,2,2,0.7272727273,0.0,0,0,1,1,0,0
7161a5d4-57ce-4964-a39e-bc8b493c5d5a,frisco_trail_137,no_match,brad,2026-01-19T02:26:02.943580+00:00,1e4f9d59,review,0.4612698175,0.0,1.0,0,1,False,0.5,0.5,0.5,0.4,0.0,0.0,2,16.10159711,8.585379573,0.424285178,0.5558451459,0.424285178,0.7633154326,27.2623705,20.65754214,0.9990225487,1,46.86268794,0.8683399027,20.65754214,24.856647249999998,1,3,3,2,2,0.8,0.0,0,0,1,1,0,0
6cca9c4c-4313-476b-95c0-47afaae98497,frisco_trail_515,no_match,brad,2026-01-19T02:26:04.811962+00:00,1e4f9d59,review,0.4603942735,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.0,0.0,2,10.9036699,7.751388479,0.05301688788,0.06163396649,0.05301688788,0.8601894523,0.6751102499,0.4137175975,0.9988796338,1,14.80634542,0.9666860564,0.4137175975,0.41083643750000004,1,4,1,2,2,0.6666666667,0.0,1,0,0,1,0,0
ccf28736-1eb1-43df-9c49-5fe30310eb5c,frisco_trail_208,match,brad,2026-01-19T02:26:09.446582+00:00,1e4f9d59,review,0.4601369891,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,inf,inf,0,114.8452827,146.6570082,1.0,0.4881885059,0.4881885059,0.4881885059,15.22275883,0.8025853072,0.9991221092,1,1.308201104,0.9681105791,0.8025853072,6.356313174,1,3,2,1,1,0.5714285714,0.0,0,1,0,1,0,0
6cca9c4c-4313-476b-95c0-47afaae98497,frisco_trail_516,no_match,brad,2026-01-19T02:26:11.378800+00:00,1e4f9d59,review,0.4587710335,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.0,0.0,2,18.47963058,11.66571906,0.950651599,0.9384983726,0.9384983726,0.9872158986,35.68296164,17.519037309999998,0.9990497514,1,65.97864925,0.925555504,17.519037309999998,20.88982387,1,4,1,2,2,0.6666666667,0.0,1,0,0,1,0,0
495f18d2-9f91-4e6b-826e-8860bbee6f1b,frisco_trail_155,no_match,brad,2026-01-19T02:26:19.230284+00:00,1e4f9d59,review,0.4586935905,0.0,1.0,0,1,False,0.5,0.5,0.5,0.4,0.0,inf,1,18.34289214,21.41758542,0.9725432115,0.8377455704,0.8377455704,0.861396759,53.531471169999996,28.966793619999997,0.999250856,1,1.944055771,0.9597367863,28.966793619999997,12.90744596,1,1,1,2,1,0.8,0.3333333333,1,1,1,0,0,1
db4da10c-c745-4a28-8ce9-53ff159c35b2,frisco_trail_555,no_match,brad,2026-01-19T02:26:27.534135+00:00,1e4f9d59,review,0.458340297,0.0,1.0,0,1,False,0.303030303,0.3703703704,0.3636363636,0.0,0.0,0.0,2,7.651327239,0.9571571384,0.4625598758,1.0,0.4625598758,0.4625598758,10.16019405,8.016769141000001,0.998925061,1,0.280499741,0.9988744201,8.016769141000001,8.190149572000001,1,4,3,2,2,0.7272727273,0.0,0,0,1,1,0,0
812ac2aa-380d-4210-8cbb-b684bb7761a2,frisco_trail_240,no_match,brad,2026-01-19T02:26:28.616532+00:00,1e4f9d59,review,0.4583048341,0.0,1.0,0,1,False,0.7857142857,0.9142857143,0.5714285714,0.0,0.0,0.0,2,8.409719706,5.51563021,0.6218336863,1.0,0.6218336863,0.6218336863,17.25399918,9.554816963,0.9992795636,1,86.58604782,0.8790632292,9.554816963,8.536119889,1,3,5,2,2,0.6666666667,0.0,0,0,1,1,0,0
55849ffa-c281-4738-9df4-4eaa7d874943,frisco_trail_6,match,brad,2026-01-19T02:26:32.147834+00:00,1e4f9d59,review,0.4572920492,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,inf,inf,0,25.442627,25.66940279,1.0,0.6113516013,0.6113516013,0.6113516013,46.7687631,5.206621584,0.9988100454,1,22.0147726,0.9947292198,5.206621584,7.195342984,1,1,1,1,1,1.0,1.0,1,1,1,0,0,1
270aa773-6bb7-46a4-ba49-84b2493a2e31,frisco_trail_416,no_match,brad,2026-01-19T02:26:33.678058+00:00,1e4f9d59,review,0.457251937,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.0,0.0,2,12.63754441,6.740046328,0.2625875291,0.1593619369,0.1593619369,0.6068907288,27.32344439,23.72351662,0.9989280884,1,4.254385102,0.9031302297,23.72351662,27.027641530000004,0,4,5,2,2,0.6153846154,0.0,0,0,1,1,0,0
8ab37f1d-a087-489b-ba54-df4f5c1c9697,frisco_trail_395,no_match,brad,2026-01-19T02:26:35.383103+00:00,1e4f9d59,review,0.4571111011,0.0,1.0,0,1,False,1.0,1.0,1.0,0.0,0.0,0.0,2,26.38830823,7.762165641,0.09835956954,0.07609758803,0.07609758803,0.7736673553,17.41604037,16.506387829999998,0.998930215,1,38.18697219,0.9934179153,16.506387829999998,16.87890946,1,4,4,2,2,0.6666666667,0.0,0,0,1,1,0,0
dfcfccc4-de94-4680-aaca-5bff5d714f72,frisco_trail_531,no_match,brad,2026-01-19T02:26:38.567162+00:00,1e4f9d59,review,0.4553349788,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,inf,0.0,1,14.79702471,2.249493093,0.4319955375,0.7106111917,0.4319955375,0.6079211002,14.35744779,12.57508681,0.9996601945,1,10.82097311,0.9906059763,12.57508681,12.55868353,1,4,4,1,2,0.5454545455,0.0,0,1,0,1,0,0
61b58a36-770b-461f-b22c-2fbc508ef3df,frisco_trail_42,no_match,brad,2026-01-19T02:26:40.000384+00:00,1e4f9d59,review,0.4543988047,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,inf,inf,0,27.12692047,18.07532701,0.1575286555,0.04585530858,0.04585530858,0.2910918553,1.1173874449999999,0.6442104086,0.9992039828,1,26.95095941,0.9656214394,0.6442104086,0.467030384,1,1,3,1,1,0.6666666667,0.3333333333,1,1,1,1,0,0
c9389b7b-df02-45c0-9f67-330ef0f13080,frisco_trail_435,no_match,brad,2026-01-19T02:26:41.379585+00:00,1e4f9d59,review,0.4539149622,0.0,1.0,0,1,False,0.75,0.8066748067,0.75,0.0,0.0,0.0,2,10.15459508,0.9128611687,0.02319482932,0.1352260274,0.02319482932,0.1715263678,9.971248586,9.811318785,0.9989917674,1,1.676467432,0.9949726517,9.811318785,9.966003498,0,4,3,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1
a2d71d12-a571-429c-92bd-c994c8169c3c,frisco_trail_248,no_match,brad,2026-01-19T02:26:42.582896+00:00,1e4f9d59,review,0.4535863812,0.0,1.0,0,1,False,0.5,0.5,0.5,0.4,inf,inf,0,9.837900675,0.4564142741,0.04120960905,0.03810699963,0.03810699963,0.9247115058,9.458799317,9.306918753,0.9991299586,1,85.7047381,0.8420212088,9.306918753,9.406005531,1,4,4,2,1,0.5454545455,0.0,0,1,0,1,0,0
350901f2-2227-4695-ac31-4af834f06cd1,frisco_trail_60,no_match,brad,2026-01-19T02:26:44.049764+00:00,1e4f9d59,review,0.4526826657,0.0,1.0,0,1,False,0.5,0.5886243386,0.5,0.2,0.0,0.0,2,18.30665574,6.611998868,0.9515069251,1.0,0.9515069251,0.9515069251,32.46081331,17.51770207,0.9991411225,1,2.295779949,0.996343416,17.51770207,16.7214055,1,4,3,2,2,0.7272727273,0.0,0,0,1,1,0,0
413d8e5d-5158-4d86-88c2-cad0fe809510,frisco_trail_489,no_match,brad,2026-01-19T02:26:46.694769+00:00,1e4f9d59,review,0.4525908781,0.0,1.0,0,1,False,0.358974359,0.4834656085,0.3076923077,0.0,0.0,0.0,2,8.103455356,0.4581833705,0.3961637844,1.0,0.3961637844,0.3961637844,8.854359732,7.542325853,0.9991890175,1,1.250845636,0.9943204087,7.542325853,7.374475842,1,3,3,2,2,0.8,0.0,0,0,1,1,0,0
db7cf3dc-db41-476f-a8e7-9a81d4ac3a21,frisco_trail_23,match,brad,2026-01-19T02:26:48.434326+00:00,1e4f9d59,review,0.451430489,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,inf,inf,0,50.73278534,35.80918189,1.0,0.2498678745,0.2498678745,0.2498678745,11.099827300000001,0.5664232836,0.9993523884,1,1.259004461,0.9514777729,0.5664232836,4.168007906000001,1,1,3,1,1,0.6666666667,0.3333333333,1,1,1,1,0,0
bc812c00-cfae-4c87-9bc8-3556bffd47cd,frisco_trail_326,no_match,brad,2026-01-19T02:26:50.046217+00:00,1e4f9d59,review,0.4509749385,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.0,0.0,2,29.00256307,17.72963559,0.1718022545,0.04830331973,0.04830331973,0.2811564951,1.2711574780000001,0.8036740597,0.9988044219,1,25.55527131,0.9951400048,0.8036740597,0.4776547542,1,4,3,2,2,0.7272727273,0.0,0,0,1,1,0,0
9d463792-9b68-4ee8-923f-b35cfa0c6f4a,frisco_trail_452,no_match,brad,2026-01-19T02:26:51.344711+00:00,1e4f9d59,review,0.4508599189,0.0,1.0,0,1,False,1.0,1.0,1.0,0.0,0.0,0.0,2,20.22141321,0.9375311723,0.7519351638,0.9138764967,0.7519351638,0.8227973545,21.24592027,18.9198755,0.9989402787,1,1.167018846,0.9926067183,18.9198755,19.23680658,1,4,4,2,2,0.6666666667,0.0,0,0,1,1,0,0
75ce9b54-0d01-4fad-ab86-a02dfbb75c81,frisco_trail_375,no_match,brad,2026-01-19T02:26:52.708183+00:00,1e4f9d59,review,0.4507641919,0.0,1.0,0,1,False,0.2631578947,0.5018518519,0.2631578947,0.0,0.0,0.0,2,17.1686828,6.21740797,0.9804071069,0.9627797744,0.9627797744,0.9820203951,29.86625636,19.443871419999997,0.999436343,1,1.234163972,0.9810476896,19.443871419999997,18.78401898,1,4,4,2,2,0.6666666667,0.0,0,0,1,1,0,0
b11269e2-1da8-4b78-bb60-eab965632fb1,frisco_trail_779,match,brad,2026-01-19T02:26:55.994818+00:00,1e4f9d59,review,0.4489622359,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.0,0.0,2,1.840825343,3.375461749,0.4489804317,1.0,0.4489804317,0.4489804317,11.6640829,2.570013506,0.999073455,1,3.387685151,0.9539875981,2.570013506,4.681100896,1,1,1,2,2,0.6666666667,0.0,1,0,0,0,0,1
1257423e-b850-41c7-890e-e6d33cfd75b3,frisco_trail_179,match,brad,2026-01-19T02:26:58.795988+00:00,1e4f9d59,review,0.4484072762,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,inf,inf,0,63.04159609,84.71596441,1.0,0.4626857783,0.4626857783,0.4626857783,10.07953887,0.5383739243,0.9992833119,1,0.9249745169,0.9592323701,0.5383739243,3.198715973,1,1,1,1,1,1.0,1.0,1,1,1,0,0,1
7c986411-2564-40f6-af7f-3f1811a49c41,frisco_trail_128,match,brad,2026-01-19T02:27:02.016477+00:00,1e4f9d59,review,0.4472710556,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.0,0.0,1,36.18130583,39.94562953,0.9999423427,0.599786666,0.599786666,0.5998212501,110.6625282,7.794706681,0.9990753868,1,0.7188502053,0.991171079,7.794706681,13.761212140000001,1,3,4,2,2,0.7272727273,0.0,0,0,1,1,0,0
4047cef0-8c33-499e-88fd-0a9e22abeec6,frisco_trail_271,no_match,brad,2026-01-19T02:27:03.449889+00:00,1e4f9d59,review,0.4469082194,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.0,0.0,2,18.75357012,11.48705172,1.0,0.5170492864,0.5170492864,0.5170492864,20.666225219999998,12.406732130000002,0.9993892583,1,67.16375532,0.8867172665,12.406732130000002,12.312494039999999,1,3,4,2,2,0.7272727273,0.0,0,0,1,1,0,0
b5717601-2cc3-4d49-98fd-aaec2ee02b63,frisco_trail_84,no_match,brad,2026-01-19T02:27:07.232400+00:00,1e4f9d59,review,0.4465920984,0.0,1.0,0,1,False,0.5,0.5,0.5,0.4,6.545694502,0.0,3,10.51646958,0.6618738985,0.6902278305,1.0,0.6902278305,0.6902278305,14.74190234,11.19031551,0.9990151941,1,1.833428866,0.9642675746,11.19031551,12.15793035,1,1,4,1,4,1.0,1.0,1,1,1,1,1,1
281bc529-c7ca-4f97-98e2-a8da26c83ebe,frisco_trail_127,match,brad,2026-01-19T02:27:17.535522+00:00,1e4f9d59,review,0.4458884525,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,inf,inf,0,90.06393828,92.07565797,1.0,0.3911108455,0.3911108455,0.3911108455,15.68208349,0.8463191173999999,0.999152625,1,4.460151668,0.9816782443,0.8463191173999999,4.559954674,1,3,4,1,1,0.4444444444,0.0,0,1,0,1,0,0
43b50692-9b13-43b3-a5dd-bf045e8f5231,frisco_trail_482,match,brad,2026-01-19T02:27:20.381507+00:00,1e4f9d59,review,0.4451639918,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,inf,0.0,1,86.66407116,110.8146622,0.8341168002,0.4989515062,0.4989515062,0.598179423,7.266117454,0.6056198755000001,0.9990006888,1,1.112627968,0.9904326194,0.6056198755000001,2.9895389359999998,1,1,1,1,2,0.8,0.3333333333,1,1,1,0,0,1
d92171b2-ae3f-471f-9ae6-70a0cd3beb07,frisco_trail_451,no_match,brad,2026-01-19T02:27:23.445306+00:00,1e4f9d59,review,0.4451309193,0.0,1.0,0,1,False,1.0,1.0,1.0,0.0,0.0,0.0,2,47.79340588,34.36382934,1.0,0.0675472476,0.0675472476,0.0675472476,7.2876637760000005,6.298593151,0.9989499099,1,7.1410804,0.9898765793,6.298593151,6.494831863999999,1,3,3,2,2,0.8,0.0,0,0,1,1,0,0
42ffed9f-a53d-4b7c-878d-37e852b897c1,frisco_trail_681,no_match,brad,2026-01-19T02:27:28.144563+00:00,1e4f9d59,review,0.4451108119,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,inf,0.0,2,35.36204464,24.7894425,0.4242903649,0.08380423373,0.08380423373,0.197516231,1.5090267160000002,1.2412661079999998,0.9993907314,1,7.217752741,0.9055077287,1.2412661079999998,1.303660091,1,2,2,1,3,0.75,0.0,0,1,0,0,1,0
e416ae91-1dfd-4145-a8d8-96d5233ece8e,frisco_trail_641,match,brad,2026-01-19T02:27:33.208518+00:00,1e4f9d59,review,0.4449682969,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.0,0.0,4,0.4104802701,0.2577943468,0.531614857,0.9990457342,0.531614857,0.5321226434,1.2018650359999998,0.4188555959,0.9994236386,1,0.03315495267,0.9998501511,0.4188555959,0.2722997253,1,1,1,3,3,0.5,0.0,1,0,0,0,1,0
a56e1fdd-62d8-41bf-94a5-90ad852e2c83,frisco_trail_598,match,brad,2026-01-19T02:27:38.466583+00:00,1e4f9d59,review,0.4449231826,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.0,0.0,4,80.16124348,93.26933902,0.6195051633,0.4421942728,0.4421942728,0.7137862587,2.46763452,0.7107047277,0.9993567244,1,0.6718915723,0.9851771374,0.7107047277,1.0792968010000001,1,1,1,3,3,0.5,0.0,1,0,0,0,1,0
d58458a8-9e17-4ac4-9e9f-1f13fe10e346,frisco_trail_99,no_match,brad,2026-01-19T02:27:40.082149+00:00,1e4f9d59,review,0.4447071063,0.0,1.0,0,1,False,0.5,0.5,0.5,0.4,0.0,0.0,2,19.46586277,3.041446597,0.9447965959,0.9515005383,0.9447965959,0.9929543472,23.35332098,17.99595535,0.9990783118,1,0.8187655548,0.981202614,17.99595535,19.13817526,1,1,1,2,2,0.6666666667,0.0,1,0,0,0,0,1
91806921-5684-47a7-9484-e03454185124,frisco_trail_529,no_match,brad,2026-01-19T02:27:41.659964+00:00,1e4f9d59,review,0.4443994545,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.0,0.0,2,20.25940407,13.20774343,0.05517658799,0.03087901343,0.03087901343,0.5596397776,1.425771183,0.6680941094,0.9989365795,1,88.15060563,0.8443124176,0.6680941094,0.8675967505000001,1,2,3,2,2,0.8888888889,0.3333333333,0,0,1,1,0,0
a99a0f5e-bca0-4171-b769-89846157797d,frisco_trail_487,match,brad,2026-01-19T02:27:46.031119+00:00,1e4f9d59,review,0.4443476869,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.0,0.0,2,0.2525438736,0.2226293501,0.1515064266,1.0,0.1515064266,0.1515064266,0.5990307885,0.2972299959,0.9993670464,1,3.630282057,0.9931859503,0.2972299959,0.2480211642,1,4,3,2,2,0.7272727273,0.0,0,0,1,1,0,0
043b2113-aed5-4e7b-a5c0-6aac46e98e66,frisco_trail_663,no_match,brad,2026-01-19T02:27:48.398005+00:00,1e4f9d59,review,0.4443359631,0.0,1.0,0,1,False,0.5,0.5,0.5,0.4,0.0,0.0,4,17.54354808,10.07007582,0.05011222557,0.03273014637,0.03273014637,0.653136954,4.363059062,3.883614052,0.9990630905,1,26.63876395,0.9418449087,3.883614052,4.349497134,1,1,1,3,3,0.5,0.0,1,0,0,0,1,0
e08cda89-33c3-43eb-b098-f7faaba7d6f3,frisco_trail_337,no_match,brad,2026-01-19T02:27:50.533136+00:00,1e4f9d59,review,0.4441253363,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.0,0.0,2,40.96428954,25.39957056,0.1235584718,0.02357670442,0.02357670442,0.1908141472,2.104312332,1.337458113,0.9993477316,1,55.09474775,0.9933945146,1.337458113,1.6475874810000002,1,1,1,2,2,0.6666666667,0.0,1,0,0,0,0,1
45a86cbe-9ceb-42fe-81bf-8614f7bc0d63,frisco_trail_337,no_match,brad,2026-01-19T02:27:57.227938+00:00,1e4f9d59,review,0.4440535557,0.0,1.0,0,1,False,0.303030303,0.3703703704,0.3636363636,0.0,0.0,0.0,2,8.487172704,1.555965051,0.4741721283,1.0,0.4741721283,0.4741721283,13.960597700000001,9.691093527,0.9991172241,1,6.026147604,0.9933115976,9.691093527,9.019666601,1,3,4,2,2,0.7272727273,0.0,0,0,1,1,0,0
5f1773a8-6087-41d1-ad3a-4f9003a19030,frisco_trail_475,no_match,brad,2026-01-19T02:27:58.994023+00:00,1e4f9d59,review,0.4436500761,0.0,1.0,0,1,False,0.24,0.4060457516,0.24,0.2,0.0,0.0,2,34.08030459,27.98570234,1.0,0.3414716726,0.3414716726,0.3414716726,8.519101422,7.2584428899999995,0.9988470118,1,1.082882828,0.9988622285,7.2584428899999995,7.297413322,1,3,3,2,2,0.8,0.0,0,0,1,1,0,0
fff51de2-c800-45d6-b8de-ee11ee2f71d8,frisco_trail_222,no_match,brad,2026-01-19T02:28:00.485530+00:00,1e4f9d59,review,0.4435895325,0.0,1.0,0,1,False,0.5,0.5,0.5,0.4,inf,inf,0,2.261621172,1.407788959,0.1003746329,1.0,0.1003746329,0.1003746329,8.690444459,6.231228462,0.9990188099,1,34.89591686,0.9202337381,6.231228462,7.46831962,1,1,1,1,1,1.0,1.0,1,1,1,0,0,1
0864a306-29df-4918-8adf-f3ac96e13650,frisco_trail_231,no_match,brad,2026-01-19T02:28:02.130669+00:00,1e4f9d59,review,0.4432550462,0.0,1.0,0,1,False,0.5,0.5,0.5,0.4,0.0,0.0,2,16.08347541,5.361453517,0.3414127549,1.0,0.3414127549,0.3414127549,18.49004258,18.11589527,0.9996241776,1,0.4454539398,0.9071641974,18.11589527,18.30727456,1,1,1,2,2,0.6666666667,0.0,1,0,0,0,0,1
f2bd2e1e-2f73-447c-9b84-5fea878e0516,frisco_trail_463,no_match,brad,2026-01-19T02:28:06.147533+00:00,1e4f9d59,review,0.4430694115,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.0,0.0,3,14.00139517,8.877034561,0.9441592125,0.7243056314,0.7243056314,0.7671435303,30.156704280000003,17.45752039,0.9993106575,1,46.51891291,0.9868549701,17.45752039,24.14281849,1,1,1,3,2,0.5714285714,0.0,1,0,0,0,1,0
fcf50a20-51d7-4583-8f00-d6fc31a4015b,frisco_trail_477,no_match,brad,2026-01-19T02:28:08.781368+00:00,1e4f9d59,review,0.4425623726,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.0,0.0,2,39.18974893,26.29343617,0.1445212103,0.02294173437,0.02294173437,0.1587430268,0.4430558657,0.1962629176,0.9989626147,1,10.50218546,0.9783157433,0.1962629176,0.2713083207,1,2,3,2,2,0.8888888889,0.3333333333,0,0,1,1,0,0
e0f46ed3-3116-4cf1-ac4e-b54580f8da02,frisco_trail_444,no_match,brad,2026-01-19T02:28:18.745334+00:00,1e4f9d59,review,0.441599779,0.0,1.0,0,1,False,1.0,1.0,1.0,0.0,0.0,0.0,3,25.11413248,2.91994354,0.8186955732,1.0,0.8186955732,0.8186955732,34.65340311,25.83273841,0.9996581987,1,6.287941207,0.9814521261,25.83273841,25.4013236,1,3,4,2,3,0.8333333333,0.3333333333,0,0,1,1,1,1
7466a492-9a3f-4aa7-9fbf-0432188a6935,frisco_trail_549,match,brad,2026-01-19T02:28:20.630540+00:00,1e4f9d59,review,0.4413141386,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,0.0,0.0,2,75.69240262,72.08989684,1.0,0.306042559,0.306042559,0.306042559,6.702152501,1.149858182,0.9990638256,1,1.214537003,0.9822900071,1.149858182,1.7581723,1,1,2,3,3,0.6666666667,0.0,1,0,0,0,1,0
9079fafc-bfb9-47bc-a61e-85cbad29d5f3,frisco_trail_391,no_match,brad,2026-01-19T02:28:21.996818+00:00,1e4f9d59,review,0.4403560198,0.0,1.0,0,1,False,1.0,1.0,1.0,0.0,0.0,0.0,2,30.60199334,1.052083087,0.8308810716,1.0,0.8308810716,0.8308810716,28.52330598,27.10522373,0.9993976223,1,1.946737869,0.9965912461,27.10522373,27.64954138,1,4,3,2,2,0.7272727273,0.0,0,0,1,1,0,0
6a394f4f-5114-4b0a-9bd6-16ed7312e472,frisco_trail_8,match,brad,2026-01-19T02:28:23.549735+00:00,1e4f9d59,review,0.4399650769,0.0,1.0,0,1,False,0.5,0.5,0.5,1.0,inf,inf,0,59.01954441,80.58429601,1.0,0.5672380546,0.5672380546,0.5672380546,5.193373567,1.075471378,0.9990954707,1,0.3259794515,0.9988074472,1.075471378,1.217016449,1,2,1,1,1,0.8,0.3333333333,1,1,1,0,0,1
5b0d97b6-29ce-4148-9a5f-32c2dcfe38e0,frisco_trail_745,no_match,brad,2026-01-19T02:28:27.461062+00:00,1e4f9d59,no_match,0.0999591185,0.0,1.0,0,1,False,0.3684210526,0.5688552189,0.3684210526,0.2,0.0,0.0,2,226.832914,119.0496973,0.8289664043,0.262356757,0.262356757,0.3164865978,127.81898079999999,66.3873112,0.9990260682,1,89.68131954,0.9882393003,66.3873112,84.8621115,1,3,3,2,2,0.8,0.0,0,0,1,1,0,0
36558e8c-a272-4433-8bfe-ae37b0c850fc,frisco_trail_434,no_match,brad,2026-01-19T02:28:28.514662+00:00,1e4f9d59,no_match,0.0999549305,0.0,1.0,0,1,False,0.5,0.5,0.5,0.4,0.0,0.0,2,41.74006412,7.378907527,0.04954931266,1.0,0.04954931266,0.04954931266,51.489376760000006,42.28057604,0.9989731586,1,49.4450959,0.9071707993,42.28057604,50.33625348,1,1,1,2,2,0.6666666667,0.0,1,0,0,0,0,1
d8235fb6-581d-4827-bc2c-730b96910f50,frisco_trail_151,no_match,brad,2026-01-19T02:28:29.594088+00:00,1e4f9d59,no_match,0.0999346986,0.0,1.0,0,1,False,0.25,0.4756530825,0.2,0.0,9.053064552,inf,0,156.8533843,57.33844475,0.4998050319,0.7146730672,0.4998050319,0.6993477925,165.5809343,101.0647888,0.9991626835,1,37.52872052,0.9092793148,101.0647888,132.4214859,1,4,4,1,1,0.4,0.0,0,1,0,1,0,0
b4247f3b-5f25-46a2-aed5-e52894585f88,frisco_trail_721,no_match,brad,2026-01-19T02:28:31.631199+00:00,1e4f9d59,no_match,0.0999319846,0.0,1.0,0,1,False,0.5,0.5,0.5,0.4,0.0,0.0,2,6.567940487,1.495370792,0.01322371961,1.0,0.01322371961,0.01322371961,18.378546609999997,13.055337999999999,0.9990453223,1,53.6064829,0.995626486,13.055337999999999,15.798295170000001,1,2,2,2,2,1.0,1.0,0,0,1,0,0,1
047f3763-f094-4146-8864-a4ed0eb273fb,frisco_trail_151,no_match,brad,2026-01-19T02:28:32.681908+00:00,1e4f9d59,no_match,0.0999069916,0.0,1.0,0,1,False,0.25,0.4756530825,0.2,0.0,9.053064552,inf,0,141.3410699,57.42688949,0.4997235413,0.7148397509,0.4997235413,0.6990707228,161.6873218,86.75562448000001,0.9991646583,1,37.52050528,0.9093016417,86.75562448000001,119.8943683,1,3,4,1,1,0.4444444444,0.0,0,1,0,1,0,0
c0e8a109-9afa-49a3-8440-230ddcd83bba,frisco_trail_111,no_match,brad,2026-01-19T02:28:34.832854+00:00,1e4f9d59,no_match,0.0999004789,0.0,1.0,0,1,False,0.5,0.5,0.5,0.4,0.0,0.0,3,503.4957199,255.3087419,0.5969390335,0.02925294326,0.02925294326,0.04900490941,59.85495252,41.92049994,0.9988383191,1,70.13872349,0.8990136461,41.92049994,49.089059830000004,1,1,1,2,3,0.5714285714,0.0,1,0,0,0,1,0
