gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance,mean_hausdorff_distance,buffer_iou,overlap_ratio,heading_delta,length_ratio,projection_distance,centroid_distance,collinear_gap_ratio
39c48a13-ad5d-438f-9224-580cbb5bb3cb,w817426355@3,no_match,brad,2026-01-14 04:51:53.122181+00:00,00b607d3,no_match,0.4984081161308071,1.0,1.0,1.0,1.0,True,0.0,0.0,0.0,1.0,3,2,1,3,0.8888888888888888,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.04761094503086927,0.033893124272092456,0.033893124272092456,0.7118767386389273,4.6553524108518175e-05,4.3454975331861764e-05,0.9994412376898721,1.0,12.00266986629839,0.9990383283517646,4.3454975331861764e-05,4.545041478800669e-05,0.0
1bae3bf8-be13-435f-9354-b9d08904c80d,w696449460@8,no_match,brad,2026-01-14 04:51:55.387874+00:00,00b607d3,no_match,0.498336910234147,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0,4,3,4,2,0.9230769230769232,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.05902885074100858,0.02979097347375037,0.02979097347375037,0.5046849650598729,1.0145594165685433e-05,5.060203068214603e-06,0.9991587072585744,1.0,1.2674684377033714,0.9950346862204646,5.060203068214603e-06,1.0119787080882489e-05,0.0
9ffd1f97-e16c-4d75-a06c-5f45202a9079,w1219639187@1,match,brad,2026-01-14 04:51:59.395420+00:00,00b607d3,no_match,0.4983172140212803,0.0,0.23,0.0,1.0,True,0.0,0.0,0.0,1.0,3,4,3,3,0.9230769230769232,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.213238973058104,1.0,0.213238973058104,0.213238973058104,4.033143377863881e-06,6.725839614779492e-07,0.9999997429471879,1.0,0.11888024427452137,0.9464706179481024,6.725839614779492e-07,2.014311266131809e-06,1.0
29741483-62ee-4103-a131-c3f52328b3da,w817426282@3,no_match,brad,2026-01-14 04:52:02.058082+00:00,00b607d3,no_match,0.4983170722185568,0.39,0.75,0.0,1.0,True,0.0,0.0,0.0,1.0,4,4,5,3,0.875,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.33582161933782884,1.0,0.33582161933782884,0.33582161933782884,8.489899349837271e-05,8.392637223353066e-05,0.9996150239378822,1.0,0.33772853128934344,0.9907812172564223,8.392637223353066e-05,8.476628484001542e-05,1.0
72790881-b1df-4bc6-9166-f69553726f38,w8646071@13,no_match,brad,2026-01-14 04:52:04.149550+00:00,00b607d3,no_match,0.4982598717269971,0.39,1.0,0.08,0.84,True,0.0,0.0,0.0,0.8,4,3,2,3,0.8333333333333334,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.7055787583455534,0.9038044392658345,0.7055787583455534,0.7806763583930822,0.00017317847898112954,6.696034142960106e-05,0.9993063196146912,1.0,8.432215481054413,0.9117497456951448,6.696034142960106e-05,5.711945952531004e-05,1.0
fe7d87dd-b33c-42bc-ae9d-4a583e3e9d5e,w857581029@1,no_match,brad,2026-01-14 04:52:07.398629+00:00,00b607d3,no_match,0.4982585542888439,0.0,0.93,0.04,1.0,True,0.0,0.0,0.0,1.0,3,3,2,4,0.8333333333333334,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8439355345969481,0.8725686154246117,0.8439355345969481,0.9671852960082342,0.00011736707127439889,0.00011595540186056857,0.9998774911378683,1.0,0.17238692056849914,0.9995961410462667,0.00011595540186056857,0.00011703386617217948,1.0
fa0505a8-2b9e-4114-a050-932048fb8efd,w828697456@4,no_match,brad,2026-01-14 04:52:09.769122+00:00,00b607d3,no_match,0.4982560217132536,0.16,1.0,0.11,1.0,True,0.0,0.0,0.0,0.8,3,3,3,2,0.9090909090909092,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.8889968184786345,0.960609422869838,0.8889968184786345,0.9254508620399959,0.00012726333827603546,0.00012181284079200848,0.9988194180982709,1.0,1.3374754956280128,0.9961896852719689,0.00012181284079200848,0.00012829678409940538,1.0
741d903b-371c-403b-bde9-d9818643a6a3,w97830863@7,no_match,brad,2026-01-14 04:52:11.340640+00:00,00b607d3,no_match,0.4982470466014121,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0,1,3,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04300391676562877,0.03669134031970722,0.03669134031970722,0.8532092674180104,8.562693004844753e-05,8.302822245934269e-05,0.9998290458983218,1.0,11.456760643487257,0.9414182665145898,8.302822245934269e-05,8.521053684432951e-05,0.0
c67b5ede-fcb3-4db3-9e21-e371115f8c6f,w825494557@4,no_match,brad,2026-01-14 04:52:12.650145+00:00,00b607d3,no_match,0.4981836291325794,0.0,0.27,0.42,1.0,True,0.0,0.0,0.0,0.8,4,4,4,4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2529224555830717,0.5406043783207763,0.2529224555830717,0.467851289641232,5.1279527218737324e-05,5.0527927858049676e-05,0.9997268761781053,1.0,0.345486684907371,0.9984868112161631,5.0527927858049676e-05,5.094314882183335e-05,1.0
7de93045-5570-4641-81b5-2ce6326698e5,w1116386494@2,no_match,brad,2026-01-14 04:52:15.204906+00:00,00b607d3,no_match,0.4981831420846512,1.0,1.0,0.0,0.0,True,0.0,0.0,0.0,1.0,8,9,7,3,0.7407407407407407,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.024866522607782326,0.09714988511169535,0.024866522607782326,0.2559603912983813,6.925984116937585e-06,3.459552798490139e-06,0.9997263459940899,1.0,0.33975060683087577,0.9980137061127571,3.459552798490139e-06,6.919075173453248e-06,0.0
