gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance_m,mean_hausdorff_distance_m,hausdorff_p95_m,buffer_iou_5m,buffer_iou_15m,heading_delta,length_ratio,centroid_distance_m,collinear_gap_ratio,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match,name_soundex,name_metaphone,has_name_ref,has_name_target,name_is_generic,min_endpoint_proximity_m,max_endpoint_proximity_m,shared_endpoint_count,lateral_offset_m,lateral_offset_iqr_m,lateral_offset_p95_m,graphlet_similarity,endpoint_degree_similarity,ref_data_version,target_data_version,feature_version,sinuosity_ref,sinuosity_target,sinuosity_delta,heading_consistency_ref,heading_consistency_target,heading_consistency_delta,vertex_density_ref,vertex_density_target,vertex_density_ratio,min_length_m,shape_complexity_ref,shape_complexity_target,shape_complexity_delta,name_numeric_match,has_parallel_sibling_ref,offset_vs_half_corridor_ratio,offset_over_expected_halfwidth,likely_representation_mismatch
8633f139-0b60-4f83-b058-bda4ca528c0e,boston_sidewalk_102208,no_match,brad,2026-01-14 04:43:59.423158+00:00,00b607d3,no_match,0.4974535363,0.003415319325,0.6612313204,0,1,True,0.5,0.5,0.5,0.9,0.6578160011,1,0.6578160011,0.6578160011,14.94737935,8.130660926,13.69183853,0.1991669656,0.5396456717,55.89443638,1,9.330401043,1,3,4,4,3,1,1,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,6,8.046042196,7.154404437,14.30785909,0.9161111111,1,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.080151516,1.000007141,0.08014437446,1,1,0,0.4370615089,0.2497494337,0.5714285714,16.01605233,3,0,3,0.5,0,0.1516215319,2.011510046,1
0add5ac5-3a29-4b0e-8379-1ff3287eb372,boston_sidewalk_74168,no_match,brad,2026-01-14 04:44:02.724838+00:00,00b607d3,no_match,0.497444587,0,0.0452000223,0.9647691324,1,True,0.5,0.5,0.5,0.9,0.0452000223,0.03523086757,0.03523086757,0.7794435882,6.507006603,6.404557708,6.503877833,0.1411594058,0.572656153,1.712541778,0.9999999999,6.496576515,0,5,5,4,4,0.8888888889,0,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,3,6.396042593,0.08680504244,6.47647748,0.9511111111,0.9,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1,1,0,1,1,0,2.730130051,2.730130051,0.9999999999,0.7325658348,0,0,0,0.5,0,0.2302228671,1.599010249,1
c610213f-5f73-4877-9e70-67b8e51fbb1e,boston_sidewalk_103822,no_match,brad,2026-01-14 04:44:04.900861+00:00,00b607d3,no_match,0.4974374971,0,0.9077733604,0.0274435336,1,True,0.5,0.5,0.5,1,0.9077733604,0.9725564664,0.9077733604,0.9333888487,12.75860207,12.2506306,12.65419671,0,0.3802425305,0.2947061982,1,12.22749606,1,4,4,4,4,1,1,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,7,12.34143547,0.3461701848,12.699781,0.995,1,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1,1.010251148,0.01025114795,1,0.9700905364,0.02990946359,0.05193422406,0.3375724564,0.1538461538,38.51025092,0,0,0,0.5,1,1.391069222,3.085358096,0
5d9cbf9a-3ed6-47ca-98a5-3cdb22dd54a3,boston_sidewalk_1317,no_match,brad,2026-01-14 04:44:08.014329+00:00,00b607d3,no_match,0.497402235,0.02052769954,0.9571243996,0,1,True,0.5,0.5,0.5,1,0.9365967001,1,0.9365967001,0.9365967001,12.26197795,12.22749672,12.26186658,0,0.3537588549,0.4423830589,0.9999999999,12.228409,1,4,4,4,4,1,1,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,8,12.22781027,0.03539272991,12.25880619,0.9966666667,1,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.000000331,1,3.3102623e-07,1,1,0,0.3272267184,0.4363022911,0.75,9.167955524,0,0,0,0.5,1,0.5752465662,3.056951803,0
412b2736-9dc0-4dea-9dd7-a50178a0d4f2,boston_sidewalk_103508,no_match,brad,2026-01-14 04:44:09.363010+00:00,00b607d3,no_match,0.497374322,0.9647789579,1,0.9547837946,1,True,0.5,0.5,0.5,0.9,0.03522104209,0.04521620536,0.03522104209,0.7789473224,0.9500776173,0.487672295,0.9247461837,0.8690876455,0.9530299811,62.18000409,0.9999999999,0.5128959312,1,3,3,3,3,1,1,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,2,0.4270241415,0.3065973329,0.7362676837,1,1,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1,1,0,1,1,0,1.96827322,1.96827322,0.9999999999,1.016119093,0,0,0,0.5,1,0.4835042376,0.1067560087,0
11fe7216-9791-45e5-826f-1785732ded0c,boston_sidewalk_102445,no_match,brad,2026-01-14 04:47:18.406017+00:00,00b607d3,no_match,0.4973107066,0.9162818572,1,0.9740685696,1,True,0.5,0.5,0.5,0.85,0.08371814282,0.0259314304,0.0259314304,0.3097468425,1.508470761,1.116800844,1.4643893,0.7314271962,0.8976868588,33.06127994,0.9999999999,1.293566551,1,4,4,4,4,1,1,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,3,1.156737629,0.3532554859,1.473601919,0.9422222222,1,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1,1.009231497,0.009231497221,1,1,0,1.777460681,5.332382044,0.3333333334,1.125200698,0,0,0,0.5,1,0.4247817909,0.289184335,0
31f3f959-8f17-4c0a-a77f-cea2a8a80842,boston_sidewalk_103025,no_match,brad,2026-01-14 04:47:21.015819+00:00,00b607d3,no_match,0.4972943667,0.625361238,1,0.7499742875,1,True,0.5,0.5,0.5,0.1,0.374638762,0.2500257125,0.2500257125,0.6673781195,7.633593534,7.500488249,7.633572222,0.1122977109,0.5426584821,1.7096773,1,7.500160031,1,4,3,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1,0.5,0.5,1,0,0,0,0,2,7.497267998,0.1394084593,7.620502973,0.9866666667,0.95,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1,1.000003037,3.036931474e-06,1,1,0,0.2134621265,0.3201931898,0.6666666666,9.369343558,0,0,0,0.5,0,0.1962294589,1.303872469,1
6f47fb57-de29-422e-af8f-d40a84b05776,boston_sidewalk_108353,match,brad,2026-01-15 04:30:44.487719+00:00,84126b50,review,0.7493835361,0.06437350126,0.8100209024,0,1,True,0.5,0.5,0.5,0.9,0.7456474012,1,0.7456474012,0.7456474012,2.714390272,1.90151893,2.624747556,0.6853390527,0.8667931217,2.768454838,1,1.61092987,1,3,4,3,4,1,1,0,0,1,1,1,1,0.5,0.5,0,0,0,0,1.498608557,6,1.851836533,0.416267117,2.560071436,0.93,1,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1,1.009155603,0.009155603189,1,0.940530077,0.059469923,0.08216513165,0.6573210532,0.125,24.34122553,0,0,0,0.5,1,0.4319811669,0.4629590176,0
43abd185-a0a2-4805-bff2-bed18a43edef,boston_sidewalk_12346,match,brad,2026-01-15 04:30:51.171577+00:00,84126b50,review,0.749304493,0,0.6601271356,0,0.8973615056,True,0.5,0.5,0.5,0.9,0.6601271356,0.8973615056,0.6601271356,0.735631216,1.272817907,0.5403358124,1.272802078,0.8681145701,0.9500758593,6.672470998,1,0.6111022847,1,3,4,2,3,0.8333333333,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,5,0.6450033856,0.610365239,1.206546598,0.97,0.9,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1,1.000001754,1.754253749e-06,1,1,0,0.1753986889,0.2630980333,0.6666666667,11.40259379,0,0,0,0.5,0,0.4999354996,0.1612508061,0
f77b545b-ec77-4b55-a8c2-e04a1c1123ed,boston_sidewalk_12473,match,brad,2026-01-15 04:30:56.127488+00:00,84126b50,review,0.7492587726,0.2501906517,0.743654869,0,1,True,0.5,0.5,0.5,0.9,0.4934642174,1,0.4934642174,0.4934642174,1.002625638,0.3256748673,0.5531380632,0.9125961423,0.966538268,9.729831672,0.9999999999,0.4220747348,1,3,3,2,2,0.8,0,0,0,1,1,0,0,0.5,0.5,0,0,0,0,0,3,0.4797408427,0.4529868158,0.9363575624,0.98,0.9,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.487764144,1.632096916,0.144332772,1,1,0,1.411536173,4.491251461,0.3142857143,7.792928164,9,0,9,0.5,0,0.4693373484,0.1199351807,1
f87f8ce6-0d10-4863-bb2e-560b41b81c5b,boston_sidewalk_102216,no_match,brad,2026-01-15 04:31:01.373338+00:00,84126b50,review,0.748793778,0.07197426464,0.924277933,0,1,True,0.5,0.5,0.5,0.1,0.8523036684,1,0.8523036684,0.8523036684,3.32207722,3.00967186,3.321307217,0.513533602,0.798797687,0.1290179195,1,3.128280444,1,4,4,3,4,0.9333333333,0.3333333333,0,0,1,1,1,1,0.5,0.5,1,0,0,0,0,6,3.147713012,0.1849590019,3.299294669,0.985,0.95,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.000000016,1.002696055,0.002696038687,0.9999425378,0.9875626012,0.01237993666,0.04867115383,0.1622371794,0.3,61.63815245,0,0,0,0.5,1,0.05213983409,0.8393899128,0
f65f84f2-adf0-4150-9891-ebf43f722625,boston_sidewalk_1638,match,brad,2026-01-15 04:31:07.008274+00:00,84126b50,review,0.7487779773,0,0.9971615481,0.01100542365,1,True,0.5,0.5,0.5,1,0.9971615481,0.9889945763,0.9889945763,0.9918097807,5.389135923,4.201683924,5.387038316,0.3736479851,0.718373945,6.641212976,0.9971615481,4.285061899,1,4,3,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1,0.5,0.5,1,0,0,0,0,4,4.281463162,1.107251019,5.278284298,0.985,0.95,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.000000469,1,4.68661483e-07,1,1,0,0.3122881,0.2087846919,0.6685643544,19.15849272,0,0,0,0.5,1,0.1950802704,1.070365523,0
ae26d565-9fd8-4fe1-baf5-e3041e2a535d,boston_sidewalk_2230,match,brad,2026-01-15 04:31:10.693717+00:00,84126b50,review,0.7486363349,0,0.9296098851,0.06049023456,1,True,0.5,0.5,0.5,1,0.9296098851,0.9395097654,0.9296098851,0.9894627169,4.90075624,4.333638382,4.89617493,0.3553923153,0.7040518007,4.985994216,1,4.23138209,1,3,3,3,3,1,1,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,4,4.299161563,0.4479853966,4.799185193,0.9966666667,1,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.003654092,1,0.003654092438,1,1,0,0.2855853984,0.3807805312,0.75,10.50473875,0,0,0,0.5,1,0.2830916015,1.074790122,0
e057e983-d51a-4a1b-8243-5e5b256caa01,boston_sidewalk_22996,no_match,brad,2026-01-15 04:31:14.376534+00:00,84126b50,review,0.7483340604,0.05786586002,0.9058110742,0,1,True,0.5,0.5,0.5,0.1,0.8479452142,1,0.8479452142,0.8479452142,2.645482768,1.58296774,2.081197513,0.7013034886,0.8850180653,0.2665151643,1,1.711486184,1,4,4,4,3,0.9333333333,0.3333333333,0,0,1,1,1,1,0.5,0.5,1,0,0,0,0,6,1.736589865,1.078701137,2.54160878,0.9216666667,0.95,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.000038536,1.002438731,0.002400195206,0.9996914639,0.9845260186,0.01516544522,0.02838036552,0.179742315,0.1578947368,105.7068838,1,0,1,0.5,1,0.389860322,0.4630905072,0
055d3041-e14c-4049-adba-e40af40e7ba5,boston_sidewalk_13245,match,brad,2026-01-15 04:31:18.034405+00:00,84126b50,review,0.7481873244,0.216895794,0.9916499975,0,1,True,0.5,0.5,0.5,0.9,0.7747542035,1,0.7747542035,0.7747542035,0.7644987972,0.4578560893,0.7495390905,0.8851590276,0.9589977928,1.242396905,1,0.5754368348,1,4,3,4,4,0.9333333333,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,7,0.6056378868,0.1174276553,0.7297763826,0.9816666667,0.95,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.005915072,1.012995835,0.00708076228,0.9598081741,0.9348326283,0.02497554576,0.1047928603,0.377254297,0.2777777778,47.71317423,1,1,0,0.5,1,0.4169883244,0.1514094338,0
4fd95a7c-1eea-40bb-a47b-75c7b290cc23,boston_sidewalk_103257,no_match,brad,2026-01-15 04:31:23.093011+00:00,84126b50,review,0.7481160637,0.0351689129,0.9358365629,0,1,True,0.5,0.5,0.5,0.1,0.90066765,1,0.90066765,0.90066765,3.952170936,3.746290732,3.919659196,0.4484324875,0.7650412125,0.1659300664,1,3.703894144,1,3,4,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1,0.5,0.5,1,0,0,0,0,4,3.724670951,0.07331444755,3.833151661,0.9833333333,0.95,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.000000142,1.001031897,0.001031755305,0.9998934528,0.9957962414,0.004097211329,0.04184957316,0.1394985772,0.3,71.68531896,0,0,0,0.5,1,0.2710667041,0.993245322,0
898c28cf-ee9f-4001-bb85-a7cf5ac7039b,boston_sidewalk_102249,no_match,brad,2026-01-15 04:31:25.754274+00:00,84126b50,review,0.7480190016,0.05000196963,0.978256168,0,1,True,0.5,0.5,0.5,0.1,0.9282541984,1,0.9282541984,0.9282541984,3.862170573,3.313559031,3.725627363,0.4983024366,0.7942427375,0.1557008304,1,3.303814264,1,4,4,3,3,0.8571428571,0,0,0,1,1,1,1,0.5,0.5,1,0,0,0,0,4,3.32077479,0.1805126915,3.419243689,0.975,0.9,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.000002366,1.001945753,0.001943387622,0.9997209534,0.9964425282,0.003278425221,0.01614053361,0.1129837353,0.1428571429,185.8674609,0,0,0,0.5,1,0.331272401,0.8855397079,0
e236bd35-8c58-4de0-a22a-7db57d026284,boston_sidewalk_5695,match,brad,2026-01-15 04:31:30.013877+00:00,84126b50,review,0.7478029018,0,0.4926992398,0,0.9299019449,True,0.5,0.5,0.5,1,0.4926992398,0.9299019449,0.4926992398,0.5298399928,0.7234926088,0.6096026322,0.7234818412,0.8669566536,0.9513320457,2.690909238,0.9999999999,0.6097031275,1,4,4,2,4,0.8571428571,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,5,0.6095555317,0.1138361387,0.7120284647,0.97,0.9,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1,1,0,1,1,0,0.4121004032,0.4121004031,0.9999999999,4.853186225,0,0,0,0.5,1,0.4664851663,0.1523888448,0
59683d02-ea82-4f04-a9b4-a83b8174ff73,boston_sidewalk_100236,match,brad,2026-01-15 04:31:32.156014+00:00,84126b50,review,0.7476828214,0,1,0.08804525691,0.8059227417,True,0.5,0.5,0.5,0.85,1,0.7178774848,0.7178774848,0.7178774848,2.196737162,1.525643289,2.194873454,0.7288195977,0.8932999968,6.900967339,1,1.406320265,1,3,3,3,3,1,1,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,4,1.420142147,0.7461022243,2.10776072,0.91,1,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.000036547,1.000025799,1.074791335e-05,1,1,0,0.2400357757,0.2400357757,1,12.49813696,0,0,0,0.5,0,0.448929223,0.3550354481,1
ff28f90b-d438-478a-9002-361999a61ff6,boston_sidewalk_103766,match,brad,2026-01-15 04:31:36.060556+00:00,84126b50,review,0.7476227958,0.2635949582,0.9539171197,0,1,True,0.5,0.5,0.5,1,0.6903221615,1,0.6903221615,0.6903221615,0.6888737958,0.6298356791,0.6888728651,0.8744951211,0.9536504753,0.2586641114,1,0.6298372304,1,3,3,3,4,0.9230769231,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,6,0.6298372291,0.05903656699,0.6829701394,0.9833333333,0.95,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1,1,0,1,1,3.447120367e-11,0.07646997943,0.07646997943,1,26.15405438,0,0,0,0.5,1,0.4675677185,0.1574592679,0
741d903b-371c-403b-bde9-d9818643a6a3,boston_sidewalk_12568,match,brad,2026-01-15 04:31:38.246320+00:00,84126b50,review,0.7474730884,0.06591447637,0.9167995938,0,1,True,0.5,0.5,0.5,0.9,0.8508851174,1,0.8508851174,0.8508851174,1.867009731,1.119062985,1.858629129,0.7449823797,0.8853843304,21.07407655,1,0.1761901446,1,3,3,3,3,1,1,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,4,1.236721944,0.846381269,1.835466806,1,1,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.00312727,1.00861664,0.005489369328,1,1,0,0.503761772,0.6045141264,0.8333333333,9.925326371,0,0,0,0.5,0,0.4467895076,0.3091804087,1
e8296526-02b6-4dd4-8520-ed22ba459b58,boston_sidewalk_22379,match,brad,2026-01-15 04:31:40.524455+00:00,84126b50,review,0.7473664562,0.06504304966,1,0.2451686257,1,True,0.5,0.5,0.5,1,0.9349569503,0.7548313743,0.7548313743,0.8073434548,0.6291493354,0.199623692,0.6276464566,0.9566676512,0.9813673514,0.9045848822,1,0.00934993188,1,4,2,3,2,0.9090909091,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,3,0.2158277816,0.04608656827,0.5561019896,0.9627777778,0.95,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.008258102,1.00642963,0.001828472496,0.9066151673,0.9204640207,0.01384885343,0.1201769467,0.2804128756,0.4285714286,49.92638077,0,0,0,0.5,0,0.4999784172,0.0539569319,0
129f2628-3344-46e1-b616-6444698b7adc,boston_sidewalk_5692,match,brad,2026-01-15 04:31:42.887312+00:00,84126b50,review,0.7473266941,0,1,0.1077027683,0.9730478229,True,0.5,0.5,0.5,1,1,0.8653450546,0.8653450546,0.8653450546,4.117474062,3.671230186,4.113957137,0.4234364801,0.7465288885,5.767137933,1,3.650561118,1,3,3,4,4,0.8571428571,0,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,8,3.637390147,0.4605745681,4.053254563,0.9544444444,0.9,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.000000618,1,6.181432661e-07,1,1,0,0.3211086671,0.2140724447,0.6666666667,9.342631661,0,0,0,0.5,1,0.09714652042,0.9093473095,0
c35a753d-1bf5-41f7-b09c-d3a71e5dccd6,boston_sidewalk_103329,no_match,brad,2026-01-15 04:31:54.527069+00:00,84126b50,review,0.7470572112,0.02265659143,1,0.06252167914,1,True,0.5,0.5,0.5,1,0.9773434086,0.9374783209,0.9374783209,0.9592107673,5.311614594,4.904167757,5.311612398,0.3214125741,0.6919391065,0.8682345042,1,4.950402868,1,3,1,2,4,0.8,0,1,0,0,1,1,1,0.5,0.5,0,0,0,0,0,8,4.96357662,0.3600378172,5.275425872,0.8777777778,0.9,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1,1.000433424,0.0004334241266,1,0.9973912225,0.002608777438,0.04941365119,0.07412047678,0.6666666667,40.4746452,0,1,1,0.5,1,0.4457317785,1.240893845,0
f5a4f3c1-fd45-42a3-8381-f2c10310a74e,boston_sidewalk_12628,match,brad,2026-01-15 04:31:56.979809+00:00,84126b50,review,0.747049882,0,0.7494120734,0.01314560475,1,True,0.5,0.5,0.5,0.9,0.7494120734,0.9868543952,0.7494120734,0.759394777,0.5042259734,0.257892139,0.5035154024,0.9463585496,0.9791619003,0.4941198154,1,0.2155947308,1,3,4,3,4,1,1,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,5,0.280159693,0.1530637028,0.4586563299,1,1,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.002353002,1.000477656,0.00187534599,0.9664181568,0.9656646551,0.0007535016666,0.1073930511,0.1342413139,0.8,37.24635773,1,0,1,0.5,1,0.4896804687,0.07003990575,0
1598b045-35ae-40d8-9c58-1d5caef4c7f8,boston_sidewalk_72924,match,brad,2026-01-15 04:32:02.270270+00:00,84126b50,review,0.7469895162,0.2433178361,0.7934871674,0,1,True,0.5,0.5,0.5,0.9,0.5501693313,1,0.5501693313,0.5501693313,0.2915068895,0.2345516294,0.2915042589,0.9466109537,0.9807381802,0.5751058432,1,0.2439918717,1,3,4,2,1,0.6,0,0,1,0,1,0,0,0.5,0.5,0,0,0,0,9.480215645,1,0.2439501057,0.04757785526,0.2867554253,0.8633333333,0.8,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.000000014,1,1.427849461e-08,1,1,0,0.3164484978,0.2109656652,0.6666666667,9.480215645,0,0,0,0.5,0,0.4840718881,0.06098751118,1
1e2ecca7-fb15-457d-a211-6012087d5c07,boston_sidewalk_102387,no_match,brad,2026-01-15 04:32:04.963009+00:00,84126b50,review,0.7469838812,0.08374696185,0.9282609337,0,1,True,0.5,0.5,0.5,0.1,0.8445139719,1,0.8445139719,0.8445139719,3.208371477,2.793350036,3.191124465,0.5440710916,0.8134673959,0.2705528856,1,2.87118019,1,4,4,4,3,0.9333333333,0.3333333333,0,0,1,1,1,1,0.5,0.5,1,0,0,0,0,8,2.888757953,0.332450605,3.176997237,0.9866666667,0.95,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.000225251,1.001326843,0.001101592424,0.9976652739,0.9800028342,0.01766243968,0.0639067448,0.2076969206,0.3076923077,62.59120242,0,3,3,0.5,1,0.03561097263,0.7703352488,0
68eca339-2396-4352-bdd2-59baccd51e8c,boston_sidewalk_103845,match,brad,2026-01-15 04:32:07.607648+00:00,84126b50,review,0.74675957,0.1631630913,0.9994540317,0,1,True,0.5,0.5,0.5,1,0.8362909404,1,0.8362909404,0.8362909404,0.4389386001,0.2498154418,0.4389087348,0.9498718952,0.980898131,0.4477554783,1,0.05646867876,1,4,3,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,4,0.2563297883,0.1621295179,0.4217042644,0.895,0.95,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.000591512,1.002253312,0.001661800649,0.9942814482,0.9924340428,0.001847405375,0.02789483163,0.1208776037,0.2307692308,107.5468044,0,0,0,0.5,1,0.4779650479,0.06408243105,0
59759ce3-2149-4af6-a365-2ee73de6c128,boston_sidewalk_102860,no_match,brad,2026-01-15 04:32:10.640053+00:00,84126b50,review,0.7463831126,0.07548661115,0.9155319149,0,1,True,0.5,0.5,0.5,0.1,0.8400453037,1,0.8400453037,0.8400453037,3.137399549,2.992490631,3.100826146,0.5342616605,0.8067838635,0.05664521913,1,2.92766848,1,4,4,4,4,1,1,0,0,1,1,1,1,0.5,0.5,1,0,0,0,0,8,2.950300595,0.1418194759,3.103873929,0.9766666667,1,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.000000001,1.00061388,0.0006138791842,0.9999936914,0.9954771301,0.004516561335,0.04862725375,0.1620908458,0.3,61.69379862,0,1,1,0.5,1,0.3702904445,0.7867466155,0
5eaa2f80-fea7-42bd-9512-dd5fd29f1a41,boston_sidewalk_12229,no_match,brad,2026-01-15 04:32:14.249067+00:00,84126b50,review,0.7463807731,0.05027450936,0.8581830699,0,1,True,0.5,0.5,0.5,0.1,0.8079085605,1,0.8079085605,0.8079085605,2.343781688,1.511633178,2.340995126,0.6920620031,0.8937362265,1.919843663,1,1.95796147,1,4,3,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1,0.5,0.5,1,0,0,0,9.961497272,4,1.781075305,0.5975387411,2.337003556,0.8983333333,0.95,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.001499286,1.011577074,0.01007778837,0.975445726,0.9169332582,0.05851246788,0.1160982293,0.2786357504,0.4166666667,43.06697896,0,0,0,0.5,0,0.4998218924,0.5699439151,0
d2c93da2-d6fc-4bfb-9e91-9b00485f4df4,boston_sidewalk_74136,no_match,brad,2026-01-15 04:32:28.076516+00:00,84126b50,no_match,0.4999289725,0.891381684,1,0.9037353483,1,True,0.5,0.5,0.5,0.9,0.108618316,0.09626465171,0.09626465171,0.8862653671,15.52071239,15.07836418,15.48454348,0,0.239959032,6.62868248,0.9999999997,15.49860344,0,2,2,4,4,0.6666666667,0,0,0,1,0,1,0,0.5,0.5,0,0,0,0,0,3,14.99754452,0.3336230252,15.30389543,0.6,0.8,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.014652038,1,0.01465203791,1,1,0,1.586459792,1.057639862,0.6666666669,1.891002856,1,0,1,0.5,0,0.7739780284,3.749385194,1
8e78a763-9e24-4f57-bcb4-e9112f6868a3,boston_sidewalk_12140,no_match,brad,2026-01-15 04:32:30.092220+00:00,84126b50,no_match,0.4998937921,0,0.3830870586,0.2944522347,0.7021553288,True,0.5,0.5,0.5,0.9,0.3830870586,0.4077030941,0.3830870586,0.9396226424,11.0543619,8.828211819,10.96099271,0.07259711756,0.4326917833,32.25891124,0.9999999999,10.82457215,1,2,3,3,3,0.9090909091,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,4,8.896208678,2.160799446,10.83907583,0.9144444444,0.95,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1,1.032269763,0.03226976258,1,1,0,0.4482941182,2.017323532,0.2222222222,4.461356772,0,0,0,0.5,0,0.5825165663,2.224051614,1
73770bf0-3876-4766-b717-f13011e86180,boston_sidewalk_2041,no_match,brad,2026-01-15 04:32:31.498504+00:00,84126b50,no_match,0.499864387,0,0.05845694024,0.9700612019,1,True,0.5,0.5,0.5,0.9,0.05845694024,0.02993879808,0.02993879808,0.5121513024,5.734358022,5.532761779,5.733624764,0.205490294,0.6158437848,5.261085489,0.9999999987,5.732485394,0,2,2,4,4,0.6666666667,0,0,0,1,0,1,0,0.5,0.5,0,0,0,0,0,3,5.501435617,0.232919083,5.711065117,0.94,0.8,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1,1.000000001,1.32491218e-09,1,1,0,4.288902468,6.433353694,0.6666666675,0.4663197671,0,0,0,0.5,0,0.2596561891,1.37535856,1
674dad7a-d7ab-466c-8da3-1b2babdfd423,boston_sidewalk_1768,match,brad,2026-01-15 04:32:38.290590+00:00,84126b50,no_match,0.4997692109,0.02559024394,0.2863194032,0,1,True,0.5,0.5,0.5,0.9,0.2607291592,1,0.2607291592,0.2607291592,0.4060755517,0.2617275555,0.4060680924,0.9518231925,0.9797247787,2.33518884,1,0.09462720677,1,4,3,3,4,1,1,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,6,0.2390783404,0.1557661022,0.3871296088,0.9966666667,1,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1,1,9.089329289e-11,1,1,0,0.19630316,0.2617375466,0.75,15.2824845,0,0,0,0.5,1,0.4881647485,0.05976957016,0
6981a33c-2c60-4e67-9f46-6d1e2f7d5322,boston_sidewalk_12247,no_match,brad,2026-01-15 04:32:42.429438+00:00,84126b50,no_match,0.4996953063,0.6008667181,0.8272329472,0,1,True,0.5,0.5,0.5,0.9,0.2263662291,1,0.2263662291,0.2263662291,5.899261039,3.537537897,5.806765268,0.388967158,0.7274749835,23.74547367,1,4.24956006,1,3,3,3,4,0.9230769231,0.3333333333,0,0,1,1,1,1,0.5,0.5,0,0,0,0,0,6,4.088284398,1.967184794,5.749405006,0.9422222222,0.95,1769266739986288391_35513514,1769233621860682573_19736123,2026-02-01,1.013618667,1.000895649,0.01272301785,1,1,0,0.4123712831,0.3092784623,0.75,9.699996494,2,0,2,0.5,0,0.3188756635,1.022070844,1
