gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,same_anchor,same_side,same_anchor_and_side,start_endpoint_proximity,end_endpoint_proximity,shared_endpoint_count,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance,mean_hausdorff_distance,buffer_iou,overlap_ratio,heading_delta,length_ratio,projection_distance,centroid_distance,collinear_gap_ratio
1a7b2abb-13e3-4326-aed5-f703d9a92835,boston_sidewalk_103926,match,brad,2026-01-14 04:42:11.994753+00:00,00b607d3,no_match,0.4987591904802048,0.28,0.71,0.0,1.0,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3,4,4,3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.23403045846611054,1.0,0.23403045846611054,0.23403045846611054,0.00014708376265003487,6.294355812642811e-05,0.9990444676464652,1.0,45.828642449207564,0.999999999986694,6.294355812642811e-05,5.851664732898283e-05,1.0
5865f458-4e5b-423c-ae27-2a389090fead,boston_sidewalk_92102,no_match,brad,2026-01-14 04:42:14.632905+00:00,00b607d3,no_match,0.4987160184758631,1.0,1.0,0.0,0.0,True,0.0,0.0,0.0,0.85,1.0,1.0,1.0,0.0,0.0,5.0,3,3,3,4,0.9230769230769232,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.03974203706727597,0.046971865768585364,0.03974203706727597,0.8460817218347609,6.068440657038926e-05,5.659297292494334e-05,0.9996259385609494,1.0,13.633625738242813,0.9999999999671747,5.659297292494334e-05,6.018529114278288e-05,0.0
f5d80991-b6e0-4bab-b7d7-63c69d75be26,boston_sidewalk_72540,no_match,brad,2026-01-14 04:42:18.100940+00:00,00b607d3,no_match,0.4986882726005885,0.2,0.28,0.76,0.93,True,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,6.0,4,2,3,5,0.8571428571428572,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2935635389197454,0.9633662045107865,0.2935635389197454,0.3047268396433129,0.00014671802891642703,2.850323321692364e-05,0.999037902278514,1.0,69.34400533816643,0.9999999999852459,2.850323321692364e-05,8.527916573511707e-05,1.0
41ff8be1-350d-4fc7-bf0b-577ded8abb69,boston_sidewalk_103770,no_match,brad,2026-01-14 04:42:19.609844+00:00,00b607d3,no_match,0.4986607066824222,1.0,1.0,1.0,1.0,True,0.0,0.0,0.0,0.85,0.0,1.0,0.0,0.0,0.0,6.0,3,3,3,7,0.75,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.09411011667414748,0.027912873974678676,0.027912873974678676,0.29659801688829995,4.460989718706819e-05,3.962961319454402e-05,0.9993423711785661,1.0,0.9168148761728787,0.9999999997126935,3.962961319454402e-05,4.460072975191149e-05,0.0
cde9962c-9250-40c8-9966-a0da8cf62a71,boston_sidewalk_22780,no_match,brad,2026-01-14 04:42:21.020416+00:00,00b607d3,no_match,0.4986042955792294,0.78,1.0,0.78,1.0,True,0.0,0.0,0.0,0.85,0.0,1.0,0.0,0.0,0.0,6.0,4,4,3,5,0.875,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.23068373401795772,0.21958961013261646,0.21958961013261646,0.95190764562326,9.786873671170967e-05,9.727311781971468e-05,0.9996104289804438,1.0,1.5999405604644323,0.99999999976259,9.727311781971468e-05,9.710970763520794e-05,1.0
a09c706b-15b3-4481-9343-93838c20ab45,boston_sidewalk_103326,no_match,brad,2026-01-14 04:42:26.565166+00:00,00b607d3,no_match,0.4985490959791119,0.01,0.58,0.0,1.0,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,4,4,3,5,0.875,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5718681808218347,1.0,0.5718681808218347,0.5718681808218347,9.494400695418471e-05,8.54563819058023e-05,0.9994425633142162,1.0,0.21430750479123617,0.9999999999948729,8.54563819058023e-05,8.568963279763951e-05,1.0
295df18b-3efc-4575-83ec-4035dbb29fd5,boston_sidewalk_102401,no_match,brad,2026-01-14 04:42:28.496823+00:00,00b607d3,no_match,0.4984468790438102,0.0,0.01,0.98,1.0,True,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,6.0,1,3,3,5,0.6666666666666667,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.30995546307454,0.19433237172146645,0.19433237172146645,0.6269686934820445,7.90519205323131e-05,4.2347591135287265e-05,0.9991947110839081,1.0,49.477407720891506,0.999999999873652,4.2347591135287265e-05,5.902250493728125e-05,1.0
97fcb960-9c60-4c6d-a903-e66da83f5f07,boston_sidewalk_74821,no_match,brad,2026-01-14 04:42:32.335432+00:00,00b607d3,no_match,0.498371489226142,0.0,0.04,0.0,0.08,True,0.0,0.0,0.0,0.85,0.0,1.0,0.0,0.0,0.0,4.0,3,3,3,3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.17119090141896448,0.39515366480067127,0.17119090141896448,0.43322615141458676,3.731208296735021e-05,2.115164164975871e-05,0.9991816970074554,1.0,64.73319621493937,0.9999999999380511,2.115164164975871e-05,2.6317835525360987e-05,1.0
f97b9f8d-41da-4999-a47d-d13894f7c9bb,boston_sidewalk_103906,match,brad,2026-01-14 04:42:43.454322+00:00,00b607d3,no_match,0.4983566436301982,0.38,0.83,0.0,1.0,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,4,2,5,3,0.8571428571428572,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.44035645419457553,1.0,0.44035645419457553,0.44035645419457553,3.457148364893452e-05,1.9340102487316144e-05,0.9988602018827041,1.0,1.8330333819726548,0.9999999999977829,1.9340102487316144e-05,1.2474044127207205e-05,1.0
eecbc2ea-2ca2-4808-a276-da55e09f028f,boston_sidewalk_5748,no_match,brad,2026-01-14 04:42:45.209247+00:00,00b607d3,no_match,0.4983108550146155,0.0,0.6,0.0,0.77,True,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,4,4,5,5,0.8888888888888888,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6368341420198615,0.7469245344038178,0.6368341420198615,0.8526084131486878,0.00010764438735091115,0.00010542149603649318,0.9989790390744383,1.0,3.7409930764028445,0.9999999999336534,0.00010542149603649318,0.00010510999027039762,1.0
4cac7b56-897d-4ab4-bfa4-43885af2ac33,boston_sidewalk_108494,no_match,brad,2026-01-14 04:42:49.114233+00:00,00b607d3,no_match,0.4982585433383534,0.1,0.99,0.0,0.99,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1,2,5,5,0.4615384615384615,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9493151438327351,0.9497590339963583,0.9493151438327351,0.9995326286481788,0.00014806559295969433,0.0001425092701187683,0.9992075938354494,1.0,1.3975846615517185,0.9999999999899865,0.0001425092701187683,0.00014177754596607237,1.0
9f1d520b-52c3-4d50-94c2-e9ca3d934b79,boston_sidewalk_22912,no_match,brad,2026-01-14 04:42:54.403466+00:00,00b607d3,no_match,0.4982001746576403,0.22,1.0,0.7,1.0,True,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,4.0,3,3,3,3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7816505576268411,0.3033127401563731,0.3033127401563731,0.3880413532579787,3.1184043930962565e-05,3.0901827406060016e-05,0.999827507201981,1.0,0.020668595845165783,0.9999999999760885,3.0901827406060016e-05,3.07386815337172e-05,1.0
1d0822ee-e00f-4374-be27-3189af1dd018,boston_sidewalk_13125,match,brad,2026-01-14 04:43:00.766411+00:00,00b607d3,no_match,0.4981702722867039,0.41,1.0,0.0,1.0,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4,4,5,4,0.9411764705882352,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.585338894622829,1.0,0.585338894622829,0.585338894622829,2.465433489410855e-05,1.2982672069974949e-05,0.9990608860609071,1.0,1.2776497126855588,0.9999999999973298,1.2982672069974949e-05,2.5388697332011743e-06,1.0
26a1cd40-4881-438c-81b2-6fa6d2bf6469,boston_sidewalk_2050,no_match,brad,2026-01-14 04:43:03.169144+00:00,00b607d3,no_match,0.4981345595815677,0.0,0.77,0.23,1.0,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4,4,5,5,0.8888888888888888,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7905007330154714,0.7681530180899542,0.7681530180899542,0.971729672102556,0.00014964654503279014,0.0001489743950375666,0.999274332698684,1.0,1.0214336668175292,0.9999999999800672,0.0001489743950375666,0.0001488174991653228,1.0
2c76bbcc-e631-4e23-9da0-308b13bab668,boston_sidewalk_103969,no_match,brad,2026-01-14 04:43:04.899185+00:00,00b607d3,no_match,0.4981144154212436,0.1,1.0,0.0,0.75,True,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,2,4,5,4,0.8,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.8591733493163162,0.7857689383770861,0.7857689383770861,0.9145639107665043,0.0001419666858531634,0.00013995653172719683,0.9988162930938571,1.0,3.1184366793867753,0.9999999999936157,0.00013995653172719683,0.00013999413560828272,1.0
cf21e744-3727-4822-a4ca-294884880e51,boston_sidewalk_103500,no_match,brad,2026-01-14 04:43:07.453051+00:00,00b607d3,no_match,0.4981030288152396,0.36,0.97,0.0,1.0,True,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,8.0,6,4,5,5,0.9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6138041669434574,1.0,0.6138041669434574,0.6138041669434574,6.720251004068083e-05,6.350006229769523e-05,0.9992478142069771,1.0,0.5107382990690326,0.9999999999967337,6.350006229769523e-05,6.356397391280129e-05,1.0
5b81cb33-e30f-482e-a14d-491eabd64aca,boston_sidewalk_102467,match,brad,2026-01-14 04:43:12.438156+00:00,00b607d3,no_match,0.4980539938458326,0.53,0.76,0.0,1.0,True,0.0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.0,8.0,4,4,7,3,0.7777777777777778,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.23516646356436088,1.0,0.23516646356436088,0.23516646356436088,7.94964699243894e-06,2.915646306211459e-06,0.9993826381575845,1.0,2.8367539116699163,0.9999999999947564,2.915646306211459e-06,3.507987206917856e-07,1.0
d9e2b05c-035c-4582-80b3-f87802aacd0c,boston_sidewalk_5480,no_match,brad,2026-01-14 04:43:17.124478+00:00,00b607d3,no_match,0.4979874189143332,0.0,0.04,0.89,1.0,True,0.0,0.0,0.0,0.85,0.0,1.0,0.0,0.0,0.0,4.0,3,5,3,3,0.8571428571428572,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.038720988572549894,0.10757124844264954,0.038720988572549894,0.3599566718163876,1.008111564376701e-05,9.99182765950454e-06,0.9994241601806633,1.0,0.7801014301851978,0.9999999994687755,9.99182765950454e-06,9.99552129142281e-06,1.0
b810e679-9ec8-4431-9cc1-9bb1c33063f6,boston_sidewalk_1258,no_match,brad,2026-01-14 04:43:18.712488+00:00,00b607d3,no_match,0.4979191593341537,0.85,1.0,0.0,0.45,True,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,8.0,3,4,5,5,0.8235294117647058,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.15572570128695806,0.4542962291665901,0.15572570128695806,0.34278449013904,6.0940964669831066e-05,6.0728758036680896e-05,0.9995524745835197,1.0,0.44851269562229845,0.9999999999607092,6.0728758036680896e-05,6.0763292314165224e-05,1.0
c71b9627-6687-4b3a-8900-157ee1c03412,boston_sidewalk_12464,no_match,brad,2026-01-14 04:43:20.879108+00:00,00b607d3,no_match,0.497804103575818,0.0,0.0,1.0,1.0,True,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,5.0,3,3,4,3,0.9230769230769232,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.04452908618019283,0.04167642358267154,0.04167642358267154,0.9359370954531244,1.3981972423043363e-05,9.514633127215239e-06,0.9996038283746714,1.0,68.00809271290876,0.9999999999145113,9.514633127215239e-06,1.2926406349265911e-05,1.0
6767101a-68e0-4d65-bf04-465e202e14ce,boston_sidewalk_103712,no_match,brad,2026-01-14 04:43:22.136930+00:00,00b607d3,no_match,0.497772769474952,1.0,1.0,1.0,1.0,True,0.0,0.0,0.0,0.85,0.0,0.0,0.0,inf,0.0,4.0,4,4,1,5,0.7142857142857143,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.07947230844545439,0.029525861647113683,0.029525861647113683,0.3715238958659252,2.2203059433750934e-05,1.761330468394057e-05,0.9993454035760047,1.0,4.713410945139685,0.9999999996205038,1.761330468394057e-05,2.204447911506371e-05,0.0
f07a1bc4-8a7c-4f6b-9fae-429d6788b98e,boston_sidewalk_103088,no_match,brad,2026-01-14 04:43:24.970175+00:00,00b607d3,no_match,0.4976960166830502,0.07,0.61,0.01,1.0,True,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,6.0,4,4,5,3,0.875,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5515145528765987,1.0,0.5515145528765987,0.5515145528765987,8.731236661275122e-05,7.342281455470545e-05,0.999298574188905,1.0,2.0540385222132613,0.9999999999994493,7.342281455470545e-05,6.455238850717851e-05,1.0
8b27794b-633d-41ab-a862-1024b1599336,boston_sidewalk_62198,no_match,brad,2026-01-14 04:43:26.670444+00:00,00b607d3,no_match,0.4976594268542268,1.0,1.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.772366074941763,8.574125816366122,1.0,5,2,2,1,0.6,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0329454613702046,0.10366125966501305,0.0329454613702046,0.31781845480818616,2.3780608712738034e-05,2.062292500195094e-05,0.9998853072162915,1.0,0.1370891980552642,0.9999999999968875,2.062292500195094e-05,2.377836004309205e-05,0.0
734fc881-9762-414d-b1aa-307b2234a166,boston_sidewalk_22875,no_match,brad,2026-01-14 04:43:28.277906+00:00,00b607d3,no_match,0.497652609781779,1.0,1.0,1.0,1.0,True,0.0,0.0,0.0,0.85,0.0,1.0,0.0,0.0,0.0,5.0,3,3,3,4,0.9230769230769232,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.08950013967351766,0.028345919786146534,0.028345919786146534,0.31671369329196536,1.5207940400338611e-05,9.30220098952479e-06,0.9993831540192258,1.0,14.962290692529734,0.9999999996482507,9.30220098952479e-06,1.4607926034623855e-05,0.0
b1456da9-6ff0-4255-82cf-f5dc12fa1da4,boston_sidewalk_102645,no_match,brad,2026-01-14 04:43:31.365222+00:00,00b607d3,no_match,0.4975700895579885,0.02,0.97,0.28,0.99,True,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3,4,3,3,0.9230769230769232,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7365244668040672,0.7365244668040672,0.7365244668040672,0.00012744366840287583,9.397668738797501e-05,0.9994453218068554,1.0,4.137978815866262,0.9999999999909076,9.397668738797501e-05,0.00010483938438887909,1.0
bc3bb3a8-1465-4ff7-b136-f56aa71a0b61,boston_sidewalk_103682,match,brad,2026-01-14 04:43:33.783331+00:00,00b607d3,no_match,0.4975516293886472,0.6,0.99,0.0,1.0,True,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,3,4,2,5,0.8571428571428572,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.39032799671337437,1.0,0.39032799671337437,0.39032799671337437,4.413861820493633e-06,2.383156332697266e-06,0.999094569066056,1.0,0.8703938630891344,0.9999999999877297,2.383156332697266e-06,2.0528608868064864e-06,1.0
d6d288ba-c45d-4496-8425-ec847f308c5b,boston_sidewalk_2082,match,brad,2026-01-14 04:43:53.849698+00:00,00b607d3,no_match,0.4974831656433474,0.74,1.0,0.04,1.0,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3,1,3,3,0.8,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.2584313316031909,0.956776736839882,0.2584313316031909,0.27010620310100597,4.5778325149940014e-07,2.391935012954566e-07,0.9999189732193815,1.0,0.09626213969363562,0.9999999999952043,2.391935012954566e-07,4.271205276824102e-07,1.0
8633f139-0b60-4f83-b058-bda4ca528c0e,boston_sidewalk_102208,no_match,brad,2026-01-14 04:43:59.423158+00:00,00b607d3,no_match,0.4974535362590011,0.01,0.91,0.0,1.0,True,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,6.0,1,5,5,3,0.8571428571428572,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.662744194418539,1.0,0.662744194418539,0.662744194418539,0.00013388885615614774,7.803576571859582e-05,0.9990292631766083,1.0,42.09320112356937,0.9999999999881857,7.803576571859582e-05,8.577351277909229e-05,1.0
0add5ac5-3a29-4b0e-8379-1ff3287eb372,boston_sidewalk_74168,no_match,brad,2026-01-14 04:44:02.724838+00:00,00b607d3,no_match,0.4974445870062879,0.0,0.0,1.0,1.0,True,0.0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.0,7.0,5,2,5,4,0.875,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.050621192817189964,0.03745733487588976,0.03745733487588976,0.7399536200413275,7.150308218489936e-05,6.91960840619668e-05,0.9990751578594548,1.0,1.4566314103645368,0.999999999773148,6.91960840619668e-05,7.140960762727733e-05,0.0
c610213f-5f73-4877-9e70-67b8e51fbb1e,boston_sidewalk_103822,no_match,brad,2026-01-14 04:44:04.900861+00:00,00b607d3,no_match,0.4974374970992857,0.0,0.81,0.12,0.98,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,4,4,5,4,0.9411764705882352,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.823950657538773,0.8797272610008684,0.823950657538773,0.9365978457929811,0.00013074771986112176,0.00012521796123717168,0.9990883560259571,1.0,0.4227169233641348,0.999999999996347,0.00012521796123717168,0.00012498297343909427,1.0
227fa1fc-6095-4354-b33b-670662c87b34,boston_sidewalk_61813,no_match,brad,2026-01-14 04:44:06.610927+00:00,00b607d3,no_match,0.4974297581090042,0.03,0.07,0.0,0.0,True,0.0,0.0,0.0,0.9,1.0,1.0,1.0,0.0,0.0,6.0,2,2,7,3,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.21835605315612833,1.0,0.21835605315612833,0.21835605315612833,7.483369605452972e-05,3.1684976457698746e-05,0.9988387862437237,1.0,32.938693807698996,0.9999999999613939,3.1684976457698746e-05,5.391874061885272e-05,1.0
5d9cbf9a-3ed6-47ca-98a5-3cdb22dd54a3,boston_sidewalk_1317,no_match,brad,2026-01-14 04:44:08.014329+00:00,00b607d3,no_match,0.4974022349828224,0.09,1.0,0.05,1.0,True,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,4,4,5,5,0.8888888888888888,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9039511410533871,0.964689785560163,0.9039511410533871,0.9370381594001154,0.00014851706013267797,0.00014811609815685718,0.9995435863575529,1.0,0.5852024465781369,0.9999999999851938,0.00014811609815685718,0.00014813051436907729,1.0
412b2736-9dc0-4dea-9dd7-a50178a0d4f2,boston_sidewalk_103508,no_match,brad,2026-01-14 04:44:09.363010+00:00,00b607d3,no_match,0.4973743220155599,0.98,1.0,0.97,1.0,True,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.0,3,3,3,3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.03817408955633661,0.04936849241862051,0.03817408955633661,0.7732480310040486,1.0360223638536816e-05,5.513507973211465e-06,0.9990346844775942,1.0,49.06639885905304,0.9999999996081891,5.513507973211465e-06,5.6922027720327325e-06,1.0
11fe7216-9791-45e5-826f-1785732ded0c,boston_sidewalk_102445,no_match,brad,2026-01-14 04:47:18.406017+00:00,00b607d3,no_match,0.4973107065581924,0.95,1.0,1.0,1.0,True,0.0,0.0,0.0,0.85,1.0,1.0,1.0,inf,0.0,3.0,4,4,1,4,0.7692307692307692,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.09171351548402895,0.02813090301654131,0.02813090301654131,0.3067258175425632,1.679999220184308e-05,1.2856765693865587e-05,0.9988641679471412,1.0,39.995698036827775,0.999999999774898,1.2856765693865587e-05,1.3919701640734745e-05,1.0
31f3f959-8f17-4c0a-a77f-cea2a8a80842,boston_sidewalk_103025,no_match,brad,2026-01-14 04:47:21.015819+00:00,00b607d3,no_match,0.4972943666585165,0.54,1.0,0.69,1.0,True,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,6.0,3,3,5,3,0.8571428571428572,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.46102556835152175,0.31210428741293916,0.31210428741293916,0.6769782607262393,8.1118578313554e-05,7.916482805252854e-05,0.9990973595176204,1.0,1.6336369245694584,0.9999999999916073,7.916482805252854e-05,7.941037176601302e-05,1.0
6f47fb57-de29-422e-af8f-d40a84b05776,boston_sidewalk_108353,match,brad,2026-01-15 04:30:44.487719+00:00,84126b50,review,0.7493835361037038,0.05,0.8,0.0,1.0,True,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,6.0,1,1,3,5,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7502953527908931,1.0,0.7502953527908931,0.7502953527908931,2.574439535518416e-05,1.8088111643777936e-05,0.9992951140318009,1.0,2.256820086439461,0.9999999999652034,1.8088111643777936e-05,1.531390422087938e-05,1.0
43abd185-a0a2-4805-bff2-bed18a43edef,boston_sidewalk_12346,match,brad,2026-01-15 04:30:51.171577+00:00,84126b50,review,0.7493044929633921,0.0,0.66,0.0,0.89,True,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,5.0,3,3,2,6,0.7142857142857143,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6587438158512123,0.8933981105827498,0.6587438158512123,0.737346327519681,1.145852299183896e-05,4.873221455601683e-06,0.9992296371684432,1.0,4.95640650459012,0.9999999999616253,4.873221455601683e-06,5.502954084846783e-06,1.0
f77b545b-ec77-4b55-a8c2-e04a1c1123ed,boston_sidewalk_12473,match,brad,2026-01-15 04:30:56.127488+00:00,84126b50,review,0.749258772638113,0.23,0.8,0.0,1.0,True,0.0,0.0,0.0,0.9,1.0,1.0,1.0,0.0,0.0,3.0,4,4,4,4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.49490200624128183,1.0,0.49490200624128183,0.49490200624128183,1.0895319334334422e-05,3.473323487552377e-06,0.9989975796666454,1.0,7.6004112573232305,0.9999999999643594,3.473323487552377e-06,3.876232200726949e-06,1.0
f87f8ce6-0d10-4863-bb2e-560b41b81c5b,boston_sidewalk_102216,no_match,brad,2026-01-15 04:31:01.373338+00:00,84126b50,review,0.7487937779515224,0.07,0.92,0.0,1.0,True,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,6.0,4,3,3,5,0.9333333333333332,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.8516873671546047,1.0,0.8516873671546047,0.8516873671546047,2.9914508765566286e-05,2.7162266697007508e-05,0.999628813055291,1.0,0.09573508516041329,0.999999999998024,2.7162266697007508e-05,2.8174724929246018e-05,1.0
f65f84f2-adf0-4150-9891-ebf43f722625,boston_sidewalk_1638,match,brad,2026-01-15 04:31:07.008274+00:00,84126b50,review,0.7487779773039409,0.09,1.0,0.0,0.96,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4,3,3,3,0.9230769230769232,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.9347405187171294,0.9600417764907221,0.9347405187171294,0.9736456700185722,5.625496294914152e-05,4.444273451038473e-05,0.9992180719432566,1.0,6.766444747911635,0.9999999999712965,4.444273451038473e-05,4.5130978436498174e-05,1.0
ae26d565-9fd8-4fe1-baf5-e3041e2a535d,boston_sidewalk_2230,match,brad,2026-01-15 04:31:10.693717+00:00,84126b50,review,0.7486363349044868,0.07,1.0,0.0,0.91,True,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3,4,3,3,0.9230769230769232,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.9410559733542105,0.9257364110890823,0.9257364110890823,0.9837208809051765,5.394189275955808e-05,4.713783056386752e-05,0.9995543195851022,1.0,6.11832373694682,0.9999999999456324,4.713783056386752e-05,4.598639016967396e-05,1.0
e057e983-d51a-4a1b-8243-5e5b256caa01,boston_sidewalk_22996,no_match,brad,2026-01-15 04:31:14.376534+00:00,84126b50,review,0.7483340603861739,0.06,0.91,0.0,1.0,True,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,6.0,3,3,5,3,0.8571428571428572,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.8468801379765526,1.0,0.8468801379765526,0.8468801379765526,2.3869089502877113e-05,1.4302924140817939e-05,0.9993282638061057,1.0,0.18726336032057134,0.9999999999975956,1.4302924140817939e-05,1.5444759207975255e-05,1.0
055d3041-e14c-4049-adba-e40af40e7ba5,boston_sidewalk_13245,match,brad,2026-01-15 04:31:18.034405+00:00,84126b50,review,0.7481873244014365,0.22,0.99,0.0,1.0,True,0.0,0.0,0.0,0.9,1.0,1.0,1.0,0.0,0.0,7.0,4,4,4,5,0.9411764705882352,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.7739560428179435,1.0,0.7739560428179435,0.7739560428179435,7.2766861164285345e-06,4.305784809572429e-06,0.9992812268394808,1.0,1.0061790263307557,0.9999999999940999,4.305784809572429e-06,5.421816152010811e-06,1.0
4fd95a7c-1eea-40bb-a47b-75c7b290cc23,boston_sidewalk_103257,no_match,brad,2026-01-15 04:31:23.093011+00:00,84126b50,review,0.7481160636725213,0.05,0.95,0.0,1.0,True,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,4.0,3,5,3,3,0.8571428571428572,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.901194386419762,1.0,0.901194386419762,0.901194386419762,4.46172133590491e-05,4.2276096924576e-05,0.9996176365629376,1.0,0.18764547000279208,0.9999999999959751,4.2276096924576e-05,4.186393730128618e-05,1.0
898c28cf-ee9f-4001-bb85-a7cf5ac7039b,boston_sidewalk_102249,no_match,brad,2026-01-15 04:31:25.754274+00:00,84126b50,review,0.7480190016281907,0.05,0.98,0.0,1.0,True,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,4.0,3,4,3,3,0.9230769230769232,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.9292987699158315,1.0,0.9292987699158315,0.9292987699158315,4.688021656995953e-05,4.0147902836094534e-05,0.9992926442525346,1.0,0.20794531371353742,0.9999999999999242,4.0147902836094534e-05,4.010231002403436e-05,1.0
