gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance_m,mean_hausdorff_distance_m,hausdorff_p95_m,buffer_iou_5m,buffer_iou_15m,heading_delta,length_ratio,centroid_distance_m,collinear_gap_ratio,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match,name_soundex,name_metaphone,has_name_ref,has_name_target,name_is_generic,min_endpoint_proximity_m,max_endpoint_proximity_m,shared_endpoint_count,lateral_offset_m,lateral_offset_iqr_m,lateral_offset_p95_m,graphlet_similarity,endpoint_degree_similarity,ref_data_version,target_data_version,feature_version,sinuosity_ref,sinuosity_target,sinuosity_delta,heading_consistency_ref,heading_consistency_target,heading_consistency_delta,vertex_density_ref,vertex_density_target,vertex_density_ratio,min_length_m,shape_complexity_ref,shape_complexity_target,shape_complexity_delta,name_numeric_match
73b04d61-5199-4263-bec2-f83b111b28c5,us_boston_streets_10619,match,brad,2026-01-13 03:00:40.636354+00:00,beba151a,no_match,0.4971009591,1.0,1.0,1.0,1.0,0.0,1.0,0.1250201278,0.4734135697,True,1.0,0.3483934419,0.3483934419,0.3483934419,1.23308946,0.842838312,1.233083973,0.8930960017,0.9580511703,1.266911541,1.0,0.4071756518,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,2,0.5379348804,0.5853907561,1.150662393,0.9866666667,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000000001,1.0,5.295506256e-10,0.9999899591,0.9999995778,9.618670971e-06,0.04012931276,0.04012931276,1.0,74.75831988,0,0,0,0.5
01bb3500-1d0a-4dda-b3d9-8308808ac925,us_boston_streets_2069,match,brad,2026-01-13 03:00:42.535399+00:00,beba151a,no_match,0.4968622191,1.0,1.0,1.0,0.8,0.0,0.4565668583,0.07107194935,1.0,True,0.4565668583,0.9289280506,0.4565668583,0.4914986236,0.8964394207,0.8178671009,0.8963867544,0.8478978208,0.9436439507,0.2581205016,1.0,0.7871694641,1.0,3,3,4,3,0.9230769231,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,6,0.7903722932,0.08280413864,0.8787272942,0.9,0.95,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000007987,1.0,7.987497804e-06,0.9994054695,1.0,0.0005945304439,0.09377457684,0.04688728842,0.5,42.6554844,0,0,0,0.5
8e56b798-50e2-4156-8108-e3baf22f460c,us_boston_streets_6974,match,brad,2026-01-13 03:00:47.303048+00:00,beba151a,no_match,0.4967910493,1.0,1.0,1.0,0.8,0.0,0.0507182087,0.9064536586,1.0,True,0.0507182087,0.09354634135,0.0507182087,0.5421720183,1.474087478,1.411764335,1.474075735,0.7061751962,0.8884967604,3.995041443,1.0,1.412212683,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,3,1.411601491,0.06226442842,1.467739768,0.9933333333,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.0,1.0,0.0,1.0,1.0,0.0,1.111268465,1.111268465,1.0,1.799745123,0,0,0,0.5
6fe9e79b-dae7-43a0-8294-85e3f5d52f29,us_boston_streets_563,match,brad,2026-01-13 03:00:49.518590+00:00,beba151a,no_match,0.4966571729,1.0,1.0,1.0,0.6,0.0,0.542518947,0.8777412562,1.0,True,0.542518947,0.1222587438,0.1222587438,0.2253538692,0.2521245558,0.187434097,0.2521243471,0.9573294964,0.9848152487,1.385913375,1.0,0.1874433195,1.0,4,4,4,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,4,0.187433063,0.06469011074,0.2456551303,0.9455555556,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.0,1.0,0.0,1.0,1.0,0.0,0.3738568718,0.3738568718,1.0,5.349640868,0,0,0,0.5
b64e0f08-ca08-4f21-bbf5-7a32bc47f667,us_boston_streets_580,match,brad,2026-01-13 03:01:03.019695+00:00,beba151a,no_match,0.4960927023,1.0,1.0,1.0,0.6,0.0,0.06594581523,0.8382330349,1.0,True,0.06594581523,0.1617669651,0.06594581523,0.4076593463,2.118722133,1.992689287,2.118571266,0.6144012933,0.8477727005,7.714610308,0.9999999998,1.982171184,1.0,4,4,3,3,0.8571428571,0.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,3,1.975585901,0.143809407,2.104543145,0.9222222222,0.9,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000083986,1.0,8.398584356e-05,1.0,1.0,0.0,1.389342156,0.9262281044,0.6666666668,2.159295308,0,0,0,0.5
d7492f93-09f2-41db-b65d-c6fdda4d5b02,us_boston_streets_3388,match,brad,2026-01-13 03:01:05.205952+00:00,beba151a,no_match,0.4959537068,1.0,1.0,1.0,0.8,0.5066728753,1.0,0.0,0.9792747773,True,0.4933271247,0.9792747773,0.4933271247,0.5037678251,1.729598173,1.391243881,1.729595325,0.7445880017,0.9025069869,0.7723028077,1.0,1.410846771,1.0,4,4,4,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,7,1.410412603,0.3223111331,1.698380697,0.9966666667,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.00000005,1.0,4.997424763e-08,0.9998804066,1.0,0.0001195934003,0.08388877919,0.04194438959,0.5,47.68218156,0,0,0,0.5
44538cf4-9d1b-41ec-ad2e-0603d359bbfb,us_boston_streets_8071,match,brad,2026-01-13 03:01:11.637145+00:00,beba151a,no_match,0.4957020629,1.0,1.0,1.0,1.0,0.0,0.3841549546,0.48863947,1.0,True,0.3841549546,0.51136053,0.3841549546,0.7512409192,4.764533603,4.709702434,4.764519277,0.3391825488,0.7004466448,0.266089495,1.0,4.696202613,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,5,4.697946971,0.05755401146,4.756466096,0.9588888889,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.0000009,1.0,8.999878798e-07,0.9994719135,1.0,0.0005280864791,0.1102277822,0.07348518816,0.6666666667,27.21636904,0,0,0,0.5
81c8bebf-74ab-4f60-8011-801699f91321,us_boston_streets_3662,match,brad,2026-01-13 03:01:13.105326+00:00,beba151a,no_match,0.4955042942,1.0,1.0,1.0,0.8,0.4981591443,1.0,0.0,0.9516734154,True,0.5018408557,0.9516734154,0.5018408557,0.5273246553,1.011402392,0.4745181935,0.9966772377,0.9246416721,0.9744182819,0.4315451478,1.0,0.3972134946,1.0,3,4,2,4,0.9230769231,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,5,0.3810378704,0.24103839,0.7954565661,0.98,0.95,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.003118938,1.004724137,0.001605198841,0.9634589243,0.9593602822,0.00409864208,0.09064503604,0.1450320577,0.625,55.16021857,0,1,1,0.5
b142c74e-a09c-46a7-be25-42553f7729ef,us_boston_streets_2936,match,brad,2026-01-13 03:07:36.414488+00:00,d1e1f145,review,0.7499909534,1.0,1.0,1.0,1.0,0.0,1.0,0.4084731702,0.9896375626,True,1.0,0.5811643924,0.5811643924,0.5811643924,1.642977556,0.8252211155,1.536449672,0.855739492,0.9478905196,0.8598284833,1.0,0.7616592178,1.0,4,3,4,2,0.9230769231,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,inf,2,0.7595891559,1.023773593,1.516923809,0.98,0.95,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000256266,1.000087011,0.0001692552232,0.9956350291,0.9956823924,4.736328793e-05,0.03757199314,0.06261998857,0.6,79.84670892,0,0,0,0.5
6afa9617-3757-4606-826d-f24285a1d1dc,us_boston_streets_1667,match,brad,2026-01-13 03:07:38.283255+00:00,d1e1f145,review,0.7496047086,1.0,1.0,1.0,1.0,0.409656375,1.0,0.0,0.9604208147,True,0.590343625,0.9604208147,0.590343625,0.6146718355,1.420642802,0.7059243203,1.420592662,0.8598395906,0.937323195,0.01624686802,1.0,0.576996322,1.0,4,5,2,4,0.8,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,5,0.6993432888,0.9038859902,1.407974837,0.9466666667,0.85,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.003344183,1.0,0.003344182909,0.967525822,0.9999997292,0.03247390721,0.1526138492,0.05723019346,0.375,52.41988221,0,0,0,0.5
26a375ed-b74b-4da6-9535-be408b0e6a6a,us_boston_streets_10417,match,brad,2026-01-13 03:07:39.817198+00:00,d1e1f145,review,0.7493371872,1.0,1.0,1.0,0.6,0.0,1.0,0.424381435,0.9751652039,True,1.0,0.5507837689,0.5507837689,0.5507837689,1.282319811,0.5258720079,1.279891113,0.909997642,0.9620818316,0.8738439853,1.0,0.3961992555,1.0,7,2,2,5,0.875,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,6,0.4346179803,0.03016356164,0.9409205261,0.9546031746,0.9,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.001040916,1.000109268,0.0009316478671,0.9825640706,0.994719347,0.0121552764,0.166296908,0.08314845402,0.5,60.13340908,0,0,0,0.5
99e3e5fd-87c8-43c0-9bac-e22fa664d82a,us_boston_streets_3550,match,brad,2026-01-13 03:07:42.625070+00:00,d1e1f145,review,0.7486809117,1.0,1.0,1.0,0.8,0.0,0.9926396713,0.0,0.5428939188,True,0.9926396713,0.5428939188,0.5428939188,0.5469194255,5.840526801,3.040557108,5.687824218,0.5802879605,0.8173957736,6.018825562,1.0,2.451185932,1.0,4,4,3,4,0.9333333333,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,6,2.529954083,1.619130323,5.00606668,0.8966666667,0.95,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.004040264,1.000147673,0.003892591069,0.9552078067,0.9971935452,0.04198573855,0.2488187962,0.08293959874,0.3333333333,48.22786776,0,0,0,0.5
4c5b9443-faa3-4ad1-b93d-4e0d857d54ef,us_boston_streets_6514,match,brad,2026-01-13 03:07:43.718271+00:00,d1e1f145,review,0.74850413,1.0,1.0,1.0,0.6,0.0,0.8030840971,0.0,0.9935189209,True,0.8030840971,0.9935189209,0.8030840971,0.8083229018,2.319147618,1.437332735,2.27936789,0.7503832242,0.9034178943,1.248207664,1.0,0.5894258963,1.0,4,4,2,4,0.8571428571,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,5,1.397426138,1.092816481,2.305115641,0.9666666667,0.9,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.047168289,1.045822053,0.00134623585,0.9657823172,0.9657255644,5.675284565e-05,0.1659251378,0.05856181333,0.3529411765,204.9116876,0,1,1,0.5
70fa4312-800c-4b83-a9c6-f4b9ad8d0983,us_boston_streets_10842,match,brad,2026-01-13 03:07:47.456219+00:00,d1e1f145,review,0.7480710903,1.0,1.0,1.0,0.6,0.3527556543,1.0,0.0,0.3264235683,True,0.6472443457,0.3264235683,0.3264235683,0.5043281883,2.848120523,1.924753207,2.848033157,0.6567932939,0.8632408659,9.938780207,1.0,1.904992416,1.0,4,4,4,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,4,1.870352832,1.003354912,2.755155417,0.9883333333,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000211649,1.0,0.0002116491744,1.0,1.0,0.0,0.2578575421,0.1719050281,0.6666666667,11.63433102,0,0,0,0.5
ad250dac-f1bc-4731-b8d5-d2884a1e7f25,us_boston_streets_2678,match,brad,2026-01-13 03:07:48.898889+00:00,d1e1f145,review,0.7476968674,1.0,1.0,1.0,1.0,0.0,0.9615266738,0.4805286735,1.0,True,0.9615266738,0.5194713265,0.5194713265,0.5402568027,2.553148622,1.615846924,2.487596183,0.7850400815,0.9145232792,2.290918407,1.0,1.129803205,1.0,3,4,3,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,5,1.162814436,0.932681517,2.291816655,0.9266666667,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.014256339,1.019409004,0.005152665055,0.9182948701,0.9095037876,0.008791082411,0.1652335705,0.09179642805,0.5555555556,54.46835031,0,2,2,0.5
c19abe7b-e4c6-4987-a0e7-973d5827a4fb,us_boston_streets_9569,match,brad,2026-01-13 03:07:50.962477+00:00,d1e1f145,review,0.7445309753,1.0,1.0,1.0,1.0,0.0,1.0,0.5950155989,0.9887638569,True,1.0,0.393748258,0.393748258,0.393748258,0.5414882807,0.3018088855,0.54148392,0.9344137391,0.9760363235,0.8773151955,1.0,0.3162773283,1.0,4,3,3,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,5,0.3213685821,0.2289213635,0.5192724965,0.9933333333,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.00000003,1.000014385,1.43544959e-05,0.9998407557,0.9986084846,0.001232271048,0.1083008728,0.1444011638,0.75,27.70060777,0,0,0,0.5
d9974e76-25db-48a9-9e17-5a4ecf11a415,us_boston_streets_2573,match,brad,2026-01-13 03:07:54.135140+00:00,d1e1f145,review,0.7434488049,1.0,1.0,1.0,1.0,0.04172306539,1.0,0.3499177848,1.0,True,0.9582769346,0.6500822152,0.6500822152,0.678386583,9.758712863,2.12219807,8.20243364,0.7869677618,0.8840352989,3.957211695,1.0,0.5880129905,1.0,3,4,4,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,5,1.034332385,0.6186866214,3.801375658,0.9933333333,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.093111962,1.028388916,0.06472304678,0.9086752705,0.9605334332,0.0518581627,0.08287691693,0.04972615016,0.6,120.6608592,4,2,2,0.5
7fabb7d2-c6cb-41db-8529-2297ff52c39e,us_boston_streets_6842,match,brad,2026-01-13 03:07:55.319540+00:00,d1e1f145,review,0.7425050195,0.9142857143,0.9684210526,0.9142857143,0.8,0.0,0.9966285498,0.280788205,1.0,True,0.9966285498,0.719211795,0.719211795,0.7216447844,1.914758569,1.181465717,1.914758367,0.7683752494,0.9140232469,0.5702910032,0.9966285498,1.307953472,1.0,3,4,4,4,0.9333333333,0.3333333333,0,0,1,1,1,1,1.0,0.8888888889,1,1,0,0.0,0.0,7,1.287739673,0.6221534305,1.852543226,0.8966666667,0.95,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000002801,1.0,2.801320501e-06,0.9995292049,1.0,0.0004707950717,0.02228749885,0.01490859615,0.6689219035,134.1507932,0,0,0,1.0
421e2ef2-194f-455d-a149-5948eba7432a,us_boston_streets_2089,match,brad,2026-01-13 03:07:57.253217+00:00,d1e1f145,review,0.7411382212,1.0,1.0,1.0,1.0,0.006489274599,1.0,0.4247126789,1.0,True,0.9935107254,0.5752873211,0.5752873211,0.5790449024,0.7166463563,0.4111480052,0.7166434269,0.9316989049,0.9754747566,0.4794107015,1.0,0.3378601221,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,4,0.344676425,0.3852896041,0.6824650236,0.99,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000000027,1.000000033,6.16753848e-09,0.9999645742,0.9999510486,1.352558595e-05,0.0324614043,0.0324614043,1.0,92.41744355,0,0,0,0.5
137082c6-b29f-4726-bdc4-678ece2c3f0c,us_boston_streets_9793,no_match,brad,2026-01-13 03:08:28.796333+00:00,d1e1f145,no_match,0.4996705151,1.0,1.0,1.0,1.0,0.0,0.5948786325,0.4395598554,0.8192128566,True,0.5948786325,0.3796530011,0.3796530011,0.6382024508,18.86852275,10.3601311,18.79660466,0.1952765627,0.4930517538,35.38277966,1.0,9.452894826,1.0,3,4,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,4,9.225057964,9.697862354,17.8552854,0.9833333333,0.95,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000000097,1.000387653,0.0003875564817,0.9995788454,0.9821483653,0.01743048017,0.08965470869,0.1494245145,0.6,33.46171153,0,0,0,0.5
ee1b1797-1b7d-45cf-b0ed-ef34b4b54a58,us_boston_streets_9384,no_match,brad,2026-01-13 03:08:32.733642+00:00,d1e1f145,no_match,0.4994208623,1.0,1.0,1.0,1.0,0.0,0.09546112999,0.9602912274,1.0,True,0.09546112999,0.03970877259,0.03970877259,0.4159679714,0.3393889706,0.2998771126,0.3393884755,0.9307683224,0.975468507,1.439313574,1.0,0.2998905114,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,3,0.2998725839,0.03950938267,0.3354336208,0.9144444444,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.0,1.0,0.0,1.0,1.0,0.0,0.6355719965,0.6355719965,1.0,3.146771744,0,0,0,0.5
1cfa3116-1483-4709-b1da-218992515363,us_boston_streets_41,match,brad,2026-01-13 03:08:35.287050+00:00,d1e1f145,no_match,0.4993917108,1.0,1.0,1.0,0.6,0.03855058481,0.4493375994,0.0,1.0,True,0.4107870146,1.0,0.4107870146,0.4107870146,2.045298504,1.780257223,2.045279848,0.6994079577,0.8838642964,0.6526036077,1.0,1.714346843,1.0,4,3,4,2,0.9230769231,0.3333333333,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,4,1.714356244,0.3308427945,2.012159518,0.9783333333,0.95,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000000001,1.0,9.559244507e-10,0.9999983428,1.0,1.657200381e-06,0.05163124311,0.03442082874,0.6666666667,58.10435348,0,0,0,0.5
5f52792a-05dc-4f25-9470-cd748c56451f,us_boston_streets_8462,no_match,brad,2026-01-13 03:08:39.320948+00:00,d1e1f145,no_match,0.4988545163,1.0,1.0,1.0,0.8,0.0,0.03553014225,0.9552832133,1.0,True,0.03553014225,0.04471678668,0.03553014225,0.7945593789,3.124121028,2.315435156,3.114914318,0.4987864663,0.7788933952,6.967215589,1.0,3.091821422,0.0,4,4,4,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,4,2.322952544,0.7933413547,3.042438753,0.9488888889,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.0,1.0,0.0,1.0,1.0,0.0,1.163814748,1.163814748,1.0,1.718486557,0,0,0,0.5
5073c2da-65b5-4a67-bc9b-75aaf3ddc953,us_boston_streets_9901,match,brad,2026-01-13 03:08:41.701136+00:00,d1e1f145,no_match,0.4985733611,1.0,1.0,1.0,0.6,0.0,0.2497137265,0.2097193508,1.0,True,0.2497137265,0.7902806492,0.2497137265,0.3159810718,1.316817489,0.6260471898,1.316807698,0.8640718807,0.9492587812,3.895357401,1.0,0.672940785,1.0,3,3,2,2,0.8,0.0,0,0,1,1,0,0,1.0,1.0,1,1,0,0.0,0.0,3,0.6764931632,0.6367567238,1.252071536,0.9716666667,0.9,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.000001523,1.0,1.522632693e-06,1.0,1.0,0.0,0.1600260315,0.106684021,0.6666666667,18.74694993,0,0,0,0.5
92ef6dd3-5690-4d46-bb26-2bbf5df897dd,us_boston_streets_738,no_match,brad,2026-01-13 03:08:45.911434+00:00,d1e1f145,no_match,0.4983899053,1.0,1.0,1.0,0.8,0.4346068933,0.4811719176,0.9094900821,1.0,True,0.04656502428,0.09050991787,0.04656502428,0.514474274,3.930259723,3.05009353,3.818968461,0.4504252589,0.752708487,14.61024746,1.0,3.541254068,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,3,2.758063047,0.4218520882,3.143611913,0.9933333333,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.0,1.0,0.0,1.0,1.0,0.0,0.4933798426,0.4933798426,1.0,4.053671892,0,0,0,0.5
0be77255-f8cb-422a-a629-0c7df4414a52,us_boston_streets_6171,no_match,brad,2026-01-13 03:08:48.186330+00:00,d1e1f145,no_match,0.4979323412,1.0,1.0,1.0,0.6,0.9355290358,1.0,0.9714263057,1.0,True,0.06447096419,0.02857369431,0.02857369431,0.443202528,1.833457545,1.507550929,1.831872237,0.6547818144,0.8611385278,0.4644218392,1.0,1.828162704,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,3,1.423326338,0.3245163656,1.775321456,0.9933333333,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.0,1.0,0.0,1.0,1.0,0.0,0.9958806617,0.9958806617,1.0,2.008272755,0,0,0,0.5
22e41ab0-d13c-47f4-a82d-f10ddb3727fc,us_boston_streets_1768,match,brad,2026-01-13 03:08:56.200278+00:00,d1e1f145,no_match,0.4973866866,1.0,1.0,1.0,0.8,0.9448339649,1.0,0.948735836,1.0,True,0.05516603506,0.05126416401,0.05126416401,0.9292704098,1.386765606,1.225570218,1.386742503,0.7456265682,0.903596636,5.426603334,1.0,1.226348848,1.0,4,4,4,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,4,1.225319781,0.1610798739,1.37044002,0.99,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.0,1.0,0.0,1.0,1.0,0.0,0.5847952607,0.5847952607,1.0,3.420000356,0,0,0,0.5
0be77255-f8cb-422a-a629-0c7df4414a52,us_boston_streets_10051,no_match,brad,2026-01-13 03:08:58.267645+00:00,d1e1f145,no_match,0.4972891409,1.0,1.0,1.0,0.6,0.0,0.04988875509,0.0,0.03282618416,True,0.04988875509,0.03282618416,0.03282618416,0.6579876386,4.805770199,4.508126309,4.793364411,0.2852832049,0.6698893761,3.466167555,1.0,4.764365216,0.0,4,4,4,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,4,4.466947405,0.2356149505,4.693352674,0.9933333333,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.0,1.0,0.0,1.0,1.0,0.0,1.286971109,1.286971109,1.0,1.554036439,0,0,0,0.5
f3d1b65f-ce63-41d5-976d-4693e5be8d7d,us_boston_streets_3645,match,brad,2026-01-13 03:09:00.504251+00:00,d1e1f145,no_match,0.4970613804,1.0,1.0,1.0,1.0,0.0,0.06555563213,0.0,0.08732773915,True,0.06555563213,0.08732773915,0.06555563213,0.7506850947,1.265046389,1.224613321,1.265045481,0.7470596085,0.9039600721,1.212747035,1.0,1.224648761,1.0,3,3,2,2,0.8,0.0,0,0,1,1,0,0,1.0,1.0,1,1,0,0.0,0.0,2,1.224600244,0.04042852763,1.260994013,0.9666666667,0.9,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.0,1.0,0.0,1.0,1.0,0.0,0.5230639113,0.5230639113,1.0,3.823624526,0,0,0,0.5
aaffd895-0185-4f22-94ee-1c1b6a7df070,us_boston_streets_1007,no_match,brad,2026-01-13 03:09:03.949128+00:00,d1e1f145,no_match,0.4969343453,1.0,1.0,1.0,0.6,0.0,0.07065087036,0.9724926923,1.0,True,0.07065087036,0.02750730771,0.02750730771,0.389341385,2.680152935,1.815276325,2.679743817,0.5604220958,0.8075628656,0.7245493939,0.9999999999,2.678766309,0.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,3,1.813014464,0.8641947467,2.592850343,0.9966666667,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.0,1.0,0.0,1.0,1.0,0.0,1.133128181,1.133128181,0.9999999999,1.765025382,0,0,0,0.5
371a13b6-75de-4135-89aa-01f4664a69b9,us_boston_streets_5128,match,brad,2026-01-13 03:09:05.817161+00:00,d1e1f145,no_match,0.4967957196,1.0,1.0,1.0,0.6,0.2718542396,0.5117699759,0.0,1.0,True,0.2399157363,1.0,0.2399157363,0.2399157363,0.6754520147,0.3388784879,0.6721407633,0.9295435634,0.9735564888,0.9228076449,1.0,0.1852644425,1.0,4,4,2,2,0.6666666667,0.0,0,0,1,1,0,0,1.0,1.0,1,1,0,0.0,0.0,3,0.3438582747,0.381443063,0.6378294567,0.945,0.8,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.005188663,1.004366523,0.000822139326,0.8845043532,0.9060895609,0.02158520767,0.2854367478,0.08563102434,0.3,35.03403145,0,1,1,0.5
7db34ba7-2a30-4f5e-b6ab-0ea56557d560,us_boston_streets_3363,no_match,brad,2026-01-13 03:09:08.003625+00:00,d1e1f145,no_match,0.4967599716,1.0,1.0,1.0,1.0,0.967328542,1.0,0.0,0.05025042903,True,0.03267145802,0.05025042903,0.03267145802,0.6501727178,1.944316897,1.763559587,1.94358045,0.6291255359,0.8517903402,0.1666737945,0.9999999999,1.941861298,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,3,1.704075961,0.1766097581,1.904129818,0.8233333333,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.0,1.0,0.0,1.0,1.0,0.0,0.9674008373,0.9674008373,0.9999999999,2.067395358,0,0,0,0.5
726940dd-75a4-4716-9b65-6ee2ff806e5f,us_boston_streets_3194,no_match,brad,2026-01-13 03:09:12.553665+00:00,d1e1f145,no_match,0.4966977416,1.0,1.0,1.0,0.8,0.0,0.03623757734,0.9563555475,1.0,True,0.03623757734,0.04364445254,0.03623757734,0.8302905692,5.500581675,4.757627454,5.48281944,0.2584227103,0.6386059202,8.042059882,1.0,5.440413309,0.0,4,4,4,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,4,4.780218379,0.7133504952,5.427142785,0.9866666667,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.0,1.0,0.0,1.0,1.0,0.0,1.186900604,1.186900604,1.0,1.685061068,0,0,0,0.5
f4613d56-5202-4962-b602-24848e5fd3e4,us_boston_streets_7755,match,brad,2026-01-13 03:09:29.666459+00:00,d1e1f145,no_match,0.4965165591,1.0,1.0,1.0,0.8,0.7595037196,1.0,0.9305669968,1.0,True,0.2404962804,0.06943300323,0.06943300323,0.2887071813,6.800543829,6.358435403,6.799667324,0.1711087555,0.5884574491,11.02243727,1.0,6.374253176,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,1,1,0,0.0,0.0,3,6.355809849,0.4406475841,6.755253151,0.8166666667,1.0,1769233435934733245_35513514,1769233627358710641_2326383,2026-01-25,1.0,1.0,0.0,1.0,1.0,0.0,0.4221473423,0.4221473423,1.0,4.73768232,0,0,0,0.5
