gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,frechet_distance,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance_m,mean_hausdorff_distance_m,buffer_iou,overlap_ratio,heading_delta,length_ratio,projection_distance_m,centroid_distance_m,collinear_gap_ratio,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match,name_soundex,name_metaphone,start_endpoint_proximity_m,end_endpoint_proximity_m,shared_endpoint_count,lateral_offset_m,lateral_offset_consistency,graphlet_similarity,endpoint_degree_similarity
d9a93ea7-82ea-45b2-8cff-5790f2fa8086,boston_streets_6960,associated,brad,2026-01-12 04:51:52.787271+00:00,4b4c4430,review,0.7118065563,12.41189539,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False,1.0,0.7808023048,0.7808023048,0.7808023048,0.9134512689,0.5458518226,0.9989864687,1,3.256525026,0.9870852048,0.5458518226,0.2663497628,1.0,3,3,3,1,0.8,0.3333333333,0,1,0,1,1,1,0.5,0.5,0.0,10000.0,2,2.6694777139999997,1.856810441e-05,0.885,1.0
ed79826e-8dbc-4459-ba26-6aa1540e583b,boston_streets_8538,match,brad,2026-01-12 04:51:57.610452+00:00,4b4c4430,review,0.708220736,18.63369319,1.0,1.0,1.0,0.6,0.0,1.0,0.0,1.0,False,0.8148961571,0.9419619956,0.8148961571,0.8651051326,7.800214539,7.395951104000001,0.9996288586,1,0.4694494409,0.9984450387,7.395951104000001,7.529674221,1.0,3,6,3,4,0.875,0.3333333333,0,0,1,1,1,1,1.0,1.0,0.0,0.0,5,7.995301727999999,1.023246856e-05,0.9572222222,1.0
c6c8d93d-ca6d-4ad1-9a59-b7fff21e1cb4,boston_streets_4696,match,brad,2026-01-12 04:52:00.153807+00:00,4b4c4430,review,0.7076977436,23.09423422,1.0,1.0,1.0,0.8,0.0,1.0,0.0,1.0,False,0.5781637077,0.944055365,0.5781637077,0.6124256364,1.075523431,0.9349584771999999,0.9996588513,1,0.4310135503,0.9986732482,0.9349584771999999,0.9543250591999999,1.0,3,3,2,3,0.9090909091,0.3333333333,0,0,1,1,1,1,1.0,1.0,0.0,0.0,3,1.379631375,7.365621219e-06,0.9866666667,1.0
b7aca022-0324-4b06-8971-6fda055f5ca9,boston_streets_890,match,brad,2026-01-12 04:52:02.541647+00:00,4b4c4430,review,0.7075167572,15.07985827,1.0,1.0,1.0,0.4,0.0,1.0,0.0,1.0,False,0.7238515142,0.3427797129,0.3427797129,0.473549763,2.769031245,2.238296052,0.9996274653,1,5.150579989,0.9734301963,2.238296052,2.367457702,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,0.0,0.0,4,7.5414301440000004,6.075975368e-05,0.9588888889,1.0
ab3dddd5-048a-4d6d-bfb9-f5af651200ef,boston_streets_4739,match,brad,2026-01-12 04:52:05.006059+00:00,4b4c4430,review,0.7073980568,26.07254018,1.0,1.0,1.0,0.6,0.0,1.0,0.0,1.0,False,0.8512324466,1.0,0.8512324466,0.8512324466,8.595176985,5.224766171000001,0.9990357674,1,0.2538542437,0.9997752835,5.224766171000001,5.204364234,1.0,3,3,3,2,0.9090909091,0.3333333333,0,0,1,1,1,1,1.0,1.0,0.0,0.0,3,3.8869683989999997,9.719618704e-06,0.9161111111,1.0
623cbe59-d007-4fdf-87bf-3c505540660a,boston_streets_5317,associated,brad,2026-01-12 04:52:07.354435+00:00,4b4c4430,review,0.7054624012,32.51980249,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False,0.937956341,0.8645422091,0.8645422091,0.9217296917,2.132215233,1.936948275,0.9990599351,1,0.9972778135,0.9945009862,1.936948275,1.895614474,1.0,6,6,3,3,0.6666666667,0.0,0,0,1,1,1,1,0.5,0.5,0.0,0.0,4,2.72187407,1.075445195e-05,0.8233333333,0.8
b908e5f3-6398-40cd-888e-8e68f194929a,boston_streets_6249,match,brad,2026-01-12 04:52:08.772038+00:00,4b4c4430,review,0.704516386,37.54293544,1.0,1.0,1.0,0.6,0.0,1.0,0.0,1.0,False,0.9383698223,0.9588096983,0.9383698223,0.9786820305,3.347284485,1.9847814759999998,0.9988036057,1,3.051327927,0.9951522922,1.9847814759999998,0.8694630192999999,1.0,3,4,3,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,0.0,0.0,5,2.692134383,2.001617564e-05,0.9966666667,1.0
dca21040-c73a-47e0-87d6-96f13d7a39ca,boston_streets_3730,match,brad,2026-01-12 04:52:10.799705+00:00,4b4c4430,review,0.7039402746,112.3236641,1.0,1.0,1.0,0.8,0.0,1.0,0.0,1.0,False,1.0,0.7579815884,0.7579815884,0.7579815884,1.465042758,0.7782148595,0.9990839214,1,0.4769256505,0.9960059843,0.7782148595,0.7247551943,1.0,3,4,2,3,0.8333333333,0.3333333333,0,0,1,1,1,1,1.0,1.0,0.0,0.0,3,11.25046958,0.0001359631014,0.9494444444,1.0
13349868-012b-4ca9-a0c0-5b423dbd0db9,boston_streets_9306,match,brad,2026-01-12 04:52:16.133358+00:00,4b4c4430,review,0.7034213296,56.96382294,0.6206896552,0.89,0.6206896552,0.8,0.0,1.0,0.0,1.0,False,0.9872254827,0.9944653477,0.9872254827,0.9927198419,3.378922526,2.2425062270000002,0.9990708653,1,5.332966769,0.9786626954,2.2425062270000002,2.289790933,1.0,11,3,1,4,0.5263157895,0.0,0,1,0,1,1,1,1.0,0.7058823529,10000.0,2.0944855794862782,3,2.7210400839999997,4.427336602e-06,0.7847619048,0.6
88004a40-7c15-4ce6-a1bb-8b013e257368,boston_streets_5301,associated,brad,2026-01-12 04:52:19.485980+00:00,4b4c4430,review,0.702284503,8.190607462,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False,1.0,0.8161083027,0.8161083027,0.8161083027,4.175544307,3.6203502010000004,0.9994470123,1,0.7566983491,0.9965450028,3.6203502010000004,3.686779019,1.0,3,3,1,3,0.8,0.3333333333,0,1,0,1,1,1,0.5,0.5,10000.0,0.0,2,6.375498031999999,2.074504055e-05,0.89,1.0
7b76731a-25a7-4080-a9a0-a36560d20916,boston_streets_4059,match,brad,2026-01-12 04:52:25.722493+00:00,4b4c4430,review,0.7019695753,37.94316364,1.0,1.0,1.0,0.6,0.0,1.0,0.0,1.0,False,1.0,0.972401655,0.972401655,0.972401655,9.062912701,6.018548654,0.9990053517,1,10.60876091,0.9653037496,6.018548654,7.049449538999999,1.0,4,4,4,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,0.0,0.0,6,6.20376195,3.322256049e-05,0.8894444444,1.0
3b6a4d9c-60fe-486f-a63a-5c632ca81aa0,boston_streets_8082,match,brad,2026-01-12 04:52:33.836245+00:00,4b4c4430,review,0.7005227641,35.67270682,0.9,0.8097643098,0.9,0.4,0.0,1.0,0.0,1.0,False,0.9293729099,1.0,0.9293729099,0.9293729099,1.651942759,0.8602566837,0.9989083091,1,0.2447130675,0.9995402982,0.8602566837,0.9326092230999999,1.0,3,5,2,4,0.8571428571,0.0,0,0,1,1,1,1,0.0,0.9,0.0,0.0,4,0.7594522193000001,5.399380388e-06,0.9583333333,0.9
1f2ac020-7ff0-428a-be14-55ee05cffceb,boston_streets_450,match,brad,2026-01-12 04:53:00.909603+00:00,4b4c4430,review,0.6997775682,13.24936072,0.2352941176,0.3402777778,0.2352941176,0.6,0.0,1.0,0.0,1.0,False,1.0,0.8495116577,0.8495116577,0.8495116577,9.527613596,1.948954084,0.9990771923,1,7.245375573,0.9821733558,1.948954084,4.501054878000001,1.0,4,1,5,1,0.9090909091,0.3333333333,1,1,1,1,1,1,0.0,0.3333333333,0.0,10000.0,4,6.3604211710000005,4.846971832e-05,0.9716666667,0.9
6a313d6a-9489-4b69-b5fe-cb373bd235cc,boston_streets_6320,match,brad,2026-01-12 04:53:03.167287+00:00,4b4c4430,review,0.6991872855,110.8438898,1.0,1.0,1.0,0.6,0.0,1.0,0.0,1.0,False,0.9961948757,1.0,0.9961948757,0.9961948757,2.3386589190000002,1.376320164,0.9991862744,1,1.145794016,0.9943056792,1.376320164,1.6003138659999998,1.0,4,3,3,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,0.0,0.0,5,1.351563795,9.766288928e-06,0.9116666667,1.0
b076e209-d07b-4da1-99f5-bc949671be54,boston_streets_3950,associated,brad,2026-01-12 04:53:07.301880+00:00,4b4c4430,review,0.6985257684,6.290988836,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False,1.0,0.7814527572,0.7814527572,0.7814527572,3.908035801,3.721011945,0.9995276003,1,0.619344645,0.9994303771,3.721011945,3.7246758570000003,1.0,3,4,3,4,1.0,1.0,0,0,1,1,1,1,0.5,0.5,0.0,0.0,5,5.3044278149999995,1.396357713e-05,0.7905555556,1.0
f5e7c12f-a024-4182-b61b-063c9603f3d9,boston_streets_7416,match,brad,2026-01-12 04:53:12.164335+00:00,4b4c4430,review,0.6980058209,25.51096299,1.0,1.0,1.0,0.6,0.0,1.0,0.0,1.0,False,0.9808059565,0.5540910969,0.5540910969,0.5649344737,1.489138538,0.8078658559999999,0.9989325106,1,3.686589372,0.9828161875,0.8078658559999999,0.4668399503,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1,1.0,1.0,0.0,0.0,4,9.281421180999999,0.0001182217151,0.8722222222,1.0
43cf868a-17e7-4b6a-90f6-3af84e21b2b4,boston_streets_4353,associated,brad,2026-01-12 04:53:14.141648+00:00,4b4c4430,review,0.6973255562,11.38923918,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False,1.0,0.8498257454,0.8498257454,0.8498257454,3.1234283709999997,3.023813229,0.999945747,1,0.0639005734,0.9996836795,3.023813229,3.0824227489999996,1.0,5,1,3,3,0.6666666667,0.0,1,0,0,1,1,1,0.5,0.5,0.0,0.0,4,6.124968334999999,4.420915567e-05,0.8666666667,0.8
b64e0f08-ca08-4f21-bbf5-7a32bc47f667,boston_streets_283,match,brad,2026-01-12 04:53:16.335246+00:00,4b4c4430,review,0.6965304353,6.769813307,0.1666666667,0.4722222222,0.1666666667,0.4,0.0,1.0,0.0,1.0,False,0.7551765599,1.0,0.7551765599,0.7551765599,4.51672651,3.699834982,0.9990747784,1,4.780783132,0.9915194749,3.699834982,3.9342186499999996,1.0,4,4,3,4,0.9333333333,0.3333333333,0,0,1,1,1,1,0.0,0.3529411765,0.0,0.0,5,3.5390694949999997,8.484392394e-06,0.9594444444,1.0
bac0d706-8988-4fde-bacf-918d416338db,boston_streets_1310,match,brad,2026-01-12 04:53:18.573666+00:00,4b4c4430,review,0.6965262924,107.9858196,1.0,1.0,1.0,0.8,0.0,1.0,0.0,1.0,False,0.9979868281,0.9907341803,0.9907341803,0.9927327219,3.220179551,1.962141471,0.999694956,1,0.2434629851,0.998829353,1.962141471,2.42686354,1.0,4,3,3,2,0.8333333333,0.3333333333,0,0,1,1,1,1,1.0,1.0,0.0,0.0,3,2.169199986,2.796487564e-06,0.9683333333,0.9
e4994aba-8c41-468f-b279-58788922ba46,boston_streets_7837,match,brad,2026-01-12 04:53:20.735826+00:00,4b4c4430,review,0.6963051073,19.88062303,1.0,1.0,1.0,0.6,0.0,1.0,0.0,1.0,False,0.4103139094,0.9478785802,0.4103139094,0.4328760223,1.19653318,0.9816071774999999,0.9989952818,1,1.666199,0.9915868135,0.9816071774999999,0.981888619,1.0,3,4,2,3,0.8333333333,0.3333333333,0,0,1,1,1,1,1.0,1.0,0.0,0.0,3,1.003459439,1.063586495e-06,0.8916666667,1.0
82c5ce83-be79-4cca-a7b6-7ae709781a0d,boston_streets_3931,match,brad,2026-01-12 04:53:22.522699+00:00,4b4c4430,review,0.6962294138,86.69061768,1.0,1.0,1.0,0.4,0.0,1.0,0.0,1.0,False,1.0,0.9719021264,0.9719021264,0.9719021264,2.4870107999999997,1.9137640910000002,0.9996339212,1,0.9182127686,0.9956041355,1.9137640910000002,2.129511459,1.0,4,3,3,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,0.0,0.0,5,2.116840598,4.699188504e-06,0.9383333333,1.0
88d83ff3-df9e-49c6-8b28-95c44d6477e9,boston_streets_3862,match,brad,2026-01-12 04:53:25.320465+00:00,4b4c4430,review,0.6960314738,50.42998496,1.0,1.0,1.0,0.4,0.0,1.0,0.0,1.0,False,0.7263492417,1.0,0.7263492417,0.7263492417,0.7502776236,0.5657139371000001,0.999336863,1,1.594719712,0.9949615066,0.5657139371000001,0.03698320956,1.0,4,4,2,4,0.8571428571,0.3333333333,0,0,1,1,1,1,1.0,1.0,0.0,0.0,4,0.4306198815,3.115391838e-06,0.9033333333,1.0
90e7d285-ebdd-4433-bf93-ec42e26b88ce,boston_streets_2608,match,brad,2026-01-12 04:53:28.402703+00:00,4b4c4430,review,0.6958257567,19.63553571,1.0,1.0,1.0,0.8,0.0,1.0,0.0,1.0,False,0.4066958018,0.8687243401,0.4066958018,0.4681528801,1.763147734,1.033057613,0.9989906958,1,6.603822194,0.9803269943,1.033057613,0.9102717263,1.0,3,3,2,2,0.8,0.0,0,0,1,1,0,0,1.0,1.0,0.0,0.0,2,1.636207612,6.693135366e-06,0.875,0.9
a2be6d1c-e452-4288-b094-46356f60c67f,boston_streets_253,match,brad,2026-01-12 04:54:26.840335+00:00,4b4c4430,review,0.695177436,43.67668541,1.0,1.0,1.0,0.4,0.0,1.0,0.0,1.0,False,0.9789858164,0.9987027535,0.9789858164,0.9802574519,0.8051082793,0.3616263973,0.9993134145,1,0.4835529321,0.9976334355,0.3616263973,0.1656255211,1.0,3,4,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1,1.0,1.0,0.0,0.0,4,0.3751755679,3.406237455e-06,0.985,1.0
7f836900-57d3-4a4f-b078-ca65ee471823,boston_streets_2155,associated,brad,2026-01-12 04:54:28.804255+00:00,4b4c4430,review,0.6949240121,10.29014843,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False,1.0,0.8342822761,0.8342822761,0.8342822761,4.182289636,3.207638317,0.9995049969,1,1.344153759,0.9901288628,3.207638317,3.256991757,1.0,3,2,4,2,0.9090909091,0.3333333333,0,0,1,1,1,1,0.5,0.5,0.0,0.0,4,6.154277092,2.56745771e-05,0.7738888889,0.9
ed74bedb-d07b-4cae-a04d-b76fb54c32df,boston_streets_10094,match,brad,2026-01-12 04:54:30.391479+00:00,4b4c4430,review,0.6940722871,26.13566644,1.0,1.0,1.0,0.8,0.0,1.0,0.0,1.0,False,0.9935131654,0.6814773321,0.6814773321,0.6859268259,4.127333974,3.3711748360000002,0.9991655859,1,1.377462566,0.9971836407,3.3711748360000002,3.3783422859999996,1.0,4,3,2,4,0.9230769231,0.3333333333,0,0,1,1,1,1,1.0,1.0,0.0,0.0,4,12.82376542,0.0001312460746,0.8883333333,1.0
6dccd532-8ba7-419e-a3ea-5cb27099bcad,boston_streets_1969,associated,brad,2026-01-12 04:54:32.111341+00:00,4b4c4430,review,0.693763512,8.516788803,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False,1.0,0.8151897954,0.8151897954,0.8151897954,4.908444753,4.333386614,0.9990951386,1,0.3111122536,0.9986088746,4.333386614,4.403959519,1.0,4,3,4,3,1.0,1.0,0,0,1,1,1,1,0.5,0.5,0.0,0.0,5,6.795438994,1.770015855e-05,0.905,1.0
54c552df-5e14-4010-b1e9-76994110c151,boston_streets_8461,match,brad,2026-01-12 04:54:34.151564+00:00,4b4c4430,review,0.6932733528,78.03250586,1.0,1.0,1.0,0.4,0.0,1.0,0.0,1.0,False,0.9859707542,0.9931476353,0.9859707542,0.9927736009,6.381821586,4.345290244,0.9988794974,1,3.58517604,0.9800647591,4.345290244,5.417013599,1.0,5,4,4,4,0.9411764706,0.3333333333,0,0,1,1,1,1,1.0,1.0,0.0,0.0,6,4.242533888,2.822878988e-05,0.9327777778,0.9
1a8e61e3-7d28-4f8c-8673-127e6156e531,boston_streets_9996,match,brad,2026-01-12 04:54:36.203769+00:00,4b4c4430,review,0.6928195936,21.41742965,1.0,1.0,1.0,0.8,0.0,1.0,0.0,1.0,False,0.258227502,0.2881148277,0.258227502,0.896265923,2.198304961,2.165421453,0.9999262139,1,0.08585996942,0.9997071647,2.165421453,2.191707584,1.0,5,3,3,3,0.8571428571,0.3333333333,0,0,1,1,1,1,1.0,1.0,0.0,0.0,4,9.984309011,8.241436586e-05,0.9516666667,0.8
c070ddb7-2481-4660-8496-18bddd79015e,boston_streets_8733,match,brad,2026-01-12 04:55:10.774921+00:00,4b4c4430,review,0.6928115135,57.74573955,0.2941176471,0.5220588235,0.5294117647,0.4,0.0,1.0,0.0,1.0,False,0.9705475346,1.0,0.9705475346,0.9705475346,5.555858365,3.4489456469999995,0.998863747,1,1.262183181,0.9903754939,3.4489456469999995,4.164341017,1.0,4,7,3,2,0.625,0.0,0,0,1,1,1,1,0.0,0.4210526316,0.0,0.0,3,2.693257644,2.001169851e-05,0.9383333333,1.0
2f7f5792-2901-4828-a421-98cedc7b401d,boston_streets_2570,match,brad,2026-01-12 04:55:18.825814+00:00,4b4c4430,review,0.6926422518,44.98973905,1.0,1.0,1.0,0.4,0.0,1.0,0.0,1.0,False,0.997222762,0.9963304495,0.9963304495,0.9991052024,0.580871417,0.3952593324,0.9992597268,1,0.1281162232,0.9998116394,0.3952593324,0.321969082,1.0,4,4,4,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,0.0,0.0,6,0.45908088960000004,1.048695651e-06,0.8911111111,1.0
a36da67e-888c-4c4f-8200-e8d079f72008,boston_streets_9991,match,brad,2026-01-12 04:55:19.938257+00:00,4b4c4430,review,0.6918714824,23.73235229,1.0,1.0,1.0,0.8,0.0,1.0,0.0,1.0,False,0.5220090058,0.9629438871,0.5220090058,0.5420970139,2.0424523839999997,0.9029823993,0.9993014616,1,4.876860604,0.9987551392,0.9029823993,1.0339792970000001,1.0,3,4,2,4,0.9230769231,0.3333333333,0,0,1,1,1,1,1.0,1.0,0.0,0.0,4,1.308690737,5.182222154e-06,0.89,0.9
06ae16a5-1c1b-4237-971b-fbfed3a033d3,boston_streets_2329,match,brad,2026-01-12 04:55:21.148500+00:00,4b4c4430,review,0.6915729069,20.71999191,1.0,1.0,1.0,0.4,0.0,1.0,0.0,1.0,False,0.7272938355,1.0,0.7272938355,0.7272938355,7.088679125,6.022366631000001,0.9991350744,1,2.727921392,0.9927976786,6.022366631000001,6.636860593,1.0,2,3,2,4,0.9090909091,0.3333333333,0,0,1,1,1,1,1.0,1.0,0.0,0.0,4,6.181752317999999,1.083269507e-05,0.9627777778,1.0
baf32705-78dc-43cd-87cf-4fed3eed43cf,boston_streets_5906,match,brad,2026-01-12 04:55:23.854467+00:00,4b4c4430,review,0.6913759386,37.45335218,1.0,1.0,1.0,0.6,0.0,1.0,0.0,1.0,False,1.0,0.9277871151,0.9277871151,0.9277871151,8.125118608,5.2049471039999995,0.9992295458,1,11.18795393,0.9705446875,5.2049471039999995,6.391203704,1.0,4,4,4,4,1.0,1.0,0,0,1,1,1,1,1.0,1.0,0.0,0.0,6,5.669382086000001,2.934685056e-05,0.8844444444,1.0
015614fe-2453-4531-b4f9-3710b456a0fc,boston_streets_5625,match,brad,2026-01-12 04:55:25.385605+00:00,4b4c4430,review,0.6900144479,16.53823624,1.0,1.0,1.0,0.6,0.0,1.0,0.0,1.0,False,1.0,0.3864140027,0.3864140027,0.3864140027,3.601341058,2.1340650649999997,0.9993445244,1,7.423475967,0.9508774545,2.1340650649999997,2.629613338,1.0,6,3,2,3,0.7142857143,0.3333333333,0,0,1,1,1,1,1.0,1.0,0.0,0.0,3,9.362014583,7.451614729e-05,0.7744444444,0.7
ec2a293d-d5a8-40b1-a8fc-3f75edeb319e,boston_streets_5865,associated,brad,2026-01-12 04:55:27.418921+00:00,4b4c4430,review,0.6891384959,82.13601873,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False,1.0,0.9127299817,0.9127299817,0.9127299817,1.467881948,1.091484493,0.9993870218,1,1.836978191,0.9922037614,1.091484493,0.7976865219,1.0,8,8,1,3,0.4,0.0,0,1,0,1,1,1,0.5,0.5,10000.0,0.0,2,2.7189430619999997,1.286730054e-05,0.7494444444,0.7
2985045b-b9d7-4162-9397-f2c5dd226887,boston_streets_2774,match,brad,2026-01-12 04:55:30.558919+00:00,4b4c4430,review,0.6891318485,34.92138698,1.0,1.0,1.0,0.4,0.0,1.0,0.0,1.0,False,0.9931929048,0.8305869605,0.8305869605,0.8362795953,1.901752088,1.298009051,0.9993589802,1,0.4225399111,0.9967350339,1.298009051,1.3162543469999999,1.0,3,4,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1,1.0,1.0,0.0,0.0,4,10.09538036,0.0001218651867,0.9455555556,1.0
ae7d32c7-77c0-40d5-8846-1ffd66855ff7,boston_streets_9284,match,brad,2026-01-12 04:55:32.672645+00:00,4b4c4430,review,0.6878659806,30.5561361,1.0,1.0,1.0,0.4,0.0,1.0,0.0,1.0,False,1.0,0.6673366469,0.6673366469,0.6673366469,1.224904893,0.5339265272,0.9991785855,1,0.9675811681,0.9990913518,0.5339265272,0.6024286517,1.0,4,3,2,1,0.6,0.0,0,1,0,1,0,0,1.0,1.0,0.0,10000.0,1,10.084414050000001,0.0001250077198,0.9294444444,0.8
12156658-de9e-4515-bde8-9877032d61e7,boston_streets_985,associated,brad,2026-01-12 04:55:35.782367+00:00,4b4c4430,review,0.68747144,103.3824202,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False,1.0,0.9551768058,0.9551768058,0.9551768058,2.2486692930000003,1.585879545,0.9990259226,1,0.9339111343,0.9948358128,1.585879545,1.623131458,1.0,10,8,1,2,0.2857142857,0.0,0,1,0,1,0,0,0.5,0.5,10000.0,0.0,1,2.7354104699999997,1.341554611e-05,0.699047619,0.4
a8906bc7-d0b3-4ea5-bba8-1b06cb17893d,boston_streets_10646,associated,brad,2026-01-12 04:55:37.833744+00:00,4b4c4430,review,0.6871919261,13.82435217,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False,1.0,0.8540397837,0.8540397837,0.8540397837,3.2939157789999998,2.320054944,0.9988443125,1,0.539478202,0.9971132879,2.320054944,2.569142782,1.0,7,4,2,4,0.7058823529,0.3333333333,0,0,1,1,1,1,0.5,0.5,0.0,0.0,4,5.8948045239999995,2.53826461e-05,0.8170634921,0.7
7927a41b-87b4-405c-8625-55e5b9863768,boston_streets_9310,match,brad,2026-01-12 04:55:40.173383+00:00,4b4c4430,review,0.6870810148,20.930211,1.0,1.0,1.0,0.4,0.0,1.0,0.0,1.0,False,0.956010762,0.5381760298,0.5381760298,0.5629393006,4.000658818,2.581580663,0.9995760448,1,4.385407487,0.9799688535,2.581580663,2.888642582,1.0,3,1,3,1,1.0,1.0,1,1,1,1,1,1,1.0,1.0,0.0,10000.0,2,10.18314135,0.0001049375955,1.0,1.0
416f65a0-2943-4c5d-a5bb-c5c08c42cfd4,boston_streets_6067,match,brad,2026-01-12 04:55:43.306001+00:00,4b4c4430,review,0.6869096623,11.18699052,0.2857142857,0.5198830409,0.2857142857,0.4,0.0,1.0,0.0,1.0,False,0.7509127645,1.0,0.7509127645,0.7509127645,3.8594041150000002,2.9643498239999997,0.999096831,1,0.7387230019,0.9945531046,2.9643498239999997,3.0568816720000003,1.0,4,3,4,2,0.9230769231,0.3333333333,0,0,1,1,1,1,0.0,0.3448275862,0.0,0.0,4,2.678842374,6.083808683e-06,0.9016666667,1.0
ba350c94-ffd1-4ab9-91ea-5553c2489a05,boston_streets_4353,associated,brad,2026-01-12 04:55:45.393425+00:00,4b4c4430,review,0.6838260303,11.1490829,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False,1.0,0.8551035022,0.8551035022,0.8551035022,4.624640763,4.139123528,0.9995263161,1,0.621261398,0.9969176167,4.139123528,4.222834893,1.0,5,1,3,3,0.6666666667,0.0,1,0,0,1,1,1,0.5,0.5,0.0,0.0,4,6.28410495,2.802529927e-05,0.8666666667,0.8
7c7393de-f879-4053-856a-4a944a5a4ac4,boston_streets_7961,associated,brad,2026-01-13 02:52:06.929935+00:00,fb1a3870,no_match,0.4999866776,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,False,0.7865158561,0.9661981077,0.7865158561,0.8140316668,4.252910126,3.491763683,0.9992672694,1,0.06915338222,0.9972478053,3.491763683,3.7048688299999997,1.0,4,5,4,2,0.8,0.3333333333,0,0,1,1,1,1,0.5,0.5,0.0,0.0,4,4.45461371,1.444425813e-05,0.875,1.0
fc6231ac-a33e-4659-8bff-5f7e04aaa6d0,boston_streets_7850,associated,brad,2026-01-13 02:52:09.763774+00:00,fb1a3870,no_match,0.4999620015,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,1.0,False,0.7811025668,0.8602039412,0.7811025668,0.9080434644,10.55576688,7.863999428,0.9994112595,1,2.923181834,0.9722942228,7.863999428,7.8133005220000005,1.0,4,4,4,3,0.9333333333,0.3333333333,0,0,1,1,1,1,0.5,0.5,0.0,0.0,5,10.86469962,5.051753977e-05,0.9594444444,1.0
eaf72a07-ee82-438c-b747-eb0a39baac44,boston_streets_4682,associated,brad,2026-01-13 02:52:13.216763+00:00,fb1a3870,no_match,0.4996267056,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,1.0,False,0.786002596,0.8117251964,0.786002596,0.9683111963,13.37735649,12.67749233,0.9989030407,1,2.120037309,0.9928936544,12.67749233,12.770667069999998,1.0,3,4,3,1,0.7272727273,0.3333333333,0,1,0,1,1,1,0.5,0.5,0.0,10000.0,2,13.56637789,1.220315507e-05,0.96,1.0
a5e330f1-a919-4d54-a487-95b480c904fc,boston_streets_3519,associated,brad,2026-01-13 02:52:14.549160+00:00,fb1a3870,no_match,0.4995531479,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,1.0,False,0.8100007147,0.9140807887,0.8100007147,0.8861368981,10.407577830000001,10.07249666,0.9993813287,1,0.4650045467,0.9982565291,10.07249666,10.22371899,1.0,2,4,2,3,0.9090909091,0.3333333333,0,0,1,1,1,1,0.5,0.5,0.0,0.0,3,10.27638044,1.696011082e-06,0.9916666667,1.0
70f3f640-587b-4ac6-aac9-19590a0a622c,boston_streets_8593,associated,brad,2026-01-13 02:52:18.452273+00:00,fb1a3870,no_match,0.4995370449,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,1.0,False,1.0,0.8958954986,0.8958954986,0.8958954986,10.62682646,9.534088717,0.9995205626,1,0.5120956597,0.9993779063,9.534088717,9.50515011,1.0,4,3,4,4,0.9333333333,0.3333333333,0,0,1,1,1,1,0.5,0.5,0.0,0.0,6,12.61026703,3.593801008e-05,0.7883333333,0.9
89dc9162-c8f5-4ccf-a074-086369fa768c,boston_streets_7215,associated,brad,2026-01-13 02:52:21.011754+00:00,fb1a3870,no_match,0.4994986869,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,1.0,False,1.0,0.9077931702,0.9077931702,0.9077931702,11.301482980000001,10.65557964,0.9995881399,1,0.06009660874,0.9997875299,10.65557964,10.995884530000001,1.0,2,5,4,4,0.8,0.0,0,0,1,1,1,1,0.5,0.5,0.0,0.0,6,13.3982521,1.684911255e-05,0.7372222222,0.8
