gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,ref_data_version,target_data_version,feature_version,hausdorff_distance_m,mean_hausdorff_distance_m,hausdorff_p95_m,buffer_iou_5m,buffer_iou_15m,heading_delta,length_ratio,centroid_distance_m,collinear_gap_ratio,name_levenshtein,name_jaro_winkler,name_token_sort,name_soundex,name_metaphone,has_name_ref,has_name_target,name_is_generic,class_similarity,min_endpoint_proximity_m,max_endpoint_proximity_m,shared_endpoint_count,lateral_offset_m,lateral_offset_iqr_m,lateral_offset_p95_m,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match,ref_coverage,target_coverage,min_coverage,coverage_ratio,graphlet_similarity,endpoint_degree_similarity,sinuosity_ref,sinuosity_target,sinuosity_delta,heading_consistency_ref,heading_consistency_target,heading_consistency_delta,vertex_density_ref,vertex_density_target,vertex_density_ratio,min_length_m,shape_complexity_ref,shape_complexity_target,shape_complexity_delta,name_numeric_match,has_parallel_sibling_ref,offset_vs_half_corridor_ratio,offset_over_expected_halfwidth,likely_representation_mismatch
c0b2a062-b90d-4a38-a8c7-a280592d0d7d,sp_road_81747,match,brad,2026-01-25T01:16:24.908726+00:00,6c949023,review,0.7494074702,0,1,0.4511387543,0.9779495271,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,4.134722477,3.642178844,4.127082002,0.4520832485,0.7688678873,0.2946200611,1,3.696430139,1,0.8780487805,0.823510467,0.8780487805,0,0.9285714286,1,1,0,0.8,0.0009868691898,0.06505400165,3,3.704252344,0.5786350472,4.11615053,3,4,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1,1,0.5268107728,0.5268107728,0.5268107728,0.9866666667,0.95,1.000051203,1.000162267,0.0001110632824,0.9977541731,0.9964287635,0.00132540961,0.04880852311,0.03904681849,0.8,102.4411246,0,0,0,0.5,0,0.4996295747,0.7055717407,0
d008feb5-6101-4e1c-ab88-e998043fa25d,sp_road_185677,match,brad,2026-01-25T01:16:28.961979+00:00,6c949023,review,0.7493912578,0,1,0.0275720453,0.1815684298,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,3.510743443,2.684673656,3.509281731,0.5519234746,0.812989951,5.114157724,1,2.687085376,1,0.5,0.5,0.5,0.5,0.5,0,1,0,1,inf,inf,0,2.680628579,0.8187155266,3.418630767,1,3,1,1,0.6666666667,0.3333333333,1,1,1,1,0,0,1,0.1539963845,0.1539963845,0.1539963845,0.9,0.9,1,1,0,1,1,0,0.1082222347,0.1082222347,1,18.48049069,0,0,0,0.5,0,0.4997319371,0.7658936609,0
ae30ebbf-16ec-45b2-9fb0-b71821fd0254,sp_road_221604,match,brad,2026-01-25T01:16:38.189473+00:00,6c949023,review,0.7493677139,0.08920335631,0.8684013732,0,1,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,4.334127256,3.801614524,4.332994225,0.4119304109,0.7404802231,3.360903066,1,3.877533842,1,0.7692307692,0.8531468531,0.7692307692,1,0.9230769231,1,1,0,1,0,0,4,3.861894628,0.4833091628,4.2891193,3,3,3,3,1,1,0,0,1,1,1,1,0.7791980168,1,0.7791980168,0.7791980168,0.915,1,1,1.000033454,3.345444047e-05,1,1,0,0.1212955061,0.1819432591,0.6666666667,16.48865704,0,0,0,0.5,1,0.1661666285,1.10339815,0
638a0945-061d-4025-b770-e0ed22ac2782,sp_road_102721,match,brad,2026-01-25T01:16:44.556059+00:00,6c949023,review,0.749364078,0.5187493308,1,0.9655711954,1,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,1.482354586,1.474275186,1.482354129,0.7088611719,0.88687272,0.1611607738,0.9999999999,1.474276117,1,0.8333333333,0.8064761905,0.8333333333,0,0.8888888889,1,1,0,0.8,0,0,2,1.474273864,0.008077117525,1.481543663,3,3,3,3,1,1,0,0,1,1,1,1,0.4812506692,0.03442880457,0.03442880457,0.07154027365,0.9966666667,1,1,1,0,1,1,0,0.3481682259,0.348168226,0.9999999999,5.744349573,0,0,0,0.5,1,0.4319501835,0.3573996379,0
3051ca94-7501-4af2-9026-fc1aaeb6adb9,sp_road_103915,match,brad,2026-01-25T01:16:46.470300+00:00,6c949023,review,0.7493148446,0,0.2926710668,0.9787646451,1,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,2.610239586,1.715869163,2.591179011,0.6364886389,0.8306529813,3.610934119,0.9999999999,2.540934522,1,0.6666666667,0.6407407407,0.6666666667,0,0.6666666667,1,1,0,1,0,0,2,1.449246173,0.9164057025,2.445222702,3,3,3,3,1,1,0,0,1,1,1,1,0.2926710668,0.02123535487,0.02123535487,0.07255706927,0.9966666667,1,1,1,0,1,1,0,0.3448318648,0.3448318647,0.9999999999,5.799928036,0,0,0,0.5,1,0.3187760509,0.4140702168,0
b2c1f30d-90a1-4d19-ab20-9178336bb729,sp_road_213010,match,brad,2026-01-25T01:19:17.958339+00:00,6c949023,review,0.749299407,0.165911549,0.861062039,0,1,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,5.703480247,4.45073593,5.681704178,0.374552384,0.702436328,2.630116848,1,4.02861998,1,0.9411764706,0.9666666667,0.9411764706,1,1,1,1,0,0.8,0,0,5,4.39983621,1.178002337,5.538394915,3,4,3,4,1,1,0,0,1,1,1,1,0.69515049,1,0.69515049,0.69515049,0.9727777778,1,1.000018131,1.01646957,0.01645143943,0.9935053528,0.783192778,0.2103125748,0.1229847481,0.1229847481,1,24.39326866,0,1,1,0.5,1,0.08079970367,1.066626701,0
3ba0a1c9-d90a-47f8-b0eb-2c7384e04f26,sp_road_31018,no_match,brad,2026-01-25T01:19:20.104891+00:00,6c949023,review,0.7492609024,0,0.2326483546,0,0.06323381236,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,2.808003961,1.412306302,2.807990541,0.7093900765,0.8856943944,39.05230666,1,1.480816114,1,0.4897959184,0.7754651781,0.4489795918,1,0.5625,1,1,0,0.8,0,0,3,1.406770087,1.395697659,2.66677333,3,3,4,4,0.8571428571,0,0,0,1,1,1,1,0.2326483546,0.06323381236,0.06323381236,0.2717999552,0.9733333333,0.9,1,1,0,1,1,0,0.4460998317,0.4460998317,1,4.4833014,0,0,0,0.5,0,0.4998593229,0.34103509,0
b7a77a89-1b81-467e-8714-4e5d62071fb6,sp_road_54903,unsure,brad,2026-01-25T01:20:04.351003+00:00,6c949023,review,0.7492301464,0.1910400623,0.2108557541,0,1,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,2.320195188,1.739211932,2.284228058,0.6919117795,0.8806620125,1.88321747,1,1.753571318,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.7,0,0,3,1.708810666,0.7400307987,2.105286874,4,4,3,2,0.7692307692,0,0,0,1,1,1,1,0.01981569187,1,0.01981569187,0.01981569187,0.9566666667,0.85,1.001170686,1.002383323,0.00121263716,0.9830698345,0.9631027889,0.01996704563,0.1814346028,0.1451476822,0.8,27.55813899,0,1,1,0.5,0,0.4998291189,0.5063141214,0
be31ed50-1dd2-4947-b1ce-8b0ec822a206,sp_road_116593,no_match,brad,2026-01-25T01:20:19.568822+00:00,6c949023,review,0.7492295504,0.4711240144,1,0,0.07002434513,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,8.108778444,4.30451171,8.099446567,0.3300483059,0.7048268901,22.86482822,1,5.266363415,1,0.2631578947,0.5282051282,0.3157894737,0,0.3333333333,1,1,0,1,0,0,3,4.910094414,3.563758072,7.87233708,3,3,4,4,0.8571428571,0,0,0,1,1,1,1,0.5288759856,0.07002434513,0.07002434513,0.1324022021,0.9355555556,0.9,1.006088515,1.013321597,0.007233081703,0.9021468108,0.8629828262,0.03916398464,0.186251801,0.1396888507,0.75,21.4763024,1,1,0,0.5,0,0.4995089905,1.402883717,0
a57abfc9-2ac0-4677-8f06-f670450202ae,sp_road_44696,match,brad,2026-01-25T01:20:22.752882+00:00,6c949023,review,0.749227047,0.01939209865,1,0,0.9022906831,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,7.331897596,5.905562973,7.282311497,0.2467698249,0.6548169785,2.256416338,1,6.083956243,1,0.8421052632,0.7806818182,0.8421052632,1,0.9090909091,1,1,0,0.8,0,0,5,5.917983719,2.556722416,7.189519661,4,3,3,4,1,1,0,0,1,1,1,1,0.9806079013,0.9022906831,0.9022906831,0.9201340127,0.9727777778,1,1.021720036,1.022315725,0.0005956898162,0.852933697,0.8897914023,0.03685770525,0.1809651774,0.06032172579,0.3333333333,49.73332511,1,1,0,0.5,1,0.5606992233,1.127234779,1
77487e83-5aa9-4ba4-af44-01a4d14a6283,sp_road_189125,no_match,brad,2026-01-25T01:20:24.808085+00:00,6c949023,review,0.7492249012,0,0.06369611453,0,0.05686677656,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,2.677646173,1.98715972,2.655954831,0.652513352,0.8617697304,86.6703716,0.9999999999,0.9062602708,1,0.5294117647,0.6085858586,0.5294117647,0,0.5,1,1,0,0.6,0,0,2,1.554935298,0.9935798596,2.539548883,3,3,3,3,1,1,0,0,1,1,1,1,0.06369611453,0.05686677656,0.05686677656,0.8927825031,0.9933333333,1,1,1,0,1,1,0,0.5023813165,0.5023813165,0.9999999999,3.981039769,0,0,0,0.5,0,0.4998445064,0.444267101,0
e30c302d-5c69-4d41-a0e7-f1ee7b40fb2a,sp_road_26490,match,brad,2026-01-25T01:20:38.498841+00:00,6c949023,review,0.7492201924,0.01332298917,0.06017166015,0,1,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,1.551157425,1.359817216,1.550983137,0.7344486055,0.896963378,2.438927632,1,1.360108069,1,0.2727272727,0.5488215488,0.3636363636,0,0.4,1,1,0,1,0,6.549044113,2,1.36010707,0.1910503545,1.532052389,3,3,3,3,1,1,0,0,1,1,1,1,0.04684867098,1,0.04684867098,0.04684867098,0.9211111111,1,1,1,0,1,1,0,0.2227395155,0.2227395155,1,8.979098278,0,0,0,0.5,0,0.4998639892,0.388601909,0
f5b6b25d-12f1-4aff-9828-51ef14e72bc1,sp_road_163399,no_match,brad,2026-01-25T01:20:40.355606+00:00,6c949023,review,0.749217391,0.05925807843,0.1977884096,0,1,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,4.88777616,3.036110548,4.88683752,0.554210961,0.7995218874,38.26093826,1,1.956613237,1,0.3333333333,0.602510265,0.3333333333,0,0.35,1,1,0,1,0,0,4,2.641295569,1.851665611,4.584165105,3,3,4,2,0.8333333333,0,0,0,1,1,1,1,0.1385303312,1,0.1385303312,0.1385303312,0.9027777778,0.9,1,1,0,1,1,0,0.2039595897,0.2039595897,1,9.805864008,0,0,0,0.5,0,0.4997358704,0.7546556614,0
cf0b6971-9a1a-4d73-af65-6fa0396ddd67,sp_road_16426,match,brad,2026-01-25T01:20:42.069501+00:00,6c949023,review,0.7491704822,0.9459913618,1,0.1138864449,1,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,1.334873315,1.157777285,1.334856304,0.7688949642,0.9114790343,2.330012152,1,1.157916651,1,0.8333333333,0.7834965035,0.8333333333,1,1,1,1,0,1,0,0,4,1.157780638,0.1770676788,1.317159048,3,3,3,2,0.9090909091,0.3333333333,0,0,1,1,1,1,0.05400863824,0.8861135551,0.05400863824,0.06095001925,0.8166666667,0.95,1,1,0,1,1,0,0.2295052611,0.2295052611,1,8.71439718,0,0,0,0.5,0,0.4998842219,0.3307943734,0
4078aafd-ee72-4e90-af8f-109eca316412,sp_road_80372,match,brad,2026-01-25T01:20:51.313618+00:00,6c949023,review,0.7491493225,0.773425577,1,0,0.9294570065,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,4.367997073,2.84110145,4.362321378,0.5204219465,0.7961076485,18.03884705,1,2.868128968,1,0.8421052632,0.802375,0.8421052632,1,0.9444444444,1,1,0,0.8,0,0,9,2.824840532,1.498517148,4.178266964,4,4,5,4,0.9411764706,0.3333333333,0,0,1,1,1,1,0.226574423,0.9294570065,0.226574423,0.2437707408,0.8983333333,0.95,1,1,0,1,1,0,0.2038694975,0.2038694975,1,9.810197331,0,0,0,0.5,1,0.2539917587,0.4263909594,0
4078aafd-ee72-4e90-af8f-109eca316412,sp_road_105051,match,brad,2026-01-25T01:20:56.356083+00:00,6c949023,review,0.7491493225,0.773425577,1,0,0.9294570065,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,4.367997073,2.84110145,4.362321378,0.5204219465,0.7961076485,18.03884705,1,2.868128968,1,0.8421052632,0.802375,0.8421052632,1,0.9444444444,1,1,0,0.8,0,0,9,2.824840532,1.498517148,4.178266964,4,4,5,4,0.9411764706,0.3333333333,0,0,1,1,1,1,0.226574423,0.9294570065,0.226574423,0.2437707408,0.8983333333,0.95,1,1,0,1,1,0,0.2038694975,0.2038694975,1,9.810197331,0,0,0,0.5,1,0.2539917587,0.4263909594,0
a182a491-deda-441a-8852-dfeb78099ecd,sp_road_56714,match,brad,2026-01-25T01:21:00.702585+00:00,6c949023,review,0.7491392493,0.2237091624,1,0,0.9393425784,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,3.721082167,3.680123837,3.7210581,0.4265873077,0.7473364111,0.09073997684,1,3.665157014,1,0.875,0.8691383399,0.875,1,1,1,1,0,0.8,0,0,8,3.685220718,0.04334098427,3.718991929,4,4,4,4,1,1,0,0,1,1,1,1,0.7762908376,0.9393425784,0.7762908376,0.8264193016,0.9472222222,1,1.000000164,1.000090579,9.041512112e-05,1,1,0,0.2269061857,0.2269061857,1,13.22132312,0,0,0,0.5,1,0.2392266291,0.556259647,0
2bae32c9-1e78-49a5-83db-3abc29be4dac,sp_road_45568,match,brad,2026-01-25T01:21:03.904155+00:00,6c949023,review,0.7490970492,0.01283209282,1,0,0.9986784177,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,4.573365605,4.302593165,4.569077612,0.3892583991,0.7337792675,0.4219261796,0.9986784177,4.28468684,1,0.8275862069,0.8326797386,0.8275862069,0,0.875,1,1,0,0.8,0,0,4,4.287897867,0.1204656822,4.509721081,3,4,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1,0.9871679072,0.9986784177,0.9871679072,0.9884742573,0.9883333333,0.95,1.000346082,1.000505837,0.0001597547219,0.9895594563,0.9880583797,0.001501076582,0.07696159778,0.06148790936,0.7989427341,64.96746617,0,0,0,0.5,1,0.03612165316,0.647229769,1
d8f7b15d-341f-47f9-945d-4ff594801123,sp_road_135345,match,brad,2026-01-25T01:21:16.488124+00:00,6c949023,review,0.7490884662,0.008009646425,0.104462586,0,1,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,3.313611596,3.154816744,3.313348209,0.4799086808,0.7769650211,1.902824559,1,3.155255354,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.1,0,0,7,3.155255317,0.1583562789,3.297775968,3,3,3,3,1,1,0,0,1,1,1,1,0.0964529396,1,0.0964529396,0.0964529396,0.9588888889,1,1,1,0,1,1,0,0.2096819231,0.2096819231,1,9.538256663,0,0,0,0.5,0,0.4996844744,0.8414011934,0
4aff49de-d88c-47ea-a2c4-e39a5ccecdb3,sp_road_221704,match,brad,2026-01-25T01:21:41.680699+00:00,6c949023,review,0.7490864992,0.2173315745,1,0,0.84164977,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,7.694237731,5.170764827,7.505771738,0.2905272039,0.6943571256,0.9257702532,1,5.810671493,1,0.9333333333,0.9410714286,0.9333333333,1,1,1,1,0,1,0.1020326308,1.466590908,4,5.36418168,2.244361721,7.378262147,3,3,3,3,1,1,0,0,1,1,1,1,0.7826684255,0.84164977,0.7826684255,0.9299217482,0.9211111111,1,1.045732789,1.010775285,0.03495750407,0.7874300481,0.8975458364,0.1101157884,0.1253260934,0.1253260934,1,47.87510594,3,2,1,0.5,0,0.4994635818,1.129301169,0
2ad66b75-19fc-43ab-941d-59519b4a051c,sp_road_158021,match,brad,2026-01-25T01:22:05.438523+00:00,6c949023,review,0.7490689754,0.08099940055,0.478095913,0,1,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,3.262402298,3.239033435,3.262400714,0.48405144,0.7790687851,0.1405227081,1,3.23903608,1,0.9411764706,0.8354166667,0.9411764706,1,1,1,1,0,1,0,2.604456058,3,3.239036068,0.02336622765,3.260065675,3,3,3,2,0.9090909091,0.3333333333,0,0,1,1,1,1,0.3970965125,1,0.3970965125,0.3970965125,0.8277777778,0.95,1,1,0,1,1,0,0.1049626939,0.1049626939,1,19.05438899,0,0,0,0.5,0,0.2876487025,0.9254386123,1
cdb63aab-6375-473b-8fd7-ad9f2ff4dce6,sp_road_173344,match,brad,2026-01-25T01:22:10.589083+00:00,6c949023,review,0.749032259,0.2492736412,1,0.33823093,1,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,2.83369112,2.612427562,2.833634855,0.5398283695,0.8085843029,4.041670218,1,2.613311686,1,0.9583333333,0.9107826087,0.875,1,1,1,1,0,1,0,0,4,2.612303735,0.2211697832,2.811508861,3,3,3,3,1,1,0,0,1,1,1,1,0.7507263588,0.66176907,0.66176907,0.8815050414,0.9555555556,1,1,1,0,1,1,0,0.3177402539,0.3177402539,1,6.294449556,0,0,0,0.5,1,0.3621407362,0.5499585652,1
0147f592-2179-4943-a48b-f69cc8206899,sp_road_198851,match,brad,2026-01-25T01:22:38.851352+00:00,6c949023,review,0.7490265965,0,1,0.06792302555,0.9715620337,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,4.954088977,4.762787504,4.927613146,0.3394885079,0.704970757,0.2649458968,1,4.787657839,1,0.5,0.5,0.5,0.5,0.5,1,0,0,1,0,0,4,4.775098089,0.138065301,4.911941671,4,1,3,3,0.7272727273,0,1,0,0,1,1,1,1,0.9036390081,0.9036390081,0.9036390081,0.9666666667,0.85,1,1.000087255,8.725500329e-05,1,0.9967988082,0.003201191831,0.04332651815,0.06498977723,0.6666666667,46.16110607,0,0,0,0.5,0,0.287237171,1.36431335,1
98b03c25-05ec-44d1-a593-d1a2f9025eb9,sp_road_65001,no_match,brad,2026-01-25T01:22:47.237005+00:00,6c949023,review,0.7490167618,0,0.2643193491,0.2699957849,1,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,9.279873684,4.565607774,9.176148365,0.4481192275,0.7228092306,24.97183088,1,3.425103254,1,0.9230769231,0.8171666667,0.9230769231,1,1,1,1,0,0.8,0,0,6,3.959718689,4.565217364,8.577075933,4,4,4,4,1,1,0,0,1,1,1,1,0.2643193491,0.7300042151,0.2643193491,0.3620792094,0.8861111111,1,1,1.017169558,0.01716955819,1,0.7722300543,0.2277699456,0.08448604896,0.1689720979,0.5,23.67254742,0,1,1,0.5,0,0.4996040281,0.7542319875,0
2b046951-84f0-4aac-b668-87169a6aed81,sp_road_126848,no_match,brad,2026-01-25T01:23:09.112443+00:00,6c949023,review,0.7489947081,0,0.7741935484,0.8124212626,0.931365866,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,5.912918016,4.465589613,5.910874399,0.4658606115,0.7273595257,29.78105846,1,0.8189866314,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.1,0,0,3,3.410400351,2.614967201,5.673830238,3,4,3,4,1,1,0,0,1,1,1,1,0.7741935484,0.1189446034,0.1189446034,0.1536367794,0.9488888889,1,1.002528057,1,0.002528056519,0.9960154819,1,0.003984518096,0.1930364617,0.09651823087,0.5,20.72147388,1,0,1,0.5,0,0.3028965539,0.7795199021,1
68eb2ca3-2a35-4a02-a673-e7909d8208e2,sp_road_134459,match,brad,2026-01-25T01:23:13.020376+00:00,6c949023,review,0.7489921451,0.8719627392,1,0.4829003187,1,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,2.547747605,2.206545764,2.547379879,0.5909393511,0.8342031898,8.378211137,1,2.209982532,1,0.875,0.9056302521,0.875,1,1,1,1,0,1,0,0,4,2.20651927,0.3405889641,2.513496897,4,4,3,3,0.8571428571,0,0,0,1,1,1,1,0.1280372608,0.5170996813,0.1280372608,0.247606536,0.9355555556,0.9,1,1,0,1,1,0,0.4254125529,0.4254125529,1,4.701318724,0,0,0,0.5,0,0.3579921696,0.6304338969,1
2a63b017-f91c-4825-a294-5e05548a2ec5,sp_road_69497,match,brad,2026-01-25T01:24:23.568893+00:00,6c949023,review,0.7489596009,0,1,0.0005738124685,0.9892079543,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,5.33212271,4.636411263,5.331217947,0.3683212547,0.7282717029,0.1153705524,1,4.572384368,1,0.8571428571,0.8444444444,0.8571428571,0,0.9090909091,1,1,0,0.8,0,0,4,4.566659721,0.480599098,5.198918782,3,3,3,3,1,1,0,0,1,1,1,1,1,0.9886341418,0.9886341418,0.9886341418,0.995,1,1.000130906,1.000068687,6.221959589e-05,0.9961542473,0.9980136384,0.001859391086,0.02762137151,0.02071602863,0.75,144.8154013,0,0,0,0.5,1,0.0507391267,0.6893070236,0
7dfdeb48-6870-4665-be81-527ae391a65f,sp_road_72486,match,brad,2026-01-25T01:24:27.366834+00:00,6c949023,review,0.7489334941,0.2874306771,1,0,0.0355325679,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,2.522581917,1.399501259,2.521028053,0.7266689451,0.8932139866,15.59229662,1,1.410460587,1,0.8387096774,0.8233618234,0.8387096774,0,0.9,1,1,0,0.8,0,0,2,1.395184969,1.115311337,2.400173733,3,3,3,3,1,1,0,0,1,1,1,1,0.7125693229,0.0355325679,0.0355325679,0.04986541906,0.7577777778,1,1,1,0,1,1,0,0.2398862189,0.2398862189,1,8.337285941,0,0,0,0.5,1,0.4164195034,0.3382265771,0
e31a948f-1fab-40c6-aac9-0c277582df94,sp_road_126164,match,brad,2026-01-25T01:24:46.066728+00:00,6c949023,review,0.7489304543,0.8590975273,0.9863642768,0,0.602060537,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,5.139420877,2.312687711,4.977000872,0.5775160672,0.8113764664,34.34080735,0.9999999999,2.180572024,1,0.9333333333,0.8982142857,0.9333333333,1,1,1,1,0,1,0,4.939061032,5,2.481746773,2.361802412,4.814479128,4,4,3,4,0.9333333333,0.3333333333,0,0,1,1,1,1,0.1272667495,0.602060537,0.1272667495,0.2113853039,0.9011111111,0.95,1.005666657,1.018393276,0.01272661943,1,1,0,0.3023287222,0.4031049629,0.75,9.922973835,1,2,1,0.5,0,0.4997518253,0.7090703039,0
16d65b21-92f9-4ccf-9102-a9da79383414,sp_road_220240,match,brad,2026-01-25T01:24:53.500166+00:00,6c949023,review,0.7489044666,0.8705754579,1,0,0.1538005074,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,6.219724034,3.409158905,6.21857348,0.5000383879,0.774104445,30.15629915,1,2.906843111,1,0.4166666667,0.5791666667,0.3333333333,1,0.2857142857,1,1,0,1,0,0,2,3.209627647,2.810565129,5.878808144,3,3,3,3,1,1,0,0,1,1,1,1,0.1294245421,0.1538005074,0.1294245421,0.8415092013,1,1,1,1,0,1,1,0,0.1473561695,0.1473561695,1,13.57255693,0,0,0,0.5,0,0.4996790372,0.9170362084,0
64c28098-10a9-4686-84ec-2aa960c79139,sp_road_122253,no_match,brad,2026-01-25T01:25:07.733951+00:00,6c949023,review,0.7488834262,0.10029727,0.5206820591,0,0.7096774194,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,5.725547384,3.200726685,5.687992923,0.5056205368,0.7884800538,39.2985799,0.9999999999,3.206198532,1,0.2105263158,0.3948717949,0.2631578947,0,0.347826087,1,1,0,1,0,0,6,2.994795856,2.724155972,5.363526044,3,2,2,3,1,1,0,0,1,1,1,1,0.420384789,0.7096774194,0.420384789,0.5923603845,1,1,1.000962388,1.009374429,0.008412041183,1,1,0,0.4451639451,0.3338729589,0.7500000001,8.985453659,0,1,1,0.5,1,0.04084649668,0.8556557144,1
0d6c6758-f2ca-4b4c-ba0b-b4aef7de4ab2,sp_road_115884,match,brad,2026-01-25T01:25:13.215928+00:00,6c949023,review,0.7488777637,0,1,0.2656447131,0.8707668123,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,1.679201138,1.209471582,1.676105814,0.7517878305,0.9052885886,11.50647959,1,1.214648003,1,0.9523809524,0.8377272727,0.9523809524,1,1,1,1,0,1,0,0,4,1.200916712,0.4541231799,1.612095601,3,3,3,3,1,1,0,0,1,1,1,1,1,0.6051220992,0.6051220992,0.6051220992,0.9966666667,1,1,1,0,1,1,0,0.4292631052,0.4292631053,1,4.659147212,0,0,0,0.5,0,0.4998799083,0.3431189626,0
3260bac0-158e-4e94-acb0-1b7a8497f634,sp_road_175891,match,brad,2026-01-25T01:25:25.060915+00:00,6c949023,review,0.7488747835,0.9210719852,0.9962234547,0,1,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,6.879718273,3.883590896,6.801145733,0.4367801967,0.7548556226,29.29861241,1,3.949433495,1,0.2222222222,0.5631313131,0.2666666667,0,0.2222222222,1,1,0,1,0,0,7,3.738474824,3.349130613,6.607171361,4,4,2,5,0.8,0,0,0,1,1,1,1,0.07515146954,1,0.07515146954,0.07515146954,0.7833333333,0.85,1.01299444,1,0.01299444039,1,1,0,0.3556410024,0.142256401,0.4,14.05912132,1,0,1,0.5,0,0.4996261525,1.068135359,0
51b62f3f-f7f7-430f-a572-15badbbcf3ce,sp_road_116792,unsure,brad,2026-01-25T01:25:48.383579+00:00,6c949023,review,0.7488577962,0.11572516,0.8968699903,0,0.337945793,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,8.514656853,6.516750077,8.041203942,0.2250837158,0.6430981934,0.2197697183,1,6.337900685,1,0.3888888889,0.5083333333,0.3888888889,0,0.48,1,1,0,1,0,0,1,6.274409539,1.434513721,7.907495619,3,3,1,1,0.5,0,0,1,0,1,0,0,0.7811448303,0.337945793,0.337945793,0.4326288543,0.96,0.8,1.006102698,1.00650918,0.0004064819923,0.9844957674,0.9903405972,0.005844829825,0.03909091231,0.01675324813,0.4285714286,179.0697527,0,1,1,0.5,0,0.499372559,1.792687927,0
f26fc627-5509-49cb-924d-bd61459ef1b7,sp_road_195342,match,brad,2026-01-25T01:25:55.536195+00:00,6c949023,review,0.7488526106,0,0.4662931617,0,0.8317545682,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,3.804269212,3.122937649,3.795989276,0.5001179515,0.7815115717,5.411849716,1,2.911343639,1,0.7878787879,0.8352033931,0.7878787879,0,0.88,1,1,0,0.8,0,0,4,3.06112242,0.586788475,3.69868287,3,3,3,3,1,1,0,0,1,1,1,1,0.4662931617,0.8317545682,0.4662931617,0.5606138872,1,1,1,1.005577546,0.005577545595,1,1,0,0.1591260494,0.2386890741,0.6666666667,12.56865238,0,1,1,0.5,0,0.4996938877,0.5830708261,0
a3438e98-12b0-4b09-b349-f980d3720985,sp_road_167690,match,brad,2026-01-25T01:26:06.200457+00:00,6c949023,review,0.7488521934,0,1,0.2961881922,0.3556755133,True,1769266318173203254_90723453,1769305206392415703_39198593,2026-02-01,2.94667529,2.80020544,2.946501267,0.5249063734,0.7999362972,1.663744333,1,2.800495473,1,0.5,0.5,0.5,0.5,0.5,0,1,0,0.1,0,0,3,2.799722075,0.1455996401,2.930897146,1,1,4,4,0.4,0,1,0,0,0,1,0,1,0.05948732111,0.05948732111,0.05948732111,0.92,0.7,1,1,0,1,1,0,0.1986164626,0.1986164626,1,10.06965875,0,0,0,0.5,1,0.2959029972,0.4869081022,0
