gers_id,target_id,label,labeler,labeled_at,session_id,original_decision,original_confidence,ref_start_pct,ref_end_pct,target_start_pct,target_end_pct,is_subsegment,name_levenshtein,name_jaro_winkler,name_token_sort,class_similarity,perpendicular_offset,offset_consistency,parallel_alignment,side_of_street,ref_coverage,target_coverage,min_coverage,coverage_ratio,hausdorff_distance_m,mean_hausdorff_distance_m,buffer_iou,overlap_ratio,heading_delta,length_ratio,projection_distance_m,centroid_distance_m,collinear_gap_ratio,from_degree_ref,to_degree_ref,from_degree_target,to_degree_target,degree_match_score,degree_signature_similarity,is_dead_end_ref,is_dead_end_target,dead_end_match,is_intersection_ref,is_intersection_target,intersection_match
4cac7b56-897d-4ab4-bfa4-43885af2ac33,boston_sidewalk_108494,no_match,brad,2026-01-14 04:42:49.114233+00:00,00b607d3,no_match,0.4982585433,0.1,0.99,0.0,0.99,True,0,0,0,1.0,6.522105008,0.610212015,0.9827438674,left,0.9854845144,0.9761058228,0.9761058228,0.9904831669,16.08028512,14.1923791,0.9989419839,1,2.906484758,0.9900202434,14.1923791,14.60930336,1.0,1,2,5,5,0.4615384615,0.0,1,0,0,0,1,0
9f1d520b-52c3-4d50-94c2-e9ca3d934b79,boston_sidewalk_22912,no_match,brad,2026-01-14 04:42:54.403466+00:00,00b607d3,no_match,0.4982001747,0.22,1.0,0.7,1.0,True,0,0,0,0.8,0.1634248429,0.0760265508,0.9820549179,right,0.7743971183,0.3005507387,0.3005507387,0.3881093197,3.132694134,3.09289596,0.9998275063,1,0.02352765649,0.9998248782,3.09289596,3.0886138790000004,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1
1d0822ee-e00f-4374-be27-3189af1dd018,boston_sidewalk_13125,match,brad,2026-01-14 04:43:00.766411+00:00,00b607d3,no_match,0.4981702723,0.41,1.0,0.0,1.0,True,0,0,0,1.0,4.531303885,0.5242908945,0.9903988253,left,0.5430963789,0.999419704,0.5430963789,0.5434117185,9.845468260999999,1.7224780130000001,0.9990608099,1,1.399402889,0.9283711087,1.7224780130000001,4.978497423,1.0,4,4,5,4,0.9411764706,0.3333333333,0,0,1,1,1,1
26a1cd40-4881-438c-81b2-6fa6d2bf6469,boston_sidewalk_2050,no_match,brad,2026-01-14 04:43:03.169144+00:00,00b607d3,no_match,0.4981345596,0.0,0.77,0.23,1.0,True,0,0,0,1.0,0.3356275905,0.1910489413,0.9613913338,right,0.7668430644,0.7453286025,0.7453286025,0.9719441136,14.962871410000002,14.89766215,0.9992743327,1,1.01951406,0.9997793685,14.89766215,14.882576030000001,1.0,4,4,5,5,0.8888888889,0.0,0,0,1,1,1,1
2c76bbcc-e631-4e23-9da0-308b13bab668,boston_sidewalk_103969,no_match,brad,2026-01-14 04:43:04.899185+00:00,00b607d3,no_match,0.4981144154,0.1,1.0,0.0,0.75,True,0,0,0,1.0,0.4320471403,0.1964971723,0.9801269518,right,0.9736819332,0.8936170642,0.8936170642,0.9177710233,14.25652906,14.00923739,0.998816293,1,3.082943266,0.9965055418,14.00923739,14.03008033,1.0,2,4,5,4,0.8,0.3333333333,0,0,1,1,1,1
cf21e744-3727-4822-a4ca-294884880e51,boston_sidewalk_103500,no_match,brad,2026-01-14 04:43:07.453051+00:00,00b607d3,no_match,0.4981030288,0.36,0.97,0.0,1.0,True,0,0,0,0.8,5.247867889,0.2322575989,0.8452835598,right,0.6530308833,1.0,0.6530308833,0.6530308833,10.90584386,6.89197067,0.9992274603,1,1.857924379,0.9399312998,6.89197067,7.3253585,1.0,6,4,5,5,0.9,0.0,0,0,1,1,1,1
5b81cb33-e30f-482e-a14d-491eabd64aca,boston_sidewalk_102467,match,brad,2026-01-14 04:43:12.438156+00:00,00b607d3,no_match,0.4980539938,0.53,0.76,0.0,1.0,True,0,0,0,0.9,0.2408170016,0.3136572551,0.9754899735,right,0.2323676274,1.0,0.2323676274,0.2323676274,0.7949646995999999,0.2798556183,0.9993826523,1,2.825746047,0.9880984893,0.2798556183,0.08152325885,1.0,4,4,7,3,0.7777777778,0.0,0,0,1,1,1,1
d9e2b05c-035c-4582-80b3-f87802aacd0c,boston_sidewalk_5480,no_match,brad,2026-01-14 04:43:17.124478+00:00,00b607d3,no_match,0.4979874189,0.0,0.04,0.89,1.0,True,0,0,0,0.85,1.308959794,0.1015137227,0.9830986206,right,0.0338196051,0.0942055038,0.0338196051,0.3589981873,1.025434906,1.008297365,0.9994241602,1,0.7801014109,0.9973372235,1.008297365,1.017801354,1.0,3,5,3,3,0.8571428571,0.3333333333,0,0,1,1,1,1
b810e679-9ec8-4431-9cc1-9bb1c33063f6,boston_sidewalk_1258,no_match,brad,2026-01-14 04:43:18.712488+00:00,00b607d3,no_match,0.4979191593,0.85,1.0,0.0,0.45,True,0,0,0,0.8,0.8624066012,0.4489530738,0.9779765957,left,0.148151265,0.4321487393,0.148151265,0.3428247071,6.0951120979999995,6.072441819,0.9995524744,1,0.5046366624,0.9998826895,6.072441819,6.078059778,1.0,3,4,5,5,0.8235294118,0.0,0,0,1,1,1,1
c71b9627-6687-4b3a-8900-157ee1c03412,boston_sidewalk_12464,no_match,brad,2026-01-14 04:43:20.879108+00:00,00b607d3,no_match,0.4978041036,0.0,0.0,1.0,1.0,True,0,0,0,0.9,0.2878193514,0.0279874658,0.9995811437,left,0.04003467346,0.03917001054,0.03917001054,0.9784021488,1.340886603,0.9140623367,0.9996038285,1,68.00809279,0.9565975462,0.9140623367,1.229274628,1.0,3,3,4,3,0.9230769231,0.3333333333,0,0,1,1,1,1
6767101a-68e0-4d65-bf04-465e202e14ce,boston_sidewalk_103712,no_match,brad,2026-01-14 04:43:22.136930+00:00,00b607d3,no_match,0.4977727695,1.0,1.0,1.0,1.0,True,0,0,0,0.85,8.635837182,1.275017765,0.8053069791,left,0.07160700187,0.02736504572,0.02736504572,0.3821560043,2.126461881,1.720842776,0.9993454039,1,4.713411009,0.9721786166,1.720842776,2.123431825,0.0,4,4,1,5,0.7142857143,0.0,0,1,0,1,1,1
f07a1bc4-8a7c-4f6b-9fae-429d6788b98e,boston_sidewalk_103088,no_match,brad,2026-01-14 04:43:24.970175+00:00,00b607d3,no_match,0.4976960167,0.07,0.61,0.01,1.0,True,0,0,0,0.8,6.202343396,0.6378067926,0.9627108553,left,0.5429726965,1.0,0.5429726965,0.5429726965,8.913907159,7.3523684,0.9990472507,1,2.046642664,0.9845120019,7.3523684,6.740132200000001,1.0,4,4,5,3,0.875,0.0,0,0,1,1,1,1
8b27794b-633d-41ab-a862-1024b1599336,boston_sidewalk_62198,no_match,brad,2026-01-14 04:43:26.670444+00:00,00b607d3,no_match,0.4976594269,1.0,1.0,0.0,0.0,True,0,0,0,1.0,0.6442499811,0.0918636172,0.9993301047,right,0.02609421609,0.08206532577,0.02609421609,0.3179688357,2.244779591,1.995729705,0.99988531,1,0.1370890865,0.9995270587,1.995729705,2.244710446,0.0,5,2,2,1,0.6,0.3333333333,0,1,0,1,0,0
734fc881-9762-414d-b1aa-307b2234a166,boston_sidewalk_22875,no_match,brad,2026-01-14 04:43:28.277906+00:00,00b607d3,no_match,0.4976526098,1.0,1.0,1.0,1.0,True,0,0,0,0.85,0.3384223514,0.5120747381,0.9783377389,left,0.08267543855,0.02603312969,0.02603312969,0.3148834786,1.431865221,0.9070058795,0.9993831547,1,15.68082396,0.9942212326,0.9070058795,1.369436914,1.0,3,3,3,4,0.9230769231,0.3333333333,0,0,1,1,1,1
b1456da9-6ff0-4255-82cf-f5dc12fa1da4,boston_sidewalk_102645,no_match,brad,2026-01-14 04:43:31.365222+00:00,00b607d3,no_match,0.4975700896,0.02,0.97,0.28,0.99,True,0,0,0,1.0,0.7791060116,1.079349765,0.7645484766,left,1.0,0.7089600116,0.7089600116,0.7089600116,12.77096721,9.417937887999999,0.9992560478,1,4.430753166,0.9625749633,9.417937887999999,10.54172602,1.0,3,4,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1
bc3bb3a8-1465-4ff7-b136-f56aa71a0b61,boston_sidewalk_103682,match,brad,2026-01-14 04:43:33.783331+00:00,00b607d3,no_match,0.4975516294,0.6,0.99,0.0,1.0,True,0,0,0,1.0,4.785263461,0.0370798335,0.9988559559,right,0.3903596814,1.0,0.3903596814,0.3903596814,0.4428182904,0.237804988,0.9990945702,1,0.8404401022,0.999918832,0.237804988,0.2077867346,1.0,3,4,2,5,0.8571428571,0.0,0,0,1,1,1,1
d6d288ba-c45d-4496-8425-ec847f308c5b,boston_sidewalk_2082,match,brad,2026-01-14 04:43:53.849698+00:00,00b607d3,no_match,0.4974831656,0.74,1.0,0.04,1.0,True,0,0,0,1.0,0.1103567394,0.1409053932,0.6462157068,left,0.2317349621,0.9609941164,0.2317349621,0.2411408749,0.9891814484,0.1781314967,0.9999189701,1,0.09668346391,0.892763188,0.1781314967,0.4948168432,1.0,3,1,3,3,0.8,0.3333333333,1,0,0,1,1,1
8633f139-0b60-4f83-b058-bda4ca528c0e,boston_sidewalk_102208,no_match,brad,2026-01-14 04:43:59.423158+00:00,00b607d3,no_match,0.4974535363,0.01,0.91,0.0,1.0,True,0,0,0,0.9,0.1137906515,0.040462519,0.9033639784,left,0.6578159956,1.0,0.6578159956,0.6578159956,13.4521415,7.805050735,0.9989649549,1,42.6867503,0.9925639503,7.805050735,8.554699765,1.0,1,5,5,3,0.8571428571,0.3333333333,1,0,0,1,1,1
0add5ac5-3a29-4b0e-8379-1ff3287eb372,boston_sidewalk_74168,no_match,brad,2026-01-14 04:44:02.724838+00:00,00b607d3,no_match,0.497444587,0.0,0.0,1.0,1.0,True,0,0,0,0.9,0.214324067,0.0200304598,0.9449949277,left,0.04520002036,0.03523086875,0.03523086875,0.7794436478,7.103553125,6.899530126,0.9990751582,1,1.45663141,0.9493356219,6.899530126,7.100769042,0.0,5,2,5,4,0.875,0.3333333333,0,0,1,1,1,1
c610213f-5f73-4877-9e70-67b8e51fbb1e,boston_sidewalk_103822,no_match,brad,2026-01-14 04:44:04.900861+00:00,00b607d3,no_match,0.4974374971,0.0,0.81,0.12,0.98,True,0,0,0,1.0,5.96935795,0.34188007,0.9921417559,left,0.9077733418,0.9725564878,0.9077733418,0.933388809,13.449301020000002,12.729713590000001,0.999428732,1,0.2678090643,0.9965737303,12.729713590000001,13.09229639,1.0,4,4,5,4,0.9411764706,0.3333333333,0,0,1,1,1,1
227fa1fc-6095-4354-b33b-670662c87b34,boston_sidewalk_61813,no_match,brad,2026-01-14 04:44:06.610927+00:00,00b607d3,no_match,0.4974297581,0.03,0.07,0.0,0.0,True,0,0,0,0.9,0.9505160429,0.0404564231,0.989742015,left,0.2130792037,1.0,0.2130792037,0.2130792037,7.483369605000001,3.1960750460000003,0.9988387853,1,31.01993818,0.9758337385,3.1960750460000003,5.434323813,1.0,2,2,7,3,0.5714285714,0.0,0,0,1,0,1,0
5d9cbf9a-3ed6-47ca-98a5-3cdb22dd54a3,boston_sidewalk_1317,no_match,brad,2026-01-14 04:44:08.014329+00:00,00b607d3,no_match,0.497402235,0.09,1.0,0.05,1.0,True,0,0,0,1.0,0.898120322,0.1007691682,0.9840962562,left,0.9365967477,1.0,0.9365967477,0.9365967477,14.869057289999999,14.81544139,0.9995435859,1,0.5936446973,0.9995289288,14.81544139,14.82836196,1.0,4,4,5,5,0.8888888889,0.0,0,0,1,1,1,1
412b2736-9dc0-4dea-9dd7-a50178a0d4f2,boston_sidewalk_103508,no_match,brad,2026-01-14 04:44:09.363010+00:00,00b607d3,no_match,0.497374322,0.98,1.0,0.97,1.0,True,0,0,0,0.9,0.2580783838,0.3478370065,0.8859513969,right,0.03522104061,0.0452162078,0.03522104061,0.7789472477,0.9598960823,0.5052562426,0.9990346845,1,49.06639882,0.992683437,0.5052562426,0.5121767289,1.0,3,3,3,3,1.0,1.0,0,0,1,1,1,1
11fe7216-9791-45e5-826f-1785732ded0c,boston_sidewalk_102445,no_match,brad,2026-01-14 04:47:18.406017+00:00,00b607d3,no_match,0.4973107066,0.95,1.0,1.0,1.0,True,0,0,0,0.85,3.4328143,0.9045019876,0.9867695667,left,0.08371814028,0.02593143064,0.02593143064,0.3097468548,1.6356743470000001,1.274876363,0.9988641783,1,41.69913879,0.990246754,1.274876363,1.344010445,1.0,4,4,1,4,0.7692307692,0.3333333333,0,1,0,1,1,1
31f3f959-8f17-4c0a-a77f-cea2a8a80842,boston_sidewalk_103025,no_match,brad,2026-01-14 04:47:21.015819+00:00,00b607d3,no_match,0.4972943667,0.54,1.0,0.69,1.0,True,0,0,0,0.6,1.011192476,0.3027127235,0.9978327582,left,0.3746387543,0.2500257159,0.2500257159,0.6673781425,8.424233931,8.065377627,0.9989761297,1,1.753670784,0.9858191632,8.065377627,8.268176704,1.0,3,3,5,3,0.8571428571,0.3333333333,0,0,1,1,1,1
6f47fb57-de29-422e-af8f-d40a84b05776,boston_sidewalk_108353,match,brad,2026-01-15 04:30:44.487719+00:00,84126b50,review,0.7493835361,0.05,0.8,0.0,1.0,True,0,0,0,0.9,1.851836533,0.5045390593,0.9693071304,right,0.7456474092,1.0,0.7456474092,0.7456474092,2.6057569729999996,1.806149348,0.9992950923,1,2.256820087,0.9938051814,1.806149348,1.5995042609999999,1.0,1,1,3,5,0.4,0.0,1,0,0,0,1,0
43abd185-a0a2-4805-bff2-bed18a43edef,boston_sidewalk_12346,match,brad,2026-01-15 04:30:51.171577+00:00,84126b50,review,0.749304493,0.0,0.66,0.0,0.89,True,0,0,0,0.9,0.8715468299,0.7563521775,0.9302836948,left,0.6601271314,0.8973615134,0.6601271314,0.7356312049,1.1489182100000002,0.4871747478,0.9992296371,1,4.956415132,0.9976739254,0.4871747478,0.5507342991999999,1.0,3,3,2,6,0.7142857143,0.0,0,0,1,1,1,1
f77b545b-ec77-4b55-a8c2-e04a1c1123ed,boston_sidewalk_12473,match,brad,2026-01-15 04:30:56.127488+00:00,84126b50,review,0.7492587726,0.23,0.8,0.0,1.0,True,0,0,0,0.9,3.691253259,0.9217841369,0.8987753974,right,0.4934642179,1.0,0.4934642179,0.4934642179,0.9729997578999999,0.3464242729,0.9989976137,1,4.775695408,0.997094802,0.3464242729,0.403116659,1.0,4,4,4,4,1.0,1.0,0,0,1,1,1,1
f87f8ce6-0d10-4863-bb2e-560b41b81c5b,boston_sidewalk_102216,no_match,brad,2026-01-15 04:31:01.373338+00:00,84126b50,review,0.748793778,0.07,0.92,0.0,1.0,True,0,0,0,0.8,3.147713012,0.1642171544,0.9964996196,right,0.8523036679,1.0,0.8523036679,0.8523036679,2.991450877,2.71724385,0.9996288136,1,0.09573216135,0.9992769,2.71724385,2.817734728,1.0,4,3,3,5,0.9333333333,0.3333333333,0,0,1,1,1,1
f65f84f2-adf0-4150-9891-ebf43f722625,boston_sidewalk_1638,match,brad,2026-01-15 04:31:07.008274+00:00,84126b50,review,0.7487779773,0.09,1.0,0.0,0.96,True,0,0,0,1.0,4.29375645,0.9141139968,0.9262086318,right,0.9971615416,0.9889945828,0.9889945828,0.9918097936,5.925785218,4.4809823170000005,0.9992176451,1,6.765841168,0.9656713111,4.4809823170000005,4.704733175,1.0,4,3,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1
ae26d565-9fd8-4fe1-baf5-e3041e2a535d,boston_sidewalk_2230,match,brad,2026-01-15 04:31:10.693717+00:00,84126b50,review,0.7486363349,0.07,1.0,0.0,0.91,True,0,0,0,1.0,4.292829337,0.4193563086,0.9410936239,right,0.929609891,0.9395097594,0.929609891,0.9894627296,5.567496834,4.759907505,0.9995542794,1,5.375635028,0.9733551479,4.759907505,4.809177421999999,1.0,3,4,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1
e057e983-d51a-4a1b-8243-5e5b256caa01,boston_sidewalk_22996,no_match,brad,2026-01-15 04:31:14.376534+00:00,84126b50,review,0.7483340604,0.06,0.91,0.0,1.0,True,0,0,0,0.8,1.736589864,0.5516938696,0.9911238005,right,0.8479452067,1.0,0.8479452067,0.8479452067,2.38690895,1.43606584,0.9993282735,1,0.1990010027,0.9987439416,1.43606584,1.5467626769999998,1.0,3,3,5,3,0.8571428571,0.3333333333,0,0,1,1,1,1
055d3041-e14c-4049-adba-e40af40e7ba5,boston_sidewalk_13245,match,brad,2026-01-15 04:31:18.034405+00:00,84126b50,review,0.7481873244,0.22,0.99,0.0,1.0,True,0,0,0,0.9,5.893618053,0.6497686502,0.9864435665,right,0.7747541863,1.0,0.7747541863,0.7747541863,0.7276686116000001,0.4309470347,0.9992828017,1,0.998632782,0.9989698107,0.4309470347,0.543004269,1.0,4,4,4,5,0.9411764706,0.3333333333,0,0,1,1,1,1
4fd95a7c-1eea-40bb-a47b-75c7b290cc23,boston_sidewalk_103257,no_match,brad,2026-01-15 04:31:23.093011+00:00,84126b50,review,0.7481160637,0.05,0.95,0.0,1.0,True,0,0,0,0.8,3.724670836,0.0779014098,0.9990969057,right,0.9006676604,1.0,0.9006676604,0.9006676604,4.56865847,4.253964049,0.9992872639,1,0.1937708542,0.9994155245,4.253964049,4.309807294,1.0,3,5,3,3,0.8571428571,0.3333333333,0,0,1,1,1,1
898c28cf-ee9f-4001-bb85-a7cf5ac7039b,boston_sidewalk_102249,no_match,brad,2026-01-15 04:31:25.754274+00:00,84126b50,review,0.7480190016,0.05,0.98,0.0,1.0,True,0,0,0,0.8,0.1666503187,0.1115679533,0.9974901434,left,0.9282541855,1.0,0.9282541855,0.9282541855,4.688021658,4.017817256,0.999243601,1,0.2098546307,0.9988759434,4.017817256,4.010826713999999,1.0,3,4,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1
e236bd35-8c58-4de0-a22a-7db57d026284,boston_sidewalk_5695,match,brad,2026-01-15 04:31:30.013877+00:00,84126b50,review,0.7478029018,0.0,0.49,0.0,0.94,True,0,0,0,1.0,0.6448066315,0.0557148262,0.9789932338,left,0.4926992402,0.9299019435,0.4926992402,0.529839994,0.8779855795,0.73936052,0.9988948334,1,3.620711789,0.9985620481,0.73936052,0.739729871,1.0,4,4,2,5,0.8,0.0,0,0,1,1,1,1
59683d02-ea82-4f04-a9b4-a83b8174ff73,boston_sidewalk_100236,match,brad,2026-01-15 04:31:32.156014+00:00,84126b50,review,0.7476828214,0.0,1.0,0.09,0.81,True,0,0,0,0.85,2.436559594,1.197350088,0.9211698855,right,1.0,0.7178774886,0.7178774886,0.7178774886,2.646382584,1.814943812,0.9992783125,1,8.926041653,0.9791454187,1.814943812,1.695807745,1.0,3,4,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1
ff28f90b-d438-478a-9002-361999a61ff6,boston_sidewalk_103766,match,brad,2026-01-15 04:31:36.060556+00:00,84126b50,review,0.7476227958,0.26,0.95,0.0,1.0,True,0,0,0,1.0,0.629837229,0.0417451568,0.9971259543,left,0.6903221531,1.0,0.6903221531,0.6903221531,0.7115737059999999,0.6370948366,0.9998093317,1,0.2319736936,0.9988055131,0.6370948366,0.6506357779999999,1.0,3,4,3,5,0.9333333333,0.3333333333,0,0,1,1,1,1
741d903b-371c-403b-bde9-d9818643a6a3,boston_sidewalk_12568,match,brad,2026-01-15 04:31:38.246320+00:00,84126b50,review,0.7474730884,0.05,0.93,0.02,0.99,True,0,0,0,0.9,11.66636441,4.015915772,0.8986399226,left,0.8508851167,1.0,0.8508851167,0.8508851167,2.064921422,1.142304256,0.999317889,1,20.06322538,0.904507454,1.142304256,0.19258935689999998,1.0,1,3,3,3,0.8,0.3333333333,1,0,0,1,1,1
e8296526-02b6-4dd4-8520-ed22ba459b58,boston_sidewalk_22379,match,brad,2026-01-15 04:31:40.524455+00:00,84126b50,review,0.7473664562,0.07,1.0,0.23,1.0,True,0,0,0,1.0,5.642752706,2.04356422,0.9460234143,right,0.9349569399,0.7548313812,0.7548313812,0.8073434711,0.7694783119,0.2445160584,0.9988778813,1,0.8211868994,0.9777097677,0.2445160584,0.19943342570000003,1.0,4,2,3,2,0.9090909091,0.3333333333,0,0,1,1,1,1
129f2628-3344-46e1-b616-6444698b7adc,boston_sidewalk_5692,match,brad,2026-01-15 04:31:42.887312+00:00,84126b50,review,0.7473266941,0.0,0.99,0.12,0.98,True,0,0,0,1.0,6.107458718,0.9989640023,0.9976273438,left,1.0,0.8653450569,0.8653450569,0.8653450569,3.7158109500000003,3.31079054,0.9991177637,1,4.280573935,0.998531138,3.31079054,3.295556714,1.0,4,2,5,5,0.75,0.0,0,0,1,1,1,1
c35a753d-1bf5-41f7-b09c-d3a71e5dccd6,boston_sidewalk_103329,no_match,brad,2026-01-15 04:31:54.527069+00:00,84126b50,review,0.7470572112,0.02,1.0,0.06,1.0,True,0,0,0,1.0,0.5356604871,0.6343986853,0.9959561811,right,0.9773434048,0.9374783243,0.9374783243,0.9592107745,4.783970267,4.416736440999999,0.9992110106,1,0.6441805241,0.9996173451,4.416736440999999,4.458415514,1.0,7,3,5,5,0.8,0.0,0,0,1,1,1,1
f5a4f3c1-fd45-42a3-8381-f2c10310a74e,boston_sidewalk_12628,match,brad,2026-01-15 04:31:56.979809+00:00,84126b50,review,0.747049882,0.0,0.76,0.01,1.0,True,0,0,0,0.9,0.3160620688,0.18959868,0.9852549765,left,0.7494120702,0.9868544008,0.7494120702,0.7593947694,0.5652019057000001,0.3040459491,0.999352799,1,0.6394329212,0.9944091074,0.3040459491,0.34839387190000004,1.0,3,3,3,4,0.9230769231,0.3333333333,0,0,1,1,1,1
1598b045-35ae-40d8-9c58-1d5caef4c7f8,boston_sidewalk_72924,match,brad,2026-01-15 04:32:02.270270+00:00,84126b50,review,0.7469895162,0.25,0.8,0.0,1.0,True,0,0,0,0.9,0.2439500979,0.0388471769,0.993280714,right,0.5501693322,1.0,0.5501693322,0.5501693322,0.3488435686,0.278785016,0.9994036347,1,0.7368055374,0.9979960176,0.278785016,0.29194198870000004,1.0,1,2,2,1,1.0,1.0,1,1,1,0,0,1
1e2ecca7-fb15-457d-a211-6012087d5c07,boston_sidewalk_102387,no_match,brad,2026-01-15 04:32:04.963009+00:00,84126b50,review,0.7469838812,0.08,0.92,0.0,1.0,True,0,0,0,0.8,2.888757953,0.2197132258,0.9884517622,right,0.8445139733,1.0,0.8445139733,0.8445139733,2.888458312,2.51978619,0.9993280002,1,0.1979598852,0.9998980404,2.51978619,2.5851427,1.0,4,4,5,5,0.8888888889,0.0,0,0,1,1,1,1
68eca339-2396-4352-bdd2-59baccd51e8c,boston_sidewalk_103845,match,brad,2026-01-15 04:32:07.607648+00:00,84126b50,review,0.74675957,0.16,1.0,0.0,1.0,True,0,0,0,1.0,7.496737939,0.182251394,0.9954725206,right,0.8362909359,1.0,0.8362909359,0.8362909359,0.5314410978,0.2984229978,0.999108872,1,0.5956196883,0.9996773733,0.2984229978,0.09627380929000001,1.0,4,3,3,3,0.9230769231,0.3333333333,0,0,1,1,1,1
59759ce3-2149-4af6-a365-2ee73de6c128,boston_sidewalk_102860,no_match,brad,2026-01-15 04:32:10.640053+00:00,84126b50,review,0.7463831126,0.08,0.92,0.0,1.0,True,0,0,0,0.8,0.5705700862,0.4745227589,0.9865786348,right,0.8400453026,1.0,0.8400453026,0.8400453026,2.825134163,2.697473344,0.9995414122,1,0.04202681289,0.999718436,2.697473344,2.636851525,1.0,4,4,5,5,0.8888888889,0.0,0,0,1,1,1,1
5eaa2f80-fea7-42bd-9512-dd5fd29f1a41,boston_sidewalk_12229,no_match,brad,2026-01-15 04:32:14.249067+00:00,84126b50,review,0.7463807731,0.06,0.86,0.0,1.0,True,0,0,0,0.6,1.781075305,0.6500068573,0.9969514448,right,0.8079085553,1.0,0.8079085553,0.8079085553,2.139792378,1.406380108,0.9990769177,1,1.521080056,0.9989780034,1.406380108,1.8805418200000001,1.0,4,1,1,5,0.9090909091,0.3333333333,1,1,1,1,1,1
d2c93da2-d6fc-4bfb-9e91-9b00485f4df4,boston_sidewalk_74136,no_match,brad,2026-01-15 04:32:28.076516+00:00,84126b50,no_match,0.4999289725,0.0,1.0,0.18,0.81,True,0,0,0,0.9,0.6154080002,0.3042763052,0.9843133773,right,0.1086183187,0.09626464959,0.09626464959,0.8862653257,18.15893172,17.61253764,0.9991060336,1,13.49718028,0.8419510638,17.61253764,18.04135402,0.0,3,3,3,4,0.9230769231,0.3333333333,0,0,1,1,1,1
8e78a763-9e24-4f57-bcb4-e9112f6868a3,boston_sidewalk_12140,no_match,brad,2026-01-15 04:32:30.092220+00:00,84126b50,no_match,0.4998937921,0.0,0.0,0.0,0.0,True,0,0,0,0.9,8.122700689,0.3447918033,0.9546656287,left,0.6597610622,0.7021553097,0.6597610622,0.9396226919,13.50646448,8.918595529,0.9989571176,1,42.91157077,0.9438791226,8.918595529,12.511711410000002,1.0,4,2,3,3,0.8333333333,0.0,0,0,1,1,1,1
73770bf0-3876-4766-b717-f13011e86180,boston_sidewalk_2041,no_match,brad,2026-01-15 04:32:31.498504+00:00,84126b50,no_match,0.499864387,0.0,0.0,1.0,1.0,True,0,0,0,0.9,0.1441224022,0.0408524958,0.9859789231,right,0.05845693935,0.02993879831,0.02993879831,0.5121513141,5.410055404,5.207617603,0.9992315892,1,6.747788909,0.9477527465,5.207617603,5.395524594,0.0,3,2,5,4,0.7142857143,0.0,0,0,1,1,1,1
674dad7a-d7ab-466c-8da3-1b2babdfd423,boston_sidewalk_1768,match,brad,2026-01-15 04:32:38.290590+00:00,84126b50,no_match,0.4997692109,0.03,0.3,0.0,1.0,True,0,0,0,0.9,0.17304605,0.1676742423,0.930426029,left,0.260729148,1.0,0.260729148,0.260729148,0.4359650436,0.2916051913,0.9988666011,1,2.129113185,0.9878134407,0.2916051913,0.2780454858,1.0,2,5,3,5,0.9333333333,0.3333333333,0,0,1,1,1,1
6981a33c-2c60-4e67-9f46-6d1e2f7d5322,boston_sidewalk_12247,no_match,brad,2026-01-15 04:32:42.429438+00:00,84126b50,no_match,0.4996953063,0.56,0.84,0.0,1.0,True,0,0,0,0.9,4.042829125,1.659877987,0.8518700542,right,0.2263662318,1.0,0.2263662318,0.2263662318,6.33797667,3.744492546,0.9992690763,1,22.34303328,0.9394716369,3.744492546,4.674146626000001,1.0,2,1,3,5,0.5454545455,0.0,1,0,0,0,1,0
eb5ea701-7859-42a3-9fd3-2847543ea2bf,boston_sidewalk_73167,no_match,brad,2026-01-15 04:32:45.369781+00:00,84126b50,no_match,0.4994675293,1.0,1.0,1.0,1.0,True,0,0,0,0.85,3.583970893,0.1017997299,0.9339597449,left,0.0395103079,0.0396853235,0.0395103079,0.9955899162,8.366281766,8.147697602,0.9989642359,1,1.759151334,0.9984137588,8.147697602,8.354508084999999,0.0,4,2,3,3,0.8333333333,0.0,0,0,1,1,1,1
881e7606-9c86-4be6-a66e-56417ec1f28f,boston_sidewalk_103261,no_match,brad,2026-01-15 04:32:47.279132+00:00,84126b50,no_match,0.4993837836,0.0,0.0,0.0,0.0,True,0,0,0,0.85,4.012727828,0.4865542212,0.98007387,left,0.1045266535,0.02442530597,0.02442530597,0.2336753847,1.170519643,0.6507659099,0.998946258,1,63.00436076,0.9901002463,0.6507659099,0.983124944,1.0,2,5,5,3,0.9333333333,0.3333333333,0,0,1,1,1,1
7d978f23-01d2-413b-8025-2663a76ca5e8,boston_sidewalk_2188,no_match,brad,2026-01-15 04:32:48.478125+00:00,84126b50,no_match,0.4991638766,1.0,1.0,0.0,0.0,True,0,0,0,0.85,0.3697807812,0.3018722934,0.9999413656,right,0.03322714928,0.04899028069,0.03322714928,0.6782396183,2.4105151510000002,1.972834472,0.9992463255,1,1.090600978,0.99787261,1.972834472,2.409976995,0.0,4,4,5,5,0.8888888889,0.0,0,0,1,1,1,1
